강의명,url,강사명,별점,별점 수,수강생 수,강의 수,강의 총 시간
Natural Language Processing with Deep Learning in Python,https://www.udemy.com/course/natural-language-processing-with-deep-learning-in-python/,Lazy Programmer Team,4.5852084,6826,40858,95,12시간
"Deep Learning and Computer Vision A-Z™: OpenCV, SSD & GANs",https://www.udemy.com/course/computer-vision-a-z/,Hadelin de Ponteves,4.187191,6203,44269,86,11시간
Complete Tensorflow 2 and Keras Deep Learning Bootcamp,https://www.udemy.com/course/complete-tensorflow-2-and-keras-deep-learning-bootcamp/,Jose Portilla,4.668286,6140,36960,116,19시간
Deep Learning Prerequisites: Linear Regression in Python,https://www.udemy.com/course/data-science-linear-regression-in-python/,Lazy Programmer Inc.,4.676937,5329,28662,53,6.5시간
DP-900 Azure Data Fundamentals Exam Prep In One Day,https://www.udemy.com/course/dp900-azure/,Scott Duffy  • 700.000+ Students,4.5184608,5322,30337,37,2.5시간
Bayesian Machine Learning in Python: A/B Testing,https://www.udemy.com/course/bayesian-machine-learning-in-python-ab-testing/,Lazy Programmer Inc.,4.5999126,5303,29656,78,10.5시간
DP-100: A-Z Machine Learning using Azure Machine Learning,https://www.udemy.com/course/machine-learning-using-azureml/,Jitesh Khurkhuriya,4.608189,5177,31203,228,26.5시간
Probability and Statistics for Business and Data Science,https://www.udemy.com/course/probability-and-statistics-for-business-and-data-science/,Jose Portilla,4.5500197,5106,26781,53,5시간
Scala and Spark for Big Data and Machine Learning,https://www.udemy.com/course/scala-and-spark-for-big-data-and-machine-learning/,Jose Portilla,4.5583487,4919,29185,80,10시간
The Complete Machine Learning Course with Python,https://www.udemy.com/course/machine-learning-course-with-python/,Codestars by Rob Percival,4.350297,4833,28759,111,17.5시간
Machine Learning & Deep Learning in Python & R,https://www.udemy.com/course/data_science_a_to_z/,Start-Tech Academy,4.495073,4661,347299,282,35시간
SQL & Database Design A-Z™: Learn MS SQL Server + PostgreSQL,https://www.udemy.com/course/sqldatabases/,Kirill Eremenko,4.5983047,4620,26604,104,12.5시간
Advanced AI: Deep Reinforcement Learning in Python,https://www.udemy.com/course/deep-reinforcement-learning-in-python/,Lazy Programmer Team,4.612415,4488,34635,79,10.5시간
"Deep Learning: Advanced Computer Vision (GANs, SSD, +More!)",https://www.udemy.com/course/advanced-computer-vision/,Lazy Programmer Inc.,4.6617546,4477,28289,110,15시간
Cluster Analysis and Unsupervised Machine Learning in Python,https://www.udemy.com/course/cluster-analysis-unsupervised-machine-learning-python/,Lazy Programmer Team,4.5719604,4414,22881,56,8시간
Deep Learning: Convolutional Neural Networks in Python,https://www.udemy.com/course/deep-learning-convolutional-neural-networks-theano-tensorflow/,Lazy Programmer Inc.,4.531826,4378,30031,74,12시간
Deep Learning: Advanced Natural Language Processing and RNNs,https://www.udemy.com/course/deep-learning-advanced-nlp/,Lazy Programmer Inc.,4.58226,4230,23680,65,8.5시간
Complete 2022 Data Science & Machine Learning Bootcamp,https://www.udemy.com/course/python-data-science-machine-learning-bootcamp/,Philipp Muellauer,4.6404476,4218,34761,207,41.5시간
Statistics for Data Analysis Using Excel 2016,https://www.udemy.com/course/statistics-using-excel/,Sandeep Kumar ­- Quality Gurus Inc.,4.570351,3942,17965,114,14.5시간
R Programming for Statistics and Data Science 2022,https://www.udemy.com/course/r-programming-for-statistics-and-data-science/,365 Careers,4.4926233,3935,22536,126,6.5시간
