강의명,url,강사명,별점,별점 수,수강생 수,강의 수,강의 총 시간
Spring Boot 2  & React FullStack Development,https://www.udemy.com/course/fullstack-development-springboot/,Nelson Jamal,4.319563,176,743,93,8.5시간
Mastering Apache Airflow! Deploy to Kubernetes in AWS,https://www.udemy.com/course/mastering-apache-airflow/,Mihail Petkov,3.968789,173,738,85,5시간
Apache Kylin : Implementing OLAP on the Hadoop platform,https://www.udemy.com/course/apache-kylin-implementing-olap-on-the-hadoop-platform/,Michael Enudi,3.8935444,171,844,43,6시간
RabbitMQ: Learn all MessageQueue concepts and administration,https://www.udemy.com/course/rabbitmq-from-start-to-finish/,Timo | C# Development | .NET  | DevOps,3.6978822,170,1296,69,4.5시간
Flume and Sqoop for Ingesting Big Data,https://www.udemy.com/course/flume-and-sqoop/,Loony Corn,3.6651986,169,3424,17,2.5시간
"Introduction to Web Development [HTML, CSS, JAVASCRIPT]",https://www.udemy.com/course/introduction-to-web-development-h/,Academy of Computing & Artificial Intelligence,4.3127465,167,15507,31,5.5시간
DevOps Interview Questions Preparation Course,https://www.udemy.com/course/devops-interview-questions-preparation-course/,KnowledgePowerhouse !,4.3954177,166,1201,48,2.5시간
Data Structures and Algorithms | Coding Interview Q&A,https://www.udemy.com/course/data-structures-algorithms-coding-interview/,Darío Leegstra,2.9611545,166,9741,126,12.5시간
.NET CORE API development,https://www.udemy.com/course/net-core-api-development/,Taurius Litvinavicius,3.4629176,163,18332,33,12.5시간
Data Structures and Algorithms,https://www.udemy.com/course/data-structures-and-algorithms-z/,VENKATACHALAM MAHESWARI,4.629295,163,1017,27,5.5시간
Mastering critical SKILLS in Algorithms using C++: Part 1,https://www.udemy.com/course/skills-algorithms-cpp/,Dr. Moustafa Saad Ibrahim,4.9401646,162,644,146,19시간
Node js with Test Driven Development,https://www.udemy.com/course/test-driven-development-with-nodejs/,Basar Buyukkahraman,4.453651,160,1583,105,22시간
Data Structures and Algorithms in Java,https://www.udemy.com/course/algorithms-data-structures-in-java-engineering-interview/,Luke's Programming School,4.2845507,159,7996,39,2.5시간
Build Interactive Plotly & Dash Dashboards with Data Science,https://www.udemy.com/course/plotly-dash/,Profesor Pip,4.0665154,158,837,24,8.5시간
Zynq Training - Learn Zynq 7000 SOC device on Microzed FPGA,https://www.udemy.com/course/zynq-training-learn-zynq-7000-soc-device-on-microzed-fpga/,Augmented Startups,3.3700874,157,4525,21,2.5시간
Ethereum Tutorial: Ethereum & Smart Contracts from Scratch,https://www.udemy.com/course/build-ethereum-from-scratch/,David Joseph Katz,4.1949325,157,1577,62,10.5시간
The Complete Beginner's guide to LabView Programming,https://www.udemy.com/course/the-complete-labview-course/,Janos Gulacsy,3.5613694,156,1106,21,2.5시간
Projects in Hadoop and Big Data - Learn by Building Apps,https://www.udemy.com/course/projects-in-hadoop-and-big-data-learn-by-building-apps/,Eduonix Learning Solutions,2.6015599,154,4120,44,10시간
Technical Writing: How to Write API Software Documentation,https://www.udemy.com/course/technical-writing-how-to-write-api-software-documentation/,JPDocu School of Technical Writing,4.3606405,151,10458,40,1.5시간
50 popular coding interview problems,https://www.udemy.com/course/50-problems/,Inside Code,4.6893387,150,1897,101,8.5시간
Mask R-CNN - Practical Deep Learning Segmentation in 1 hour,https://www.udemy.com/course/mask-r-cnn-robust-deep-learning-segmentation-in-1-hour/,Augmented Startups,3.9142976,149,658,19,2.5시간
#2 Scrum Product Owner -A Practical Guide For Product Owners,https://www.udemy.com/course/product-owner-a-practical-way-to-scrum-product-ownership/,"Malay Biswal PMP, SAFe PO/PM, Math and Telecom Enthusiast",4.6336117,148,1331,37,2.5시간
Build and Deploy Lambda Functions: AWS with Python and Boto3,https://www.udemy.com/course/build-and-deploy-lambda-functions-aws-with-python-and-boto3/,Niyazi Erdogan,4.8205886,148,971,46,3.5시간
Advanced Data Structures and Algorithms in Java ( DSA ),https://www.udemy.com/course/data-structures-and-algorithms-in-java-2/,Deepali Srivastava,4.380999,147,1771,67,7.5시간
QC201 : Advanced Math for Quantum Computing,https://www.udemy.com/course/qc201-advanced-math-for-quantum-computing-mathematics-physics/,Kumaresan Ramanathan,4.470496,145,1236,36,4시간
System Design Bootcamp : Crack Interviews and Build Systems,https://www.udemy.com/course/system-design-bootcamp/,Diwakar Singh,4.446116,145,1401,27,4.5시간
Quantum Computing with Qiskit Ultimate Masterclass,https://www.udemy.com/course/quantum-computing-with-ibm-qiskit-ultimate-masterclass/,Srinjoy Ganguly,4.3906837,143,13288,268,17시간
WireMock for Java Developers,https://www.udemy.com/course/wiremock-for-java-developers/,Pragmatic Code School,4.8732305,142,951,53,4.5시간
Master CI/CD for iOS Developers,https://www.udemy.com/course/continuous-integration-and-continuous-delivery-for-ios-developers/,Tim Buchalka's Learn Programming Academy,4.637371,140,1175,43,7시간
DevOps For Beginners: Saving Your Code From The Apocalypse,https://www.udemy.com/course/devops-saving-your-code-from-the-apocalypse/,Patrick God,3.8360703,140,7495,15,1시간
Node Program: From 0 to Hero with Nodejs and MongoDB,https://www.udemy.com/course/nodeprogram/,Azat Mardan,4.101234,139,7640,79,9.5시간
SoftwareAG webMethods 10.x Development Practice Demo Videos,https://www.udemy.com/course/webmethodsdemo/,Arul ChristhuRaj Alphonse,4.7303424,139,798,34,5.5시간
Object Process Methodology (OPM) for MBSE,https://www.udemy.com/course/opm-for-mbse/,Joshua Sutherland,4.0607753,139,6540,9,1.5시간
"Functional Programming + Lambdas, Method References, Streams",https://www.udemy.com/course/functional-programming-learnit/,Andrii Piatakha,4.7700553,137,81364,10,2시간
Office365 and AzureAD for Developers,https://www.udemy.com/course/office365dev/,Sahil Malik,4.3473396,137,2348,129,7.5시간
Intro Robotics Developer Course - Using ROS in Python,https://www.udemy.com/course/intro-robotics-developer-course-using-ros-in-python/,Raymond Andrade,4.339208,136,904,33,4.5시간
Apache Airflow using Google Cloud Composer: Introduction,https://www.udemy.com/course/apache-airflow-using-google-cloud-composer-introduction/,"Guha Rajan M., B.Engg, MBA, PMP",3.524182,135,612,38,4시간
GoF Design Patterns - Complete Course with Java Examples,https://www.udemy.com/course/gof-design-patterns-learnit/,Andrii Piatakha,4.3502884,134,48899,11,3.5시간
Fluent API Design - A Crash Course,https://www.udemy.com/course/fluent-api-design/,Riaan Nel,3.2576241,133,1317,17,1.5시간
Advanced Data Structures and Algorithms in C# ( DSA ),https://www.udemy.com/course/data-structures-and-algorithms-in-csharp-2/,Deepali Srivastava,4.5824647,130,2059,67,7시간
Create your own cryptocurrency with ERC-20 tokens on ETH !,https://www.udemy.com/course/create-your-own-cryptocurrency-with-erc-20-tokens/,Guillaume TEILLET,4.1978164,129,675,30,3시간
UDP Socket Programming For Distributed Computing in C#.Net,https://www.udemy.com/course/udpsocketprogramming/,Naeem Akram,4.438692,129,892,50,3시간
Learn Computer Vision with OpenCV and Python,https://www.udemy.com/course/learn-computer-vision-with-opencv-and-python/,Ibrahim Delibasoglu,4.4891496,127,899,54,8.5시간
Develop Opencv based Facial recognition system using c#,https://www.udemy.com/course/develop-opencv-based-facial-recognition-system-using-c/,Maria Khalid,3.29457,127,630,21,1.5시간
Python Automation Course : Automate Mundane tasks in Python,https://www.udemy.com/course/manipulate-excel-file-from-python-openpyxl/,Ankit Mistry,4.1573005,126,5134,186,21시간
Introduction to Concurrency in C# - Async and Paralellism,https://www.udemy.com/course/introduction-to-concurrency-in-c-async-and-paralellism/,Felipe Gavilán,4.649809,126,816,77,5시간
Learn Entity Framework Core 2.0 (EFC2) using ASP.Net Core,https://www.udemy.com/course/learn-entity-framework-core-2-efc2-using-aspnet-core/,Nilay Mehta,3.6473908,123,2291,33,4시간
SwiftUI Covid19 Statistics tracking with REST API & Swift 5,https://www.udemy.com/course/swiftui-covid19-statistics-tracking-with-rest-api-swift-5/,David Kababyan,4.950353,122,756,33,6.5시간
Build A Drawing App With TKinter and Python GUI Apps,https://www.udemy.com/course/build-a-paint-program-with-tkinter-and-python/,John Elder,4.72277,120,13795,26,2시간
Learn the Agile Methodology,https://www.udemy.com/course/introduction-to-agile/,Natalie Disque,4.1889324,119,497,9,41분
AutoCAD Electrical for Electrical and Automation Engineers,https://www.udemy.com/course/autocad_electrical/,Hossein Tootoonchy,3.737484,118,608,80,5.5시간
"Siemens WinCC SCADA Programming, SCADA1 ( Basic )",https://www.udemy.com/course/siemens-wincc-scada/,Serkan Büyüktopçu,4.1568666,117,372,17,2.5시간
Kubernetes: Deploy Your First App in Kubernetes in 1 Hour,https://www.udemy.com/course/kubernetes-docker/,Satyajit Das,4.1617723,116,2300,19,1시간
Apache Spark With Examples for Big Data Analytics,https://www.udemy.com/course/spark-with-scala/,Code Peekers,2.647048,116,2216,42,4시간
Encryption and Cryptography for Professionals,https://www.udemy.com/course/encryption-and-cryptography-for-professionals/,Eduonix Learning Solutions,3.5938098,116,844,22,4시간
Testing React and Redux Applications - Unit and Integration,https://www.udemy.com/course/testing-react-and-redux-applications-unit-and-integration/,Learning District,3.901868,115,576,23,3.5시간
Data Structures and Algorithms in Java For Coding Interview,https://www.udemy.com/course/data-structures-and-algorithms-in-java-for-coding-interview/,El Farouk Yasser,4.390226,112,737,55,6시간
Game Theory Algorithms in Competitive Programming (2022),https://www.udemy.com/course/game-theory-algorithms-in-competitive-programming-course/,Apaar Kamal,4.1710105,112,4665,41,8시간
Blockchain Programming with Hyperledger Composer and Fabric,https://www.udemy.com/course/blockchain-programming-with-hyperledger-composer-over-fabric/,We2Blocks - Blockchain,4.6566124,111,961,74,6시간
Ultimate Tkinter Python GUI Masterclass,https://www.udemy.com/course/ultimate-tkinter-python-gui-masterclass/,John Elder,4.4060926,110,15475,115,9시간
Django with Data Science,https://www.udemy.com/course/django-with-data-science/,Django Ninjas,3.4894855,109,14892,62,7시간
NinjaTrader 8 Strategy Design Essentials,https://www.udemy.com/course/ninjatraderessentials/,Yuri Zolotarev,3.560822,109,574,14,2.5시간
Akka Serialization with Scala | Rock the JVM,https://www.udemy.com/course/akka-serialization/,Daniel Ciocîrlan,4.826898,109,1634,11,3.5시간
Learn Structural Design Patterns in Java,https://www.udemy.com/course/learn-structural-design-patterns-in-java/,Chiranjivee Thakur,3.8380764,108,8544,8,1.5시간
Data Structures using Javascript,https://www.udemy.com/course/data-structures-using-javascript/,eduCode Forum,3.5821517,107,24277,66,8시간
Working with SQS and SNS: AWS with Python and Boto3 Series,https://www.udemy.com/course/working-with-sqs-and-sns-aws-with-python-and-boto3-series/,Niyazi Erdogan,3.7208622,106,732,49,3시간
Work with RDS and DynamoDB: AWS with Python and Boto3 Series,https://www.udemy.com/course/aws-with-python-and-boto3-working-with-rds-and-dynamodb/,Niyazi Erdogan,4.009353,106,1173,47,3.5시간
Master CI/CD for Android Developers,https://www.udemy.com/course/continuous-integration-and-continuous-delivery-for-android-developers/,Tim Buchalka's Learn Programming Academy,4.2784395,104,803,43,7시간
Part 1 Enterprise Architect 9.2 in Arabic توجاف الجزء الأول,https://www.udemy.com/course/togaf-part1-arabic/,Scott Duffy  • 700.000+ Students,4.495414,100,310,42,4.5시간
Computer Vision Fundamentals with OpenCV and C#,https://www.udemy.com/course/image-processing-fundamentals-with-opencv-and-csharp/,F. Frank Ozz,4.4219418,100,455,55,5시간
CakePHP for Beginner to Advance with Complete Project,https://www.udemy.com/course/cakephp-complete-project/,Kazi Ariyan,4.244946,100,709,51,6시간
Making Sense of Use Cases,https://www.udemy.com/course/making-sense-of-use-cases/,Luminescence Training,3.9418647,99,464,24,1.5시간
Learn Flowchart and Pseudocode Programming from Scratch,https://www.udemy.com/course/learn-flowcharts-and-pseudocode-from-scratch/,Obaid Kazi,4.1954837,95,6792,14,1.5시간
Data Structures And Algorithms In The C Programming Language,https://www.udemy.com/course/data-structures-and-algorithms-in-the-c-programming-language/,Daniel McCarthy,3.97913,95,11146,15,2.5시간
Smart Contract Development: CryptoDoggies Token Game,https://www.udemy.com/course/cryptodoggies/,Nathan Glover,3.0623314,95,888,39,3.5시간
SOLID Principles in PHP : Learn how to write better code,https://www.udemy.com/course/solid-principles-decoded/,Ali Shah,4.5867004,94,477,18,3.5시간
Learn Blockchain Programming with Hyperledger Fabric,https://www.udemy.com/course/learn-blockchain-programming-with-hyperledger-fabric/,We2Blocks - Blockchain,4.329955,94,494,87,9시간
Python For Network Engineers for Network Automation - 2022,https://www.udemy.com/course/python-for-network-engineers-with-12-networking-scripts/,Tolga Koca,4.0731716,91,5125,69,8.5시간
Understand asynchronous programming with .NET and C#,https://www.udemy.com/course/master-asynchronous-programming-with-dotnet/,Timo | C# Development | .NET  | DevOps,4.2187552,90,1085,50,3.5시간
Building Desktop Applications with Python and Kivy,https://www.udemy.com/course/desktop-guis-with-python-and-kivy/,Samuel Mthembo,4.050694,88,543,84,7시간
ROS Tutorials for Beginners,https://www.udemy.com/course/ros-tutorials/,Milan Yadav,4.7414107,88,340,61,5시간
Vmware and Microsoft Hyper V Fundamentals For Begginners,https://www.udemy.com/course/vmware-fundamentals-virtualization-for-beginners/,Tariq Khan,4.5020404,88,4047,57,5시간
C# .NET tutorial for complete beginners - Masterclass in 3h,https://www.udemy.com/course/c-net-tutorial-for-complete-beginners-masterclass-in-3h/,Jordan Smith,4.280562,87,18866,6,3시간
Requirements Engineering: Software Engineering,https://www.udemy.com/course/requirements-software-engineering/,Maged Koshty,4.5476327,87,3383,68,4.5시간
Software Developer - C#/OOP/ASP.NET MVC/MS SQL/SQL Server,https://www.udemy.com/course/software-developer-coopaspnet-mvcms-sqlsql-server/,Bluelime Learning Solutions,4.525061,85,14601,132,12시간
Hacking with tvOS 12 - Build Apple TV  Apps,https://www.udemy.com/course/hackingwithtvos/,Stephen DeStefano,4.3367996,85,772,63,11시간
Design Patterns Simplified,https://www.udemy.com/course/software-design-patterns-simplified/,Seema Pradhan,3.9708574,84,729,49,6시간
Introduction to Java Programming,https://www.udemy.com/course/introduction-to-java-programming-n/,Academy of Computing & Artificial Intelligence,3.9072683,84,23269,76,6.5시간
ROS Actions,https://www.udemy.com/course/ros-actions/,Edouard Renard,4.884755,84,939,48,6.5시간
Getting Started with .NET Core SignalR,https://www.udemy.com/course/getting-started-with-net-core-signalr/,Manish Narayan,4.2538567,82,307,32,2시간
Design Patterns in TypeScript,https://www.udemy.com/course/design-patterns-typescript/,Sean Bradley,4.129301,81,895,69,5시간
"Dynamic Programming Java, Coding Interviews and Applications",https://www.udemy.com/course/dynamic-programming-java/,James Cutajar,4.464459,81,560,41,5시간
SOLID Simplified - Software Design Fundamentals,https://www.udemy.com/course/solid-software-design-fundamentals/,Seema Pradhan,4.554055,81,367,27,1.5시간
Master The Basics Of Arduino | Learn Arduino Step by Step,https://www.udemy.com/course/master-the-basics-of-arduino-learn-arduino-step-by-step/,Programming Knowledge,3.822997,80,6131,23,5.5시간
Python: Object Oriented Programming,https://www.udemy.com/course/python-object-oriented-programming/,Frank Anemaet,4.2467523,79,7454,37,1시간
Apache Kafka Guru - Zero to Hero in Minutes (Mac/Windows),https://www.udemy.com/course/kafka-tutorial/,DataShark Academy,3.9315975,78,468,39,2.5시간
AC Motor Drivers G120 & G120C VFD Control,https://www.udemy.com/course/ac-motor-drivers-g120-g120c/,Serkan Büyüktopçu,3.7418618,78,292,15,2.5시간
Solidity Smart Contracts - Create and Deploy Your First One,https://www.udemy.com/course/create-and-deploy-your-first-solidity-smart-contract/,Jason King,4.6099253,77,1389,13,1.5시간
Twilio - Make a complete Call Centre in React and Node,https://www.udemy.com/course/twilio-react/,Icaro Lavrador,3.9831781,77,792,63,5시간
Cracking Coding Interviews Masterclass: C++ Data Structures,https://www.udemy.com/course/cracking-faang-coding-interviews-masterclass-learn-data-structures/,Arnav Rupde,3.8420515,77,10135,8,1시간
Design Patterns in Python (2nd Edition),https://www.udemy.com/course/design-patterns-in-python/,Sean Bradley,4.670596,76,624,78,5시간
Autonomous Robots: Path Planning,https://www.udemy.com/course/autonomous-robots-path-planning/,"Daniel Stang, MSc",4.5918584,75,7636,20,3.5시간
Create the Best Discord Bot with Node.js,https://www.udemy.com/course/create-the-best-discord-bot/,ADAM JR,3.342924,75,826,83,12.5시간
YOLO: Automatic License Plate Detection & Extract text App,https://www.udemy.com/course/deep-learning-web-app-project-number-plate-detection-ocr/,Data Science Anywhere,4.2333083,75,595,68,5.5시간
Autonomous Robots: Localization,https://www.udemy.com/course/autonomous-robots-localization/,"Daniel Stang, MSc",4.345277,74,8725,43,7시간
Beat the Codility Coding Interview in JavaScript,https://www.udemy.com/course/beat-the-codility-coding-interview-in-javascript/,James Cutajar,4.55674,74,358,94,6.5시간
TornadoFX - Build JavaFX Applications With Kotlin,https://www.udemy.com/course/tornadofx-javafx-kotlin/,"Paulo Dichone | Software Engineer, AWS Cloud Practitioner & Instructor",4.4919486,74,564,109,9시간
Start OpenCV with Python: Real-time Processing with Webcam,https://www.udemy.com/course/start-opencv-with-python-real-time-processing-with-webcam/,Rune Thomsen,4.805149,74,655,115,9시간
Industrial Communication by Siemens S7 1200PLC-Real Hardware,https://www.udemy.com/course/industrial-communication-by-siemens-s7-1200plc-real-hardware/,Orhan Tarıkcı,3.8965223,73,396,48,8.5시간
C++ Robotics Developer Course - Using ROS in C++,https://www.udemy.com/course/c-plus-plus-robotics-developer-course-using-ros-in-c-plus-plus/,Raymond Andrade,4.676445,73,428,35,4.5시간
Python Tool Development with PySide & PyQt,https://www.udemy.com/course/python-tool-development-with-pyside-pyqt4-pyqt5/,Trevor Payne,3.825623,72,449,53,1.5시간
Face Recognition A-Z: Hands-On Build Train & Deploy,https://www.udemy.com/course/complete-face-recognition-app-machine-learning-django-heroku/,Srikanth Gusksra,4.345362,72,2420,97,7시간
Algorithms and Data Structures in Javascript (2020),https://www.udemy.com/course/algorithms-and-data-structures-in-javascript/,Luke's Programming School,4.9901323,72,4574,44,5시간
Pose Estimation - Deep Learning using OpenPose,https://www.udemy.com/course/pose-estimation-deep-learning-using-openpose/,Augmented Startups,3.591403,71,322,11,1.5시간
WebServices Fundamentals,https://www.udemy.com/course/webservices-fundamentals/,Jallal Elhazzat,3.9633625,71,292,16,1시간
Dynamic programming,https://www.udemy.com/course/dynamic-programming-x/,Inside Code,4.231595,71,832,49,6시간
Master Spring Batch (based on Spring Boot),https://www.udemy.com/course/mastering-spring-batch/,Christian Oette,4.4254365,70,530,80,7시간
Become a Reservoir Engineer (Level-Beginner).,https://www.udemy.com/course/how-to-be-an-expert-in-reservoir-engineering-part-1/,Miroslav Budilin,4.036925,70,270,17,4시간
Azure Functions Masterclass,https://www.udemy.com/course/azure-functions-masterclass/,Cloud Shikshak,4.491202,69,648,80,5.5시간
Master Multithreading - Concurrency with Java Examples,https://www.udemy.com/course/multithreading-learnit/,Andrii Piatakha,4.7613916,69,38414,17,5시간
Amazon CloudWatch in 60 Minutes: Monitor your AWS resources,https://www.udemy.com/course/aws-monitoring/,Releaseworks Academy,3.622408,68,383,28,1시간
DotNET Regular Expressions (regex) with Projects,https://www.udemy.com/course/learning-regular-expression-with-net/,Chandra Lingam,4.797513,68,773,65,3.5시간
"Dynamic Programming Python, Coding Interviews & Applications",https://www.udemy.com/course/dynamic-programming-python/,James Cutajar,4.8845363,68,572,41,5시간
"Algorithms in C : Concepts, Examples, Code + Time Complexity",https://www.udemy.com/course/algorithms-c-concepts-examples-code/,Engineering Mentor,4.019747,67,2171,34,3.5시간
Siemens S71200 Motion Control Training,https://www.udemy.com/course/siemens-s71200-motion-control-training/,Serkan Büyüktopçu,4.403773,67,262,15,2.5시간
Spring RSocket,https://www.udemy.com/course/spring-rsocket/,Vinoth Selvaraj,4.7293887,67,697,138,9.5시간
C++ Programming In Ubuntu,https://www.udemy.com/course/learn-cpp-from-scratch/,Daniel McCarthy,3.8456228,67,10115,26,4.5시간
Java Developer Quick Start,https://www.udemy.com/course/java-developer-quick-start/,Matt Speake,4.6460223,67,4701,18,1.5시간
Node.js & Hapi.js: Building Enterprise Web Apps,https://www.udemy.com/course/nodejs-hapijs-building-enterprise-web-applications/,Jeff Taylor,3.4372792,67,3503,40,3.5시간
Master Data Structures for Optimal Solutions in Python,https://www.udemy.com/course/learn-linked-lists-stacks-and-queues-in-python/,Rune Thomsen,4.7993636,67,15940,38,4.5시간
Comprehensive Algorithms,https://www.udemy.com/course/comprehensive-algorithms/,Jordan Hudgens,4.128122,66,2809,29,3.5시간
Quantum Computing for Beginners,https://www.udemy.com/course/quantum-computing-quantum-physics/,Kazi Nasrat Ali,4.6160426,66,316,33,2시간
"Websockets, tcp and udp in c# .NET CORE",https://www.udemy.com/course/websockets-tcp-and-udp-in-c-net-core-30/,Taurius Litvinavicius,3.0681546,66,9037,13,3시간
Build Your Own RealTime OS (RTOS) From Ground Up™ on ARM 2,https://www.udemy.com/course/build-your-own-realtime-os-rtos-from-ground-uptm-on-arm-2/,Israel Gbati,4.6378994,66,2512,62,11시간
Siemens S71200 PLC is the best start to learn programming,https://www.udemy.com/course/siemens-s71200-plc-programlam-ogrenmek-icin-en-iyi-baslangc/,Serkan Büyüktopçu,4.0880656,65,259,68,15.5시간
Competitive Programming,https://www.udemy.com/course/competitive-programming/,Blanca Huergo,3.4647593,65,7250,140,11.5시간
Algorithms and Software Engineering for Professionals,https://www.udemy.com/course/algorithms-and-software-engineering-for-professionals/,Eduonix Learning Solutions,3.5846043,64,1125,104,7.5시간
Engineering Interview: Improve Problem-Solving in Python!,https://www.udemy.com/course/engineering-interview-improve-problem-solving-in-python/,Luke's Programming School,4.268451,64,13859,21,3시간
Let's develop a message-driven microservices application,https://www.udemy.com/course/fullstack-microservices-course/,Bernhard Wenzel,4.454502,64,533,52,2.5시간
Recursion,https://www.udemy.com/course/learn-recursion/,Inside Code,4.709618,64,647,44,5시간
Algorithms in Java :Live problem solving & Design Techniques,https://www.udemy.com/course/algorithm-design-techniques-live-problem-solving-in-java/,Basics Strong,4.8714385,63,773,167,19.5시간
C# and .NET - Advanced topics,https://www.udemy.com/course/csharp-and-dotnet-advanced-topics/,Gergely Kalapos,4.341758,63,374,14,1.5시간
AWS Serverless REST APIs for Java Developers. CI/CD included,https://www.udemy.com/course/aws-serverless-rest-apis-for-java-developers/,Sergey Kargopolov,4.7754006,63,996,237,14.5시간
"Managed Extensibility Framework, MEF, from Novice to Guru",https://www.udemy.com/course/managed-extensibility-framework-mef-from-novice-to-guru/,Eman Ali Mughal,4.430703,62,761,34,5.5시간
Redis with Spring WebFlux,https://www.udemy.com/course/spring-webflux-redis/,Vinoth Selvaraj,4.1562557,62,930,145,12시간
Java Cryptography Architecture: Secure Password Hashing,https://www.udemy.com/course/java-cryptography-architecture-hashing-and-secure-password/,Frank Hissen,3.568173,62,949,9,41분
Docker for .Net and Angular Developers,https://www.udemy.com/course/docker-for-net-and-angular-developers/,Rahul Sahay,3.8324902,62,595,74,5.5시간
PyQt Desktop Apps with Python,https://www.udemy.com/course/pyqt-desktop-apps-with-python/,Frank Anemaet,4.3400807,62,3960,23,1시간
Jenkins 2 Introduction for Beginners on Mac OS,https://www.udemy.com/course/jenkins2-mac/,Jason Taylor,3.907848,62,2311,82,3.5시간
AWS Certification Course,https://www.udemy.com/course/complete-aws-course-learn-hands-on-practically/,Pronoy Kumar,1.9078826,61,9312,5,40분
Creating GraphQL APIs with ASP.Net Core for Beginners,https://www.udemy.com/course/creating-graphql-apis-with-aspnet-core-for-beginners/,Nilay Mehta,3.8455865,61,2362,43,3.5시간
Design Patterns In C++ OOP UML for Projects & Architecture,https://www.udemy.com/course/design-patterns-through-cpp/,Suresh Kumar Srivastava,3.2802067,61,534,90,5.5시간
Siemens WinCC SCADA Program SCADA2 ( Advanced ),https://www.udemy.com/course/siemens-wincc-scada-program-scada2/,Serkan Büyüktopçu,4.381524,61,335,22,4.5시간
"The Complete 5 Volume Series: If You Can Cook, You Can Code",https://www.udemy.com/course/the-complete-series-if-you-can-cook-you-can-code/,Timothy Kenny,4.5216255,61,700,81,15시간
Dependency Injection for Java Developers,https://www.udemy.com/course/java-ee-fundamentals-contexts-and-dependency-injection-cdi-20-for-java/,Luqman Saeed,4.0632925,60,450,113,5시간
Hadoop and Big Data for Absolute Beginners,https://www.udemy.com/course/hadoop-and-big-data-for-absolute-beginners/,Eduonix Learning Solutions,3.485078,60,320,21,3.5시간
An RTOS Based Software Development for Embedded Systems,https://www.udemy.com/course/an-rtos-based-software-development-for-embedded-systems/,Embedded Industry,3.2540793,60,2534,20,1시간
Microservices Architecture on AWS,https://www.udemy.com/course/microservices-architecture-on-aws/,Packt Publishing,3.5802922,59,480,54,6.5시간
Hyperledger Fabric 2.x Basic & Advanced Network Operations,https://www.udemy.com/course/hyperledger-fabric-version-2x-advanced-network-operations/,Pavan Adhav,4.3881493,59,1532,44,5시간
Byte-Sized-Chunks: Graph Algorithms and Problems in Java,https://www.udemy.com/course/byte-sized-chunks-graph-algorithms-and-problems-in-java/,Loony Corn,4.5794992,59,2844,28,5시간
Python programming Bible - From Beginner to Advanced,https://www.udemy.com/course/python-programming-bible-from-beginner-to-advanced/,Prashant Shekhar,4.6605353,59,10233,131,18시간
Practical Project in QML: The Toda App,https://www.udemy.com/course/design-a-todo-list-app-with-qml/,Daniel IT,3.3882082,58,8113,46,2시간
Coding Interview Preparation - The Softer Skills,https://www.udemy.com/course/software-engineer-interview-preparation/,Katelyn Kasperowicz,4.715187,58,480,28,1.5시간
Learn Python Face Detection,https://www.udemy.com/course/learn-python-face-detection/,Jason Cromer,3.89561,58,2675,15,2.5시간
"Python: Coding Guideline, Tooling, Unit Testing and Packages",https://www.udemy.com/course/python-coding-guidelines-tooling-testing-and-packaging/,Jan Schaffranek,4.606924,58,607,38,5시간
Building Twitter Bot With Python and Tweepy - Python Project,https://www.udemy.com/course/python-bot-development/,Shubham Sarda,4.3925633,58,1090,20,1시간
Monorepos - A Beginner's Guide,https://www.udemy.com/course/monorepos-a-beginners-guide/,Robert Donnelly,4.019594,58,232,20,43분
JavaScript in 55 Minutes,https://www.udemy.com/course/javascript-in-55-minutes/,Ireneusz Erik Owsiak,3.7274232,58,2183,15,1시간
Writing Functional Design Document(Real Time Project Based),https://www.udemy.com/course/writing-functional-design-documentreal-time-project-based/,Delta ERP Consulting,2.8305013,57,241,20,2.5시간
Understanding Chef: The Practical Guide,https://www.udemy.com/course/understanding-chef-the-practical-guide/,Eduonix Learning Solutions,3.641094,57,383,49,9.5시간
The Complete Bitcoin Programming Course,https://www.udemy.com/course/create-your-own-blockchain/,Jordan Baczuk,4.137725,57,300,14,2.5시간
Software Development Master Class - Intermediate C#,https://www.udemy.com/course/software-development-master-class-intermediate-csharp/,Mike Witt,4.5280914,56,13890,39,7.5시간
How to create Telegram bots with Python. No-Nonsense Guide,https://www.udemy.com/course/the-ultimate-guide-about-creating-telegram-bots-with-python/,Alexander Shavelev,3.72592,56,4379,30,1시간
Computer Vision with Python,https://www.udemy.com/course/computer-vision-with-python/,Frank Anemaet,4.071732,57,1326,31,1.5시간
Data Structures in JavaScript: Master The Fundamentals,https://www.udemy.com/course/javascript-datastructures/,Eduonix Learning Solutions,3.9280398,56,6534,88,14시간
Spring Boot Dependency Injection Ioc,https://www.udemy.com/course/spring-boot-tutorial-d/,Ashok Kumar Dhulipalla,4.5448513,56,4557,7,1시간
Projects in Cloud Computing,https://www.udemy.com/course/projects-in-cloud-computing/,Eduonix Learning Solutions,3.5867136,55,779,70,7시간
Apache Spark Project World Development Indicators Analytics,https://www.udemy.com/course/apache-spark-project-world-development-indicators-analytics/,Bigdata Engineer,4.1267962,55,13767,32,1시간
REST API with Symfony5 and PHP8 using Domain Driven Design,https://www.udemy.com/course/rest-api-with-symfony5-and-php8-using-domain-driven-design/,Mustafa Özyurt,3.2923343,55,239,31,3시간
