강의명,url,강사명,별점,별점 수,수강생 수,강의 수,강의 총 시간
Arduino Simulation and Block Coding,https://www.udemy.com/course/arduino-simulation-block-coding-tinkercad-proteus-visuino-ardusim/,Educational Engineering Team,3.0057938,59,11467,27,3.5시간
Raspberry Pi for the Beginners,https://www.udemy.com/course/raspberry-pi-for-the-beginners/,Neha Singh,3.3735254,59,1240,17,1시간
Learn bits and bytes of Raspberry Pi & IoT using Node-red,https://www.udemy.com/course/learn-iot-with-node-red/,Amit Rana,4.531039,59,451,41,5.5시간
ROS ESP32 Interface for Real world Mobile Robotics,https://www.udemy.com/course/mastering-mobile-robot-with-ros-ardunio-car-sensors-to-ros/,Muhammad Luqman,4.0855002,58,2542,53,5.5시간
Learn Siemens S7-300 PLC & WinCC HMI or SCADA in TIA Portal,https://www.udemy.com/course/learn-siemens-s7-300-plc-wincc-hmi-or-scada-in-tia-portal/,Ajaya Rosh,4.317826,58,331,42,6.5시간
Master Embedded C: Embedded Systems Interview Questions,https://www.udemy.com/course/embedded-systems-interview-questions-explanations/,Baciu Vlad-Eusebiu,3.5825992,57,972,0,200개의 질문
Circuit design (PCB) using Fritzing,https://www.udemy.com/course/printed-circuit-board-layout-designing-using-fritzing/,Know Store,3.4693663,57,983,10,35분
Connect Your Arduino to Cloud with Ethernet Shield,https://www.udemy.com/course/connect-your-arduino-to-cloud-with-ethernet-shield/,CS PRO,3.7688959,57,2709,11,1시간
Function Acceleration on FPGA with Vitis-Part 1: Fundamental,https://www.udemy.com/course/function-acceleration-on-fpga-with-vitis-part-1-fundamental/,Mohammad Hosseinbady,4.5320244,57,399,93,9.5시간
Arduino Complete Course : Build 30+ projects step by step,https://www.udemy.com/course/arduino-complete-course-build-30-projects-step-by-step/,Dev Nirwal,4.5353966,57,341,245,19.5시간
"FPGA Embedded Design, Part 4 - Microprocessor Design",https://www.udemy.com/course/fpga-embedded-design-cpu/,Eduardo Corpeño,4.68264,56,670,129,5.5시간
Arduino Long Distance Communication,https://www.udemy.com/course/arduino-long-distance-serial-communication-between-arduinos-rf/,Educational Engineering Team,4.386074,56,15729,13,1.5시간
ESP32 and PlatformIO IoT Project,https://www.udemy.com/course/esp32-platformio/,Dr. Peter Dalmaris,4.3172355,55,820,105,10시간
Obstacle Avoiding Robot with Raspberry Pi,https://www.udemy.com/course/obstacle-avoiding-robot-with-raspberry-pi/,Educational Engineering Team,3.609917,55,8479,12,1시간
Crash Course on Embedded C Programming,https://www.udemy.com/course/crash-course-on-embedded-c-programming/,Amit Rana,3.8869328,54,7796,31,5시간
Learning SystemVerilog Testbenches with Xilinx Vivado 2020,https://www.udemy.com/course/systemverilog-testbenches-for-newbie-with-xilinx-vivado-2020/,Kumar Khandagle,4.36092,54,271,85,9시간
Overview of Peripheral Component Interconnect Express (PCIe),https://www.udemy.com/course/overview-of-peripheral-component-interconnect-express-pcie/,Hariharan Veerappan,2.918499,53,167,31,3시간
Basic Computer Class For Beginners,https://www.udemy.com/course/basic-computer-class-for-beginners/,Obehi Ewanfoh - AClasses Media,3.865041,52,482,13,1시간
"RF Concepts, Components and Circuits For Beginners",https://www.udemy.com/course/rf-components-ciruits-rf-concepts-rf-design-rf-training-rf-engineering/,Dr. Moazzam Tiwana,4.310273,52,352,127,4.5시간
"I2C, SPI, UART (RS232), VGA in VHDL for FPGA interfacing",https://www.udemy.com/course/vhdl-implementaiton-of-i2c-serial-communication-protocol/,Prof. Dr. Academic Educator,4.3965297,51,361,21,6시간
How to Clean Your Computer: Clean your Computer like a Pro,https://www.udemy.com/course/how-to-clean-your-computer-a-beginners-guide/,Adolfo Olivo,4.2913213,51,1457,14,39분
MOSFET Crash Course,https://www.udemy.com/course/mosfet-mini-course/,Sujithkumar MA,4.307794,51,8556,23,3.5시간
Embedded System Design with Xilinx ZYNQ SoC and SDK,https://www.udemy.com/course/embedded-system-design-with-zynq-devices-for-newbie/,Kumar Khandagle,4.1312203,50,254,132,12.5시간
SCADA System Interface with PLC,https://www.udemy.com/course/scada-system-interface-with-plc/,Educational Engineering Team,3.9267783,50,1317,13,1.5시간
Intel Server Hardware Configuration Management,https://www.udemy.com/course/intel-server-management/,"ILANCHEZHIAN K / 57,024+ Students Technical Consultant",3.9805427,50,956,10,2시간
"MULTISIM - Circuit Design, Schematics Capture and Analysis",https://www.udemy.com/course/multisim-circuit-design-schematics-capture-and-analysis/,Smart Coders Hub,4.230392,50,5165,34,5시간
Build Autonomous Navigation Robot: ROS Simulation & Hardware,https://www.udemy.com/course/build-your-own-ros-powered-autonomous-robot/,Rajesh Subramanian,3.5297928,49,399,37,1시간
Arduino Radar: Step By Step Guide,https://www.udemy.com/course/arduino-radar-step-by-step-guide/,Educational Engineering Team,3.2978046,49,9218,18,1시간
"Complete PLC with TIA Portal,RSLogix,EKTS & Hardware systems",https://www.udemy.com/course/complete-plc-classic-control-softwarehardware-designs/,United Engineering,4.550121,49,433,145,22시간
Arduino Pro IDE: Code like A Pro & Debug Your Arduino Board,https://www.udemy.com/course/arduino-pro-ide-code-like-a-pro-debug-your-arduino-board/,Educational Engineering Team,3.6156647,48,11395,12,1시간
Make PIC microcontroller based Arduino Development Board,https://www.udemy.com/course/pinguino-a-pic-microcontroller-based-arduino/,Ashraf Said,4.369775,47,10101,16,1시간
Embedded Systems STM32 Low-Layer APIs(LL) Driver Development,https://www.udemy.com/course/embedded-systems-stm32-low-level-ll-driver-development/,BHM Engineering Academy,4.493488,47,695,74,25.5시간
Automatic Medicine Reminder using Arduino,https://www.udemy.com/course/arduino-automatic-medicine-reminder/,Educational Engineering Team,4.3339715,47,8236,12,1.5시간
Real-time vehicle tracking system using ESP32 2022,https://www.udemy.com/course/real-time-vehicle-tracking-system-using-esp32/,comfiny .,4.758724,47,354,28,1.5시간
Digital Electronics and Circuits,https://www.udemy.com/course/digital-electronics-and-circuits-p/,Robin Garg,3.8872352,46,181,31,11시간
Electronics with applications on Biomedical Engineering,https://www.udemy.com/course/electronics-with-applications-on-biomedical-engineering/,Mina Sameh,4.411399,46,260,64,9.5시간
Arduino Interrupt: Step by Step Guide with Practical Example,https://www.udemy.com/course/arduino-interrupt-step-by-step-guide-with-practical-example/,Educational Engineering Team,4.4014716,46,8100,17,1.5시간
Read Analog Sensors with Arduino,https://www.udemy.com/course/dc-motor-arduino/,Educational Engineering Team,4.513151,46,7862,14,1.5시간
Crash Course Digital Electronics,https://www.udemy.com/course/crash-course-digital-electronics/,Hardware Academy,4.662898,46,5386,97,8.5시간
PIC Microcontroller meets LabVIEW : Step by step guide,https://www.udemy.com/course/labview-meets-pic-microcontroller-step-by-step-guide/,Educational Engineering Team,4.252544,45,5784,19,2시간
Arduino Course [Zero to Hero] - Learn Arduino Doing Projects,https://www.udemy.com/course/arduino-zero-to-hero-learn-arduino-doing-projects/,CircuitsToday Electronics Courses,4.018841,45,263,78,4.5시간
Arduino: NodeMCU ESP8266 IoT Wifi Relay Sensor Dashboard App,https://www.udemy.com/course/arduino-nodemcu-esp8266-wifi-relay-sensor-dashboard-web-app/,WireLabs Embedded Engineering,4.3908105,45,299,50,7.5시간
Chip Design 101,https://www.udemy.com/course/chip-design-101/,Shyam Krish k s,4.58185,45,2621,27,1.5시간
Master iPhone LCD repair,https://www.udemy.com/course/master-iphone-lcd-repair/,Craig Newman,4.5635448,45,196,7,1시간
Introduction to Arduino with Elegoo UNO Super Starter Kit,https://www.udemy.com/course/introduction-to-arduino-with-elegoo-uno-super-starter-kit/,Javier Martínez,4.0656295,44,1411,27,1.5시간
IoT based Emergency Health Care System,https://www.udemy.com/course/iot-based-emergency-health-care-system/,Venkatesh Varadachari,3.7998865,44,370,24,1.5시간
How to Set Up an Electronics Lab: Tools & Equipments,https://www.udemy.com/course/how-to-set-up-an-electronics-lab-tools-equipments/,Shubham Tiwari,4.263257,44,2183,23,3.5시간
"Physical Computing with Arduino, Nodemcu & Raspberry Pi.",https://www.udemy.com/course/physicalcomputing/,Chirag Gohel,3.7451499,44,4045,17,1.5시간
ARM Cortex-M7 STM32F7 Bare-Metal Programming From Ground Up™,https://www.udemy.com/course/arm-cortex-m7-stm32f7-bare-metal-programming-from-ground-uptm/,Israel Gbati,4.406766,44,333,51,11.5시간
Siemens TIA Portal - HMI Basics,https://www.udemy.com/course/siemens-tia-portal-hmi-basics/,Hans Schrynemakers,4.948806,44,153,60,6시간
"ARM Processor A to Z  (Introduction, Part 1)",https://www.udemy.com/course/arm-processor-a-to-z-introduction-part-1/,Mohamed Saleh,3.215105,43,201,15,1시간
Xilinx VIVADO Beginner Course for FPGA Development in VHDL,https://www.udemy.com/course/vhdl-programming-with-xilinx-vivado-and-zynq-fpga/,Digitronix Nepal,3.8488984,43,339,25,5시간
Hands on Zigbee using Raspberry Pi,https://www.udemy.com/course/hands-on-zigbee-using-raspberry-pi/,Venkatesh Varadachari,4.4723186,42,356,22,1시간
Humanoid Robotics using Raspberry Pi,https://www.udemy.com/course/humanoid-robotics-using-raspberry-pi/,Venkatesh Varadachari,3.273696,42,349,21,30분
Learn Industrial Automation with 5+ Real Projects using PLC,https://www.udemy.com/course/learn-industrial-automation-with-5-real-projects-using-plc/,Mr. Ajay Lohate,4.683296,42,130,31,7.5시간
Cracking Programming Questions (Digital VLSI DV Interviews),https://www.udemy.com/course/cracking-programming-questions-digital-vlsi-dv-interviews/,Robin Garg,3.5848472,42,257,0,180개의 질문
Zynq Ultrascale+MPSoC Development,https://www.udemy.com/course/learn-zynq-ultrascale-plus-mpsoc-development/,Digitronix Nepal,3.5448215,42,574,20,3시간
SPI Interface in an FPGA in VHDL and Verilog,https://www.udemy.com/course/spi-interface-in-an-fpga-in-vhdl-and-verilog/,Russell Merrick,3.8255754,42,315,13,2시간
PiBot: Build Your Own Raspberry Pi Powered Robot,https://www.udemy.com/course/raspberry-pi-pibot/,Wolf Donat,3.569449,41,3499,19,2시간
MicroPython for the BBC Micro:bit,https://www.udemy.com/course/micropython-for-the-bbc-microbit/,Venkatesh Varadachari,4.4228096,41,437,25,3시간
Computer Organization and Architecture - Part 3,https://www.udemy.com/course/computer-organization-and-architecture-course/,Vignesh Sekar,4.634071,41,520,72,13시간
Electronics course for Arduino and pi Students (+Projects),https://www.udemy.com/course/a-full-course-on-basic-electronics-for-arduino-lovers/,E'Lord Technology Teslim-Amin,3.980815,41,10795,167,16.5시간
Set Up an Electronics Home Lab Tools and Equipment,https://www.udemy.com/course/set-up-an-electronics-lab-tools-equipment-laboratory-electronic-solder/,Educational Engineering Team,4.205422,40,13138,59,4.5시간
Getting Started With Windows IoT Core on Raspberry Pi,https://www.udemy.com/course/windows-iot-core-raspberry-pi-windows10iot/,Educational Engineering Team,2.8609183,40,16941,17,2.5시간
Arduino Zero to Hero,https://www.udemy.com/course/arduino-zero-to-hero/,Sanjin Dedic,4.468151,40,1091,52,7.5시간
Arduino under the Hood - AVR for Professionals,https://www.udemy.com/course/arduino-under-the-hood/,Dr. Alexander Fell,4.1201854,40,431,173,20시간
Arduino Advanced: Build GUI/HMI on LCD,https://www.udemy.com/course/lcd-master/,Motaz B.Amer,3.9440355,40,2219,12,1시간
Learn to make interactive work with Arduino,https://www.udemy.com/course/intro-to-arduino-electronics-maker-hobbiest-marketer-engineer/,John Missikos,4.041853,40,1718,19,1.5시간
How to Connect LabVIEW to Data Dashboard on iOS and Android,https://www.udemy.com/course/labview-smart-devices-connections/,Milad Ahmadi,3.8898137,40,2195,9,1.5시간
Electronics Fundamentals-Complete Semester 2022,https://www.udemy.com/course/foundations-of-electronics-and-circuit/,"Edmund P Obiri, M.Tech",4.4126,40,302,41,1.5시간
2017 - Computer Build a Customized PC Computer from Scratch,https://www.udemy.com/course/build-a-customized-pc-from-scratch-in-under-2-hour-guranteed/,Cory Saton,3.6373198,39,907,11,1시간
Advanced Hardware and PCB Design Masterclass 2022 -EsteemPCB,https://www.udemy.com/course/advanced-hardware-design-course/,Aviral Mishra,4.405679,39,1530,61,23시간
Electronics from beginning by building & designing circuits,https://www.udemy.com/course/learn-electronics-from-beginning-by-build-design-circuits-h/,Mina Sameh,3.7502966,39,164,42,6.5시간
TIA Portal for S7-1200 PLC Analog Programming (PLC-SCADA-11),https://www.udemy.com/course/siemens-tia-portal-for-s7-1200-plc-analog-programming/,Goeduhub Technologies,4.3899407,39,210,22,4시간
Raspberry Pi Complete Course - Master In Raspberry Pi Today!,https://www.udemy.com/course/raspberry-pi-complete-course-master-in-raspberry-pi/,Mehedi Shakeel,2.6200337,39,6332,12,1시간
Raspberry Pi and Arduino - Go to The Next Level,https://www.udemy.com/course/raspberry-pi-and-arduino/,Edouard Renard,4.3270154,39,585,72,9시간
Develop Embedded Systems using Embedded C on AVR,https://www.udemy.com/course/embedded-c-with-avr/,Rahul Shrivastava,4.6182313,39,166,48,9시간
Internet Of Things (IoT) - Demystified using 3 IOT devices,https://www.udemy.com/course/internet-of-things-iot-demystified/,"Guha Rajan M., B.Engg, MBA, PMP",3.9223938,39,268,43,5시간
Microcontroller Interfacing with Different Elements,https://www.udemy.com/course/microcontroller-interfacing-sensors-lcd-switch-led-picmicrocontroller/,Educational Engineering Team,4.4986134,39,7391,30,3.5시간
HMI Interfacing with PLC,https://www.udemy.com/course/hmi-interfacing-with-plc/,Educational Engineering Team,4.047614,39,4976,15,1.5시간
Design Your PCB Board Using Altium Designer (Arduino Nano),https://www.udemy.com/course/design-your-pcb-board-using-altium-designer-arduino-nano/,Tariq Alrefai,3.870528,38,161,82,10시간
Switching Theory & Logic Design of Digital Circuits,https://www.udemy.com/course/switching-theory-logic-design-of-digital-circuits/,SkillGems Education,4.26426,38,7154,174,16.5시간
Ship It!  Hardware Product Development for Beginners,https://www.udemy.com/course/ship-it-hardware-product-development-for-beginners/,Joel David,4.0959954,38,187,39,3시간
Arduino Communication with SPI Protocol,https://www.udemy.com/course/spi-arduino-communication-with-spi-protocol/,Educational Engineering Team,4.606897,38,11285,14,2시간
PIC Microcontroller: Learn By Building Practical Projects,https://www.udemy.com/course/pic-microcontroller-learn-by-building-practical-projects/,Educational Engineering Team,4.594624,38,6085,24,2시간
Getting Started with Azure IoT Central,https://www.udemy.com/course/getting-started-with-azure-iot-central/,Vineet Chauhan,3.4381359,38,192,31,2.5시간
CPU Overclocking: Unlock Your Processor's Hidden Potential,https://www.udemy.com/course/overclock/,Matt Thomas,3.7407465,37,2154,12,41분
Arduino Solar Tracker,https://www.udemy.com/course/arduino-solar-tracker-track-sun-arduino-solar/,Educational Engineering Team,4.188625,37,4077,17,1.5시간
Advanced VHDL for Verification,https://www.udemy.com/course/advanced-vhdl-for-verification/,Scott Dickson,4.4143286,37,293,10,4.5시간
Control PIC Microcontroller using a GUI via USB or RS232,https://www.udemy.com/course/pic-microcontroller-graphical-user-interface-usb-serial-rs232-control/,Educational Engineering Team,3.7228825,37,12895,40,3.5시간
Choose the Right Microcontroller,https://www.udemy.com/course/choose-microcontroller-options-pic-avr-arm-intel-atmel-zilog-8051/,Educational Engineering Team,3.963599,36,8056,22,1.5시간
Speech recognition based home automation,https://www.udemy.com/course/speech-recognition-based-home-automation/,Venkatesh Varadachari,4.127627,36,407,23,1.5시간
Learning UVM Testbench with Xilinx Vivado 2020,https://www.udemy.com/course/learning-uvm-testbench-with-xilinx-vivado-2020-for-newbie/,Kumar Khandagle,4.517161,36,251,112,11시간
Arduino JavaScript Browser based Control,https://www.udemy.com/course/arduino-control-your-browser-arduino-web-browser/,Educational Engineering Team,3.8329132,36,16412,13,2시간
Microcontroller Communication Protocols Bundle,https://www.udemy.com/course/serial-communication-spi-rs232-spi-communication-protocols-bundle/,Educational Engineering Team,4.343061,36,5490,67,8.5시간
Advanced Computer Hardware Modifications: Colder and Faster,https://www.udemy.com/course/advanced-computer-building/,Matt Thomas,4.255789,36,224,24,35분
Arduino Microcontroller: learn Arduino making projects,https://www.udemy.com/course/learn-arduino-making-projects/,Alexey Naturyev,4.16255,36,978,85,9시간
Arduino and Design: Make Your First Robot,https://www.udemy.com/course/arduino-and-design-how-to-make-robot/,Maxime Adjigble | Python - Django - Machine Learning,4.187736,35,492,56,9시간
STM32 : Internet Of Things with 4G LTE Modem - Hardware,https://www.udemy.com/course/stm32-internet-of-things-with-4g-lte-modem-hardware/,Cipher2Infinity .,4.8462834,35,178,236,47시간
Program Arduino Like A Professional with Registers,https://www.udemy.com/course/arduino-code-registers-level-up-arduino-coding/,Educational Engineering Team,3.904122,35,10680,21,2시간
SystemVerilog basics - RTL constructs,https://www.udemy.com/course/sv-basics/,Srinivasan Venkataramanan,3.4472322,35,638,6,1.5시간
Home Automation using a Vera and ZWave,https://www.udemy.com/course/home-automation-using-a-vera-and-zwave/,Devin Berci,3.014879,35,416,55,6시간
PIC Microcontroller: Make an Electronic Door Lock System,https://www.udemy.com/course/pic-microcontroller-make-an-electronic-door-lock-system/,Educational Engineering Team,4.543385,35,8252,13,1시간
VIVADO regular FIFO vs AXI FIFO,https://www.udemy.com/course/vivado-regular-fifo-vs-axi-fifo/,Ofer Keren,4.6283426,35,8803,9,2시간
Siemens Plc Programming Basics -All In One (S7/200/300/1200),https://www.udemy.com/course/siemens-plc-programming-basics-all-in-one/,Derstagram Akademi,2.9501746,34,216,102,10시간
Raspberry Pi PICO an introduction with MicroPython,https://www.udemy.com/course/raspberry_pi_pico_micropython/,Harish Kondoor,4.3766747,34,295,46,4.5시간
"Circuit Design, Analysis and Spice modeling using Multisim",https://www.udemy.com/course/circuit-design-analysis-and-spice-modeling-using-multisim/,Gaurav Singh,3.5659533,34,330,30,3시간
PIC Microcontroller EEPROM: A Step By Step Practical Course,https://www.udemy.com/course/eeprom-pic-microcontroller-eeprom-program-eeprom-rom-memory-pic/,Educational Engineering Team,4.6435523,33,6660,14,2시간
Electrical Installations Design - Part 3,https://www.udemy.com/course/electrical-installations-design-part-3/,Electrical Power Systems LLC,4.14325,33,352,24,3시간
FPGA VHDL coding QSPI nor flash memory from zero to hero,https://www.udemy.com/course/fpga-vhdl-coding-qspi-nor-flash-memory-from-zero-to-hero/,Ofer Keren,4.04751,33,11000,36,15시간
PCB Design: Master PCB Design using Ultiboard and Multisim,https://www.udemy.com/course/multisim-ultiboard-pcb-design-pcbdesign-using-ultiboard-and-multisim/,Educational Engineering Team,4.5734243,33,8307,14,3시간
SD Card Interfacing with Arduino,https://www.udemy.com/course/sd-card-interfacing-with-arduino/,Educational Engineering Team,4.1984243,33,17328,14,1.5시간
Program Microcontrollers With Drawings - Coding No More,https://www.udemy.com/course/flowcode-program-microcontrollers-with-drawings-coding-no-anymore/,Educational Engineering Team,4.289166,33,5336,23,2.5시간
Introduction to Norsat LNBs,https://www.udemy.com/course/introduction-to-norsat-lnbs/,Norsat International,4.633051,33,81,7,1시간
NODE MCU:ESP 8266 - Micro Python Network Programming and IOT,https://www.udemy.com/course/node-mcuesp-8266-micro-python-network-programming-and-iot/,"Guha Rajan M., B.Engg, MBA, PMP",4.043045,32,264,24,3시간
Functional Verification - a holistic view,https://www.udemy.com/course/func-verif/,Srinivasan Venkataramanan,4.0319047,32,230,12,1시간
Building Video Surveillance Apps Using ESP32 & Arduino,https://www.udemy.com/course/esp32-cam-for-arduino-makers/,Sujith K,4.3613,32,255,38,5시간
Raspberry Pi 3 Day Project: Retro Gaming Suite,https://www.udemy.com/course/raspberry-pi-3-day-project-retro-gaming-suite/,Nick Thomas,4.1602187,32,1138,21,1시간
Arduino Uno 101,https://www.udemy.com/course/arduino-101/,Vaibhav Jain,3.5007086,32,283,37,3.5시간
MicroPython Mega Course: Build IoT with Sensors and ESP8266,https://www.udemy.com/course/micropython-mega-course-build-iot-with-sensors-and-esp8266/,Rahul Shrivastava,4.1003866,31,173,44,5시간
Debug Your Arduino Programs while Coding,https://www.udemy.com/course/debug-arduino-programs-codes-while-coding-programming-arduino/,Educational Engineering Team,4.036281,31,13829,14,1.5시간
Build your 1st Arduino IOT Project & Game : Arduino for Kids,https://www.udemy.com/course/arduino-fun-iot-gaming-for-kids-parents-beginners/,Robolabz STEM School,4.208255,31,1889,46,2.5시간
Introduction to Surface Mount Technology,https://www.udemy.com/course/smd-smt-surface-mount-technology-soldering-surface-pcb-circuit-design/,Educational Engineering Team,4.1729856,31,1948,129,11시간
SystemVerilog Assertions (SVA) for Newbie,https://www.udemy.com/course/systemverilog-assertions-for-newbie/,Kumar Khandagle,4.707307,31,237,250,21시간
SystemVerilog Assertions (SVA) for Newbie,https://www.udemy.com/course/systemverilog-assertions-for-newbie/,Kumar Khandagle,4.707307,31,237,250,21시간
Learn About FPGAs in a Day,https://www.udemy.com/course/learn-about-fpgas-in-a-day/,Jordan Christman,4.45923,31,159,11,1시간
Codesys Fundamentals Course - Supported by Beckhoff Software,https://www.udemy.com/course/codesys-fundamentals-course-supported-by-beckhoff-software/,Derstagram Akademi,4.23377,31,238,90,8.5시간
Assembly Language Programming in 8051,https://www.udemy.com/course/assembly-language-programming-in-8051/,Sujithkumar MA,4.44051,31,7379,42,5시간
ESP32 + Databases to Control Anything Anywhere,https://www.udemy.com/course/arduino-esp-database-iot-esp32-control-interfacing/,Educational Engineering Team,4.3932853,31,3348,22,2.5시간
Surveillance camera with Raspberry PI,https://www.udemy.com/course/surveillance-camera-with-raspberry-pi/,Laszlo Benke,3.0901563,31,278,15,1시간
Sensors and Sensor Fundamentals,https://www.udemy.com/course/sensors-sensor-fundamentals/,Carrie Moore,3.777433,31,112,8,1시간
Electronic Measurements and Instrumentation,https://www.udemy.com/course/electronic-measurements-and-instrumentation/,Kishore Odugu,3.2183459,30,121,11,1.5시간
Jumpstart the Raspberry Pi Pico,https://www.udemy.com/course/raspberry-pi-pico/,Dr. Alexander Fell,4.089018,30,209,36,4시간
Fire alarm system with NFPA codes,https://www.udemy.com/course/fire-alarm-system/,N.K. Singh,3.4349911,30,107,41,1시간
Systemverilog UVM interview questions and GLS simulation,https://www.udemy.com/course/systemverilog-uvm-interview-questions-and-gls-simulation/,Kiran Bhaskar,4.0569334,29,266,8,1시간
How to Buy Electronic Components Online,https://www.udemy.com/course/how-to-buy-electronic-components-online/,Educational Engineering Team,3.4450347,29,6523,12,1시간
PIC Microcontroller Test Your Skills and Get Certified,https://www.udemy.com/course/pic-microcontroller-test-your-skills-and-get-certified-d/,Educational Engineering Team,4.172524,29,4577,0,44개의 질문
Raspberry Pi powered smart mirror,https://www.udemy.com/course/raspberry-pi-powered-smart-mirror/,Venkatesh Varadachari,3.757423,28,286,15,1시간
SD Card Interfacing with PIC Microcontroller,https://www.udemy.com/course/pic-microcontroller-sd-card-interfacing-pic-microcontroller-sd-card/,Educational Engineering Team,4.8230233,28,15871,17,2시간
Design with KiCad 6,https://www.udemy.com/course/design-with-kicad-6/,"Wissam Botros, P.Eng, CID",4.4318924,28,199,155,12시간
"Embedded Fun with RISC-V, Part 1: The RISC-V ISA",https://www.udemy.com/course/riscv-isa/,Eduardo Corpeño,4.4490333,28,188,83,4.5시간
CompTIA A+ 220-1001 & 220-1002 Cert. Practice Test,https://www.udemy.com/course/comptia-a-plus-220-1001-220-1002-practice-test/,Ruban Paul,3.783926,28,261,0,320개의 질문
Designing a Processor with Verilog HDL and Xilinx Vivado,https://www.udemy.com/course/designing-cpu-processor-with-verilog/,Kumar Khandagle,3.9293568,28,200,63,5.5시간
Introduction to STM32 - 32-bit ARM-Based Microcontroller,https://www.udemy.com/course/stm32-introduction-to-stm32-stm-electronics/,Educational Engineering Team,3.8866286,28,5051,43,4시간
Crazy about Arduino: Your End-to-End Workshop - Level 2,https://www.udemy.com/course/crazy-about-arduino-your-end-to-end-workshop-level-2/,Idan Gabrieli,4.7951865,27,5237,59,2.5시간
Arduino Bluetooth Low Energy (BLE)  From  Ground Up™,https://www.udemy.com/course/arduino-bluetooth-low-energy-ble-from-ground-uptm/,PyTribe .,4.058601,27,194,33,3.5시간
How to Build a Computer. A Complete Guide for Beginners.,https://www.udemy.com/course/how-to-build-a-computer-a-complete-guide-for-beginners/,Tamas Pamer,4.417831,27,140,23,2.5시간
iPhone 6 Screen Repair,https://www.udemy.com/course/iphone-6-screen-replacement/,Adonijah Imgrund,4.6555114,27,139,7,40분
Fundamentals of Verification and System Verilog,https://www.udemy.com/course/fundamentals-of-verification-and-system-verilog/,Surendra Rathod,4.3231597,27,133,49,21.5시간
Raspberry Pi compute module 3 - From Novice to Professional,https://www.udemy.com/course/raspberry-pi-compute-module-3-from-novice-to-professional/,Venkatesh Varadachari,3.6688757,27,410,36,3시간
"Home Automation using Arduino, Smart Phone App and JARVIS AI",https://www.udemy.com/course/home-automation-using-arduino/,MAK Academy,4.706906,27,11599,36,2시간
Raspberry Pi Robotics,https://www.udemy.com/course/raspberry-pi-robotics/,Venkatesh Varadachari,3.876171,27,1553,22,35분
Verilog HDL Interview Preparation Guide,https://www.udemy.com/course/verilog-hdl-interview-preparation-guide/,Kumar Khandagle,4.346033,27,218,79,6.5시간
ESP32 Programming without Coding,https://www.udemy.com/course/esp32-programming-without-coding/,Educational Engineering Team,4.5760365,26,14922,18,1.5시간
Synthesizable SystemVerilog for an FPGA/RTL Engineer,https://www.udemy.com/course/synthesizable-systemverilog-constructs-for-rtl-design/,Kumar Khandagle,4.377572,26,183,111,11.5시간
Digital Timing Basics for VLSI Interview & SoC Design,https://www.udemy.com/course/digital-timing-basics-for-vlsi-interview-physical-design/,Learnin28days Academy,4.118478,26,120,39,4시간
ARM Assembly Language From Ground Up™ 2,https://www.udemy.com/course/arm-assembly-language-from-ground-uptm-2/,BHM Engineering Academy,4.3719225,26,1017,58,13시간
"FPGA Embedded Design, Part 3 - EDA Tools",https://www.udemy.com/course/fpga-embedded-design-eda-tools/,Eduardo Corpeño,3.9746516,26,537,74,3시간
Arduino for Beginners with Grove,https://www.udemy.com/course/arduino-getting-started-with-grove/,Dr. Peter Dalmaris,4.570277,25,253,55,5.5시간
LDO Circuit Design and Analysis: An Intuitive Approach,https://www.udemy.com/course/ldo-circuit-design-and-analysis-an-intuitive-approach/,Dr G S Javed,3.5508487,25,106,31,3시간
Arduino Communication with I2C Protocol,https://www.udemy.com/course/arduino-i2c-itwoc-communication-with-i2c-protocol/,Educational Engineering Team,3.9565125,25,981,18,2시간
Learn STM32F103C8T6 microcontroller in C with Keil uVision,https://www.udemy.com/course/stm32f103c8t6-microcontroller/,Steven lee,3.5756397,25,1121,17,2.5시간
Verilog on Intel (Altera) FPGA,https://www.udemy.com/course/verilog-on-intel-altera-fpga/,HUI HU,4.118302,25,180,96,21시간
Learning Complete PCB Design: From an Idea to a Product,https://www.udemy.com/course/learning-complete-pcb-design-from-an-idea-to-a-product/,Shubham Tiwari,4.864261,25,2068,26,4.5시간
Bare Metal Programming Kinetis KL25 ARM Cortex-M0+ Processor,https://www.udemy.com/course/bare-metal-programming-kinetis-kl25-arm-cortex-m0-processor/,Hariharan Veerappan,3.0766428,25,105,50,10.5시간
Building a Computer: From Zero to PC Hero,https://www.udemy.com/course/building-a-computer-from-zero-to-pc-hero/,Zachary Goreczny,4.369436,25,123,70,7.5시간
Learn Arduino Programming,https://www.udemy.com/course/learn-arduino-programming/,Tom Jay,4.2960563,25,1911,13,2.5시간
Build 9 PIC Microcontroller Engineering projects today!,https://www.udemy.com/course/pic-microcontroller-build-engineering-projects-today/,Educational Engineering Team,3.6070914,25,17187,65,7시간
Arduino Alarm Clock Using a Real Time Clock and LCD Screen,https://www.udemy.com/course/arduino-alarm-clock-using-a-real-time-clock-and-lcd-screen/,Educational Engineering Team,4.09346,25,6963,14,1시간
PLC Advance Course Data Registers and Internal Relays,https://www.udemy.com/course/plc-advance-course-data-registers-and-internal-relays/,Educational Engineering Team,4.2298594,24,7193,13,1시간
