강의명,url,강사명,별점,별점 수,수강생 수,강의 수,강의 총 시간
AWS IAM: The Cloud Engineer's Security Handbook,https://www.udemy.com/course/aws-iam-the-security-architects-secure-cloud-handbook/,TetraNoodle Team,4.302051,82,878,38,3시간
MikroTik Monitoring with LABS,https://www.udemy.com/course/mikrotik-monitoring-with-labs-the-dude/,Maher Haddad,4.3460946,82,379,19,4시간
WAF BASICS- Part3,https://www.udemy.com/course/asm-basics-part3/,Vineet Singh,4.2020245,82,1085,11,4.5시간
Citrix Networking: Understanding Citrix Technologies,https://www.udemy.com/course/citrix-networking/,Tech Integrations,3.4783015,82,689,12,1시간
Docker Basics to Advanced (DCA) & Kubernetes (CKAD),https://www.udemy.com/course/deep-dive-into-docker/,Devops4Beginners Learning,4.1225224,82,831,96,5시간
4G-LTE for Industry Professionals,https://www.udemy.com/course/4g-lte-for-industry-professionals/,"TELCOMA Global 70,000+ Students!",3.6904912,82,2379,19,2.5시간
Implement AWS Landing Zone using AWS Control Tower,https://www.udemy.com/course/implement-aws-landing-zone-using-control-tower/,Shyam Kukreja,3.495947,81,381,31,4.5시간
Load Balancing & Failover on MikroTik,https://www.udemy.com/course/load-balancing-failover-on-mikrotik/,Maher Haddad,4.783594,81,335,13,2시간
CCNP Security SISAS 300-208 Deep Dive:,https://www.udemy.com/course/ccnp-security-sisas-300-208-deep-dive-with-baldev/,Baldev Singh,3.4316795,81,748,114,19.5시간
Intune Training (Microsoft),https://www.udemy.com/course/microsoftintunetraining/,Mohammed Shaarif Akhter (500+ Students),3.1694686,81,622,39,6.5시간
Microsoft Endpoint Manager (Intune) for Windows Training,https://www.udemy.com/course/learn-intune/,Dean Ellerby,4.6884103,81,367,25,3시간
Incident Response for Cyber Professionals,https://www.udemy.com/course/incident-response-for-cyber-professionals/,Chad Russell,3.1065028,81,859,20,3.5시간
Penetration Test Skills : Ethical Hacking,https://www.udemy.com/course/penetration-test-skills/,Nima Shahmoradi,4.0734296,81,16417,22,4시간
Python Network Programming | Network Apps & Hacking Tools,https://www.udemy.com/course/python-3-network-programming/,Phillip Aaron,4.506343,81,3364,26,5.5시간
Cisco Meraki Basic Concepts | Setup & Troubleshooting,https://www.udemy.com/course/cisco-meraki-step-by-step-troubleshooting/,Giga networkers,4.2980843,81,491,26,3.5시간
The Basics of Hyperledger Fabric,https://www.udemy.com/course/hyperledger-fabric/,Toshendra Sharma,3.2709882,80,360,10,1시간
Practical Buffer Overflows for OSCP,https://www.udemy.com/course/practical-buffer-overflows-for-oscp/,Naga Sai Nikhil,4.1195364,80,7842,26,4시간
CISSO - Certified Information Systems Security Officer,https://www.udemy.com/course/certified-information-systems-security-officer-cisso-x/,Mile2® Cyber Security Certifications,4.6004663,80,700,19,20.5시간
Mobile Device Management Expert Course (Special Edition),https://www.udemy.com/course/mobile-device-management-certification/,Srinidhi Ranganathan,4.7077203,81,19817,7,44분
