강의명,url,강사명,별점,별점 수,수강생 수,강의 수,강의 총 시간,category
Learn Devops: Continuously Deliver Better Software,https://www.udemy.com/course/learn-devops-continuously-deliver-better-software/,Edward Viaene,4.5,2820,15320,74,270.0,software_tool
Complete Guide to Build IOT Things from Scratch to Market,https://www.udemy.com/course/complete-guide-to-build-iot-things-from-scratch-to-market/,Junaid Ahmed,4.6,2612,15092,77,390.0,software_tool
Apache Kafka Series - Confluent Schema Registry & REST Proxy,https://www.udemy.com/course/confluent-schema-registry/,"Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer",4.7,2601,18396,58,270.0,software_tool
Apache Maven: Beginner to Guru,https://www.udemy.com/course/apache-maven-beginner-to-guru/,"John Thompson • 385,000+ Enrollments Worldwide",4.5,2478,19569,198,1020.0,software_tool
Introduction to Continuous Integration & Continuous Delivery,https://www.udemy.com/course/introduction-to-continuous-integration-and-continuous-delivery/,Tim Buchalka,4.4,2395,5425,34,150.0,software_tool
Docker and Containers: The Essentials,https://www.udemy.com/course/docker-and-containers-the-essentials/,Luke Angel,4.0,2325,21189,26,60.0,software_tool
Master Network Automation with Python for Network Engineers,https://www.udemy.com/course/master-python-network-automation-for-network-engineers/,Andrei Dumitrescu,4.5,2237,16833,233,1200.0,software_tool
Mule 4 Indepth,https://www.udemy.com/course/mule-4-indepth/,Sivaprasad Valluru,4.6,2173,9915,45,810.0,software_tool
Docker - Hands On for Java Developers,https://www.udemy.com/course/docker-hands-on/,Richard Chesterwood,4.8,2062,10881,80,510.0,software_tool
Git & GitHub For Beginners - Master Git and GitHub (2021),https://www.udemy.com/course/git-and-github-crash-course/,Vlad Budnitski,4.3,2020,77836,72,570.0,software_tool
IntelliJ IDEA Tricks to Boost Productivity for Java Devs,https://www.udemy.com/course/intellij-idea-secrets-double-your-coding-speed-in-2-hours/,Tao W.,4.4,1940,12264,32,90.0,software_tool
Git & GitHub Complete Masterclass : Beginner to Git Expert,https://www.udemy.com/course/git-basic-concept-fundamentals-github/,Bibhash Roy,4.4,1920,14854,132,840.0,software_tool
Salesforce Lightning Component,https://www.udemy.com/course/learn-lightning-components-from-scratch/,Paaa Leaders,4.6,1854,8298,47,510.0,software_tool
"Complete Course on Data Visualization, Matplotlib and Python",https://www.udemy.com/course/complete-course-on-data-visualization-matplotlib-and-python/,Bekzod Ruzmetov,4.3,1849,6276,49,210.0,software_tool
Basics in Cloud Computing with SAP Cloud Platform,https://www.udemy.com/course/sap-cloud-platform-complete-understanding-with-hands-on/,Srinivas Vanamala,4.5,1832,4444,58,180.0,software_tool
