강의명,url,강사명,별점,별점 수,수강생 수,강의 수,강의 총 시간,category
Complete FastAPI REST course + AWS + Emails + Payments,https://www.udemy.com/course/fastapi-rest/,Ines Ivanova-Kenova,4.7,57,687,106,570.0,IT_software
Wolfram Mathematica Masterclass: from Beginner to Expert,https://www.udemy.com/course/mathematica-masterclass/,Dr. Börge Göbel,4.7,57,411,213,1470.0,IT_software
How to Implement a Document Management System (EDMS),https://www.udemy.com/course/how-to-implement-a-document-management-system-edms/,Rohan Watt,3.5,57,249,11,150.0,IT_software
Amazon EKS Beginner : Elastic Kubernetes Service by AWS,https://www.udemy.com/course/amazon-eks-beginner/,Kartheek Reddy,3.7,57,273,26,240.0,IT_software
WebdriverIO: Automate Front-End Web Application Testing,https://www.udemy.com/course/webdriverio-automate-front-end-web-application-testing/,Jason Myers,4.3,57,505,172,1410.0,IT_software
Build Cross Platform Augmented Reality Apps with Thingworx,https://www.udemy.com/course/build-cross-platform-augmented-reality-apps-with-thingworx/,Junaid Ahmed,4.4,57,503,28,150.0,IT_software
"Hands-On BASIS Training -  ECC IDES, Fiori, Personas, NWBC",https://www.udemy.com/course/expert-configuration-ecc-ides-ehp7-fiori-personas-nwbc/,EDUMU Training,3.6,57,551,41,270.0,IT_software
Adobe Illustrator - Beginner to Guru - 2021,https://www.udemy.com/course/adobe-illustrator-beginner-to-guru-2021/,Tim Wilson,4.7,57,207,185,750.0,IT_software
IIS 10: Configuring Web Server 2016 with PowerShell and GUI,https://www.udemy.com/course/iis-10-configuring-web-server-2016-with-powershell-and-gui/,Vitalii Shumylo,3.2,57,4874,37,210.0,IT_software
Deep Learning in Practice I: Tensorflow Basics and Datasets,https://www.udemy.com/course/deep-learning-in-practice-i/,Anis Koubaa,4.6,57,317,83,270.0,IT_software
PowerApps Master Class: Build 9 Power Apps from scratch,https://www.udemy.com/course/ms-powerapps-master-class-build-9-powerapps-from-scratch/,Marji Solutions,3.2,57,559,55,1410.0,IT_software
Mac Productivity Masterclass- Alfred,https://www.udemy.com/course/mac-productivity-masterclass-alfred/,Arlen Nagata,4.7,57,209,16,60.0,IT_software
PowerApps Master Class: Build 9 Power Apps from scratch,https://www.udemy.com/course/ms-powerapps-master-class-build-9-powerapps-from-scratch/,Marji Solutions,3.2,57,559,55,1410.0,IT_software
Building Pizza Delivery Website/Project Using ASP.NET Core5,https://www.udemy.com/course/building-pizza-delivery-website-using-aspnet-core/,Shailendra Chauhan,3.4,57,263,46,390.0,IT_software
Securing Windows Networks,https://www.udemy.com/course/securing-windows-networks/,Infinite Skills,4.5,57,458,99,540.0,IT_software
Siemens Tia Portal - S7 1200 PLC -Basic-2,https://www.udemy.com/course/siemens-tia-portal-s7-1200-plc-basic-2/,Orhan Tarıkcı,4.5,57,280,21,240.0,IT_software
Learn Python 3 programming | Become job ready using Pycharm,https://www.udemy.com/course/learn-python-and-become-job-ready-developer-using-pycharm/,Faisal Memon,4.4,57,333,114,780.0,IT_software
Spring MVC With Spring Boot (All Modules)  and Project!!,https://www.udemy.com/course/spring-mvc-spring-boot-spring-data-all-modules/,Karthikeya T,4.2,57,354,112,510.0,IT_software
The Complete Guide To Install Odoo on AWS Cloud with Nginx,https://www.udemy.com/course/the-complete-guide-to-install-odoo11-on-aws-cloud-with-nginx/,Priyanka P,4.5,57,279,16,90.0,IT_software
xSplit Live Streaming Course,https://www.udemy.com/course/xsplit-live-streaming/,Paul Richards,4.1,57,1406,17,60.0,IT_software
Mastering Dialogflow: Build Smart Chatbots using Dialogflow,https://www.udemy.com/course/mastering-dialogflow-build-smart-chatbots-using-dialogflow/,Anshul Shrivastava,4.5,57,376,35,420.0,IT_software
3Dsmax VRay Basic Interior Lighting,https://www.udemy.com/course/3dsmax-vray-basic-interior-lighting/,Alexander Minelli,4.4,56,376,40,390.0,IT_software
Machine Learning & Deep Learning : Python Practical Hands-on,https://www.udemy.com/course/machine-learning-data-science-python-practical-hands-on/,Abilash Nair,4.5,56,1105,76,630.0,IT_software
Visual Studio Code Complete Course 2022,https://www.udemy.com/course/microsoft-visual-studio-code-complete-course2021/,Shahroz Rahman,4.1,56,2524,25,120.0,IT_software
Build An Advanced Java Swing App Using MySQL,https://www.udemy.com/course/build-an-advanced-java-swing-app-using-mysql/,Bosbiciu Liviu,4.2,56,817,60,450.0,IT_software
InfoPath: Basic Form Library Solution Development,https://www.udemy.com/course/infopath-basic-form-library-solution-development/,Russell Mangum,4.1,56,291,53,150.0,IT_software
How to set up Visual Studio Code for Python Programming,https://www.udemy.com/course/python-and-django-masterclass/,David Charles Academy,4.4,56,1388,11,42.0,IT_software
Xero Online Accounting - the Practical Data Entry Course,https://www.udemy.com/course/practical-xero/,Marion Thomson,4.8,56,264,35,180.0,IT_software
D3 4.x: Mastering Data Visualization,https://www.udemy.com/course/d3-4x-mastering-data-visualization/,Packt Publishing,3.1,56,369,83,330.0,IT_software
Oracle Primavera P6,https://www.udemy.com/course/oracle-primavera-project-management/,RanjithKumar Vasudevan,4.4,56,289,8,210.0,IT_software
Step by Step Guide : Angular for Beginners,https://www.udemy.com/course/angular-for-beginners-l/,BPB Online + 100 Million Books Sold,4.2,56,5977,36,120.0,IT_software
SAP BW 7.5 Powered by HANA  - 2022 : Learn Step by Step,https://www.udemy.com/course/sap-bw-75-on-hana-2021-learn-step-by-step/,DTIT Academy,4.1,56,444,98,1350.0,IT_software
"Discrete Structures, Data Structures, and Algorithms",https://www.udemy.com/course/discrete-structures-and-applications/,Matthew Fried,4.4,56,246,112,1740.0,IT_software
Building A Fiverr Clone With No-Code Using Bubble,https://www.udemy.com/course/building-fiverr-clone-no-code-bubble/,Lachlan Kirkwood,4.7,56,323,13,90.0,IT_software
Geographical Information System with Arc GIS & Google Earth,https://www.udemy.com/course/geographical-information-system-with-arc-gis-google-earth/,CADCIM Technologies,3.4,56,10874,25,300.0,IT_software
Jira for Agile-Scrum with Admin-2020,https://www.udemy.com/course/jira-for-agile-scrum-with-admin-2020/,Rahul Gujar,4.5,56,401,54,420.0,IT_software
Ardor Blockchain Bootcamp,https://www.udemy.com/course/ardor-bootcamp/,Eric Funk,4.3,56,2330,47,210.0,IT_software
Blockchain Ninja : Develop  Ethereum dapp with Angular,https://www.udemy.com/course/blockchain-ninja-develop-ethereum-dapp-with-angular/,Dheeraj Pal,2.6,55,2116,51,300.0,IT_software
Estimates in Agile software development,https://www.udemy.com/course/estimates-in-agile-software-development/,Nicolae Andronic,4.0,55,616,17,60.0,IT_software
P2P Essentials: Beyond Blockchain Technologies and NFTs,https://www.udemy.com/course/p2p-essentials/,"Diego González, PhD",4.3,55,2379,12,210.0,IT_software
"Mastering Sublime Text 3 - Text Editing, Web and Python Dev",https://www.udemy.com/course/mastering-sublime-text-3-text-editing-web-and-python-dev/,TIAN HUAT Tan,3.8,55,1025,16,90.0,IT_software
Apache Spark Project for Beginners: A Complete Project Guide,https://www.udemy.com/course/apache-spark-project-for-beginners/,PARI MARGU,4.0,55,5297,7,150.0,IT_software
Artificial Intelligence (AI) Technology,https://www.udemy.com/course/artificial-intelligence-ai-your-imagination-with-ai/,Vijay Kumar Yadav,4.3,55,7792,0,,IT_software
Sumo: Traffic Simulator - An Introduction,https://www.udemy.com/course/sumo-traffic-simulator-an-introduction/,Ednardo de Oliveira Ferreira,4.0,55,138,28,150.0,IT_software
Learn to master DBT data build tool online course,https://www.udemy.com/course/learn-to-master-dbt-data-build-tool-online-course/,Itamar Steinberg (inflow systems),3.7,55,375,48,240.0,IT_software
Facebook Chat Bot in Python from Scratch.,https://www.udemy.com/course/facebook-chat-bot-in-python/,Temotec Learning Academy,4.2,55,20918,15,150.0,IT_software
How to Implement RPA in your Organization,https://www.udemy.com/course/how-to-implement-rpa-in-your-organization/,Vineeta Vashistha,4.6,55,169,53,150.0,IT_software
Oracle APEX (Application Express),https://www.udemy.com/course/oracle-application-express-apex-training/,Uplatz Training,3.3,55,180,22,120.0,IT_software
Power Automate Desktop - Essentials RPA Training Course,https://www.udemy.com/course/power-automate-desktop-essentials-rpa-training-course/,Marcelo Cruz,3.7,55,236,41,180.0,IT_software
Scrivener 3: Save Time by Automating Formatting with Styles,https://www.udemy.com/course/scrivener-3-save-time-by-automating-formatting-with-styles/,Elaine Giles,4.8,55,454,21,90.0,IT_software
Primavera P6 - Project Management,https://www.udemy.com/course/oracle-primavera-p6/,RanjithKumar Vasudevan,4.2,55,276,61,390.0,IT_software
Microsoft Excel - Creating Dynamic Dashboards,https://www.udemy.com/course/microsoft-excel-creating-dynamic-dashboards/,Infinite Skills,4.6,55,723,54,300.0,IT_software
Python AddIns for ArcMap made easy using ArcPy,https://www.udemy.com/course/python-addins-arcmap/,Graeme Browning,4.5,55,262,12,90.0,IT_software
Talend Recipes : How To Solve Problems Using Talend,https://www.udemy.com/course/talend-recipes-how-to-solve-etl-problems-using-talend/,Praveen Singh,3.9,55,291,11,90.0,IT_software
IoT Fundamentals: Build your first project with BLE Beacons,https://www.udemy.com/course/iot-beacons/,Sakib Shahriar,4.3,55,285,42,210.0,IT_software
Migrating to Qt 6,https://www.udemy.com/course/migrating-to-qt-6/,Bryan Cairns,4.2,55,9162,49,180.0,IT_software
Mastering SharePoint A-Z for Beginners Boot Camp (2020),https://www.udemy.com/course/mastering-sharepoint-for-beginners/,NPM Global Technologies,4.0,55,305,48,240.0,IT_software
Numerical Methods and Optimization in Python,https://www.udemy.com/course/numerical-methods-in-java/,Holczer Balazs,4.5,55,1042,161,840.0,IT_software
"Java basics, Java in Use //Complete course for beginners",https://www.udemy.com/course/java-basics-java-in-use/,Levan Voronin,4.1,55,4913,41,210.0,IT_software
Dynamo Player on Autodesk Revit for Quantity Takeoff,https://www.udemy.com/course/dprvtqto/,Enrique Galicia,3.8,55,382,17,120.0,IT_software
Dynamo Player on Autodesk Revit for Quantity Takeoff,https://www.udemy.com/course/dprvtqto/,Enrique Galicia,3.8,55,382,17,120.0,IT_software
Gradle Essential Training For Java Developers,https://www.udemy.com/course/gradle-essential-training-for-java-developers/,Bassem Abuein,4.3,54,1692,26,120.0,IT_software
Compiler Design,https://www.udemy.com/course/compiler-design-n/,Edutainer India,3.9,54,2099,30,240.0,IT_software
Automating Web Testing with Selenium and Python,https://www.udemy.com/course/automating-web-testing-with-selenium-and-python/,Packt Publishing,4.4,54,267,39,240.0,IT_software
MuleSoft DataWeave 2.0 deep dive,https://www.udemy.com/course/mulesoft-dataweave-2-0-deep-dive/,Admireone Services,4.7,54,6596,31,210.0,IT_software
SaaS: Design Cloud Native Multitenant SaaS applications,https://www.udemy.com/course/design-multitenant-saas-applications-for-hosting-in-cloud/,Skill Up,3.7,54,258,7,150.0,IT_software
Make iBeacon Mobile Apps - No Coding!,https://www.udemy.com/course/ibeacons/,David Winegar,3.0,54,1787,25,120.0,IT_software
Audacity - Hear the Difference,https://www.udemy.com/course/audacity-hear-the-difference/,Thomas White,4.4,54,1097,17,90.0,IT_software
Build Full-Stack Projects with FARM stack,https://www.udemy.com/course/build-full-stack-projects-with-farm-stack/,Ranjan Pandey,4.7,54,16865,27,210.0,IT_software
Python : Start the Magic with Python,https://www.udemy.com/course/python-start-the-magic-with-python/,Vijay Kumar Yadav,3.2,54,8548,0,,IT_software
Enterprise IT Business Analysis,https://www.udemy.com/course/enterprise-it-business-analysis/,Paramatec Learning,4.1,54,232,38,300.0,IT_software
"Gaming with BIM Models, 3d Coordination",https://www.udemy.com/course/unrealbim/,Enrique Galicia,4.4,54,371,22,120.0,IT_software
Microsoft Visio Advanced: Move to the Next Level,https://www.udemy.com/course/microsoft-visio-advanced/,ZandaX Training,4.0,54,1996,17,120.0,IT_software
Apache Druid : A Hands-on Course,https://www.udemy.com/course/apache-druid-a-hands-on-course/,Shruti Mantri,3.9,54,189,21,150.0,IT_software
VMware vSphere A-Z | Getting Started with Virtualization,https://www.udemy.com/course/vmware-vsphere-a-z-getting-started-with-virtualization/,Pranay Jha,4.2,54,219,34,240.0,IT_software
"IT Fundamentals - Learn Python, SQL, HTML, Java & Computing",https://www.udemy.com/course/it-fundamentals/,Tom Carter,4.4,54,282,140,840.0,IT_software
DAX Calculation Groups,https://www.udemy.com/course/dax-calculation-groups/,Randy Minder,4.6,54,543,16,120.0,IT_software
Biometrics,https://www.udemy.com/course/biometrics/,The Art Of Service,4.1,54,212,63,90.0,IT_software
Resource Management with Primavera P6 PPM Professional,https://www.udemy.com/course/resource-management-with-primavera-p6-ppm-professional/,Paul E Harris,4.5,54,315,35,300.0,IT_software
Beginners Python Programming - Learn By Coding Games,https://www.udemy.com/course/learn-python-by-coding-games/,Bob Grant,4.8,53,249,36,810.0,IT_software
Scrum With Azure DevOps,https://www.udemy.com/course/scrum-azure-devops/,Amr Swalha,3.4,53,2384,14,90.0,IT_software
Learn Excel Formulas & Functions in Only 90 Minutes,https://www.udemy.com/course/excel90min/,Bob Flisser,4.5,53,143,37,240.0,IT_software
Master UML - A Complete Unified Modeling Language Guide,https://www.udemy.com/course/master-uml/,Amit Chugh,4.4,53,238,87,180.0,IT_software
Voice over LTE (VOLTE) & IMS troubleshooting,https://www.udemy.com/course/voice-over-lte-ims-troubleshooting/,Kwabena Mensah,2.7,53,308,34,330.0,IT_software
Semantic Web in 1 hour,https://www.udemy.com/course/semantic-web/,Salih Ismail,3.8,53,776,11,43.0,IT_software
Cisco HyperFlex,https://www.udemy.com/course/cisco-ucs-becomes-hyperconverged-cisco-hyperflex/,Christian Kudra,4.3,53,310,33,390.0,IT_software
Microsoft Visio Introduction: Turn Information into Graphics,https://www.udemy.com/course/microsoft-visio-introduction/,ZandaX Training,4.1,53,800,25,120.0,IT_software
Microsoft Word (2020) - The complete Word Master Course!,https://www.udemy.com/course/microsoft-word-learn/,Leon Renner,4.4,53,3136,77,210.0,IT_software
SAP HANA Introduction,https://www.udemy.com/course/sap-hana-introduction/,Ravi Poluru,3.6,53,214,7,90.0,IT_software
Aprenda a Criar Formulários no ServiceNow | Curso Completo,https://www.udemy.com/course/aprenda-a-criar-formularios-no-servicenow/,Daniel M.,4.3,53,93,39,180.0,IT_software
Intro to programming,https://www.udemy.com/course/intro-to-programming-s/,Melissa Hallock,4.2,53,120,17,150.0,IT_software
Python OOP:Master Objected Oriented Programming(in Python 3),https://www.udemy.com/course/technobytes-python-advancedobjected-oriented-programming-masterclass/,TechnoBytes | Take Learning to Byte Level,4.6,53,270,41,570.0,IT_software
Learning Photoshop Elements 13,https://www.udemy.com/course/learning-photoshop-elements-13/,Infinite Skills,4.5,52,424,152,540.0,IT_software
Continuous Integration on Gitlab,https://www.udemy.com/course/continuous-integration-on-gitlab/,Kumulus Technologies,3.7,52,391,29,60.0,IT_software
Fundamentals of Information Technology,https://www.udemy.com/course/fundamentals-of-information-technology/,Robert Gioia,4.4,52,219,77,210.0,IT_software
DevOps Foundation,https://www.udemy.com/course/devops-foundation-j/,Aray Kaken,4.2,52,10100,46,210.0,IT_software
Oracle Cloud: DBCS Classic and Cloud at Customer,https://www.udemy.com/course/oracle-database-in-the-cloud/,Vedvistara Technologies,3.8,52,352,34,300.0,IT_software
IBM MQ Advanced Administration training in Redhat Linux,https://www.udemy.com/course/ibm-mq-advanced-administration-training-by-mohankrishna/,Mohan Krishna,3.2,52,370,20,450.0,IT_software
Mitsubishi GX Works 2 with Factory I/O PLC Training,https://www.udemy.com/course/mitsubishi-gx-works-2-with-factory-io-plc-training/,Sunderasen Thangarajan,3.3,52,286,43,360.0,IT_software
Become Zabbix Administrator For Expert,https://www.udemy.com/course/zabbix-monitoring-for-expert/,Muhammad Efendi,3.9,52,431,158,1170.0,IT_software
Complete guide to Entity Framework Core,https://www.udemy.com/course/entity-framework-core-tutorial/,Scott Noel,4.5,52,248,50,270.0,IT_software
Oracle Weblogic 12c for Administrators™: A Complete Guide,https://www.udemy.com/course/oracle-weblogic-12c/,Apex Education,3.0,52,2286,31,360.0,IT_software
Appium Android: Easy Guide to Mobile Automation Testing Dev,https://www.udemy.com/course/appium-mobile-automation-easy-guide-java-selenium-webdriver-3-testing/,Claudiu GURA,4.2,52,844,42,330.0,IT_software
"Fintech Overview: AI, Blockchain, Cloud, Data, Cybersecurity",https://www.udemy.com/course/fintech-technologies-cloud-and-cybersecurity/,Henrique Centieiro,4.8,52,222,24,150.0,IT_software
Mastering ansible in an hour and the half,https://www.udemy.com/course/mastering-ansible-in-2-hours/,Maksym Postument,4.2,52,3643,28,90.0,IT_software
Unity Shadergraph for Beginners,https://www.udemy.com/course/unity-shadergraph-for-beginners/,Mahmud Shuaib,4.0,52,377,51,270.0,IT_software
Cloud Computing,https://www.udemy.com/course/cloud-computing-globallearninglabs/,Global Learning Labs .,3.9,51,150,41,180.0,IT_software
Open-Source Intelligence (OSINT) - Tools & Techniques,https://www.udemy.com/course/osint-tools-techniques/,Steve Adams,4.3,51,193,55,240.0,IT_software
Cloud Computing,https://www.udemy.com/course/cloud-computing-globallearninglabs/,Global Learning Labs .,3.9,51,150,41,180.0,IT_software
Quantum Computing A-Z,https://www.udemy.com/course/quantum-computing-az/,Syed-Mohammad Raza,3.7,51,1948,105,540.0,IT_software
Ethical Hacking for Beginners,https://www.udemy.com/course/ethical-hacking-for-beginners/,Gökhan OKUMUŞ,3.6,51,4533,26,420.0,IT_software
Create and Deploy a Token and ICO on Ethereum with No Coding,https://www.udemy.com/course/create-and-deploy-a-token-on-ethereum-with-no-coding/,David Blackmore,3.3,51,402,24,150.0,IT_software
Learn WSO2 MI: a Step Guide to Master ESB & API Integration,https://www.udemy.com/course/learn-wso2-mi-a-step-guide-to-master-esb-api-integration/,Nelson Dias,4.5,51,431,36,300.0,IT_software
Emmet in Visual Studio Code: Accelerate your HTML workflow,https://www.udemy.com/course/emmet-in-vscode/,Sergey Shtyrlov,4.8,51,7022,30,150.0,IT_software
Introduction to Google App Maker Part 2 of 5,https://www.udemy.com/course/introduction-to-google-app-maker-part-2-of-6/,James Ferreira,4.8,51,115,15,120.0,IT_software
Learning the Open Source GIS Stack: Python for Geospatial,https://www.udemy.com/course/geopython/,Arthur Lembo,3.9,51,360,31,330.0,IT_software
Build an Interactive Data Analytics Dashboard with Python,https://www.udemy.com/course/build-an-interactive-data-analytics-dashboard-with-python/,Ted Petrou,4.6,51,722,153,720.0,IT_software
Blockchain Technology 101 - Beginner's Guide,https://www.udemy.com/course/blockchain-technology-101/,"J. Rey, PhD",3.5,51,141,21,90.0,IT_software
Projects in Docker,https://www.udemy.com/course/projects-in-docker/,Eduonix Learning Solutions,4.2,51,522,30,270.0,IT_software
QuickBooks Online (QBO) Bookkeeping With Bank Feeds 2022,https://www.udemy.com/course/quickbooks-online-qbo-bookkeeping-with-bank-feeds-2021/,Robert (Bob) Steele,4.4,51,17719,71,1230.0,IT_software
Learn Swagger and Design REST APIs,https://www.udemy.com/course/swagger-simplified/,Tekiana io,4.5,51,375,21,42.0,IT_software
A Comprehensive Guide On Domain Name &  Web Hosting,https://www.udemy.com/course/what-is-domain-name-and-hosting/,Kore Infotech,4.0,51,432,24,150.0,IT_software
Build Your Own Web Server - Start With Self Managed Hosting!,https://www.udemy.com/course/self-managed-web-hosting/,Hasan Aboul Hasan,4.4,51,313,54,150.0,IT_software
Master SNMP Protocol,https://www.udemy.com/course/snmp-protocol/,Sagar khamkar,2.7,51,276,32,150.0,IT_software
"Excel Progress Charts ,and Power Point  Morph Transition",https://www.udemy.com/course/excel-progress-charts/,Osama Jaber,4.5,51,9890,13,60.0,IT_software
The Art Of Rooting Android : from noob to a Root God,https://www.udemy.com/course/the-art-of-rooting-android/,Junaid Tariq,3.9,51,3747,57,390.0,IT_software
First met React(Only covers the basic fundamentals of React),https://www.udemy.com/course/first-met-react/,Inje Lee,3.5,51,7434,12,90.0,IT_software
Complete LabVIEW Image Processing & Machine Vision Course,https://www.udemy.com/course/complete-labview-image-processing-machine-vision-course/,Milad Ahmadi,4.4,51,312,46,270.0,IT_software
Python 1200: Practice for Beginners,https://www.udemy.com/course/python-1200/,Randall Nagy,4.4,51,8324,10,60.0,IT_software
Excel for Quality Control Engineer,https://www.udemy.com/course/excel-for-quality-control-engineer/,Non Meeboon,3.6,50,189,12,60.0,IT_software
"AUTOSAR DIAGNOSTICS (DEM, DCM, OBD, UDS)",https://www.udemy.com/course/autosar-diagnostics-dem-dcm-obd-uds/,Rishu Panghal,4.4,50,332,31,330.0,IT_software
Introduction to Computer Technology,https://www.udemy.com/course/introduction-to-computer-technology/,Anthony Holloway,4.4,50,132,83,120.0,IT_software
OpenStack Fundamentals: A beginners guide to OpenStack Cloud,https://www.udemy.com/course/openstack-fundamentals/,Michael Sheehy,3.6,50,173,14,120.0,IT_software
Computer Vision: Python Face Swap & Quick Deepfake in Colab,https://www.udemy.com/course/computer-vision-python-face-swap-quick-deepfake-in-colab/,Abhilash Nelson,4.6,50,3103,30,240.0,IT_software
Software requirements specification: develop fast and clear,https://www.udemy.com/course/software-requirements-specification-develop-fast-and-clear/,Danil Dintsis,3.7,50,268,8,60.0,IT_software
Java Concurrency & Multithreading Complete Course,https://www.udemy.com/course/java-concurrency-multithreading-complete-course/,Denis Tishkov,4.3,50,786,57,510.0,IT_software
Learn Spring with Spring Boot - The Crash Course,https://www.udemy.com/course/learn-spring-with-spring-boot-the-crash-course/,Kiril Anastasov,4.3,50,5160,25,180.0,IT_software
Google Cloud Hands-on Getting Started Practical Scenario 102,https://www.udemy.com/course/google-cloud-hands-on-getting-started-practical-scenario-hcc-gcp-ps102/,Kasey Shah,4.2,50,3211,34,180.0,IT_software
Advanced Transact-SQL Programming,https://www.udemy.com/course/advanced-transact-sql-programming/,Mike West,3.7,50,272,25,60.0,IT_software
SAP MM (Materials Management) P2P - Purchasing hands on,https://www.udemy.com/course/sap-mm-materials-management-p2p-purchasing-hands-on/,Choudhry Siddiq,3.5,50,220,31,210.0,IT_software
SAP ALE IDOC  MADE EASY,https://www.udemy.com/course/sap-ale-idoc-made-easy/,Pankaj Kumar,3.9,50,339,11,450.0,IT_software
SharePoint Online Customization and Development Toolset,https://www.udemy.com/course/spo-customization-toolset/,Alex Terentiev,4.3,50,264,13,90.0,IT_software
Microsoft Project Advanced: Top Level Project Management,https://www.udemy.com/course/microsoft-project-advanced/,ZandaX Training,3.9,50,2894,47,210.0,IT_software
Microsoft Power Apps Foundations A-Z,https://www.udemy.com/course/microsoft-power-apps-foundations-a-z/,Andrew S,4.4,50,238,59,210.0,IT_software
Machine Learning applied to manufacturing processing,https://www.udemy.com/course/machine-learning-applied-to-manufacturing-processing/,Leo Bravo,3.6,50,135,19,150.0,IT_software
QR Code based Secured Mobile Payments System - FinTech,https://www.udemy.com/course/qr-code-based-payments-for-a-digital-cashlite-economy/,Global FinTech Academy,3.4,50,1142,15,90.0,IT_software
"YAML Basics- Easy guide to understand, create & consume YAML",https://www.udemy.com/course/yaml-basics-easy-guide-to-understand-create-consume-yaml/,Karthikeyan Dharmaraj,3.3,50,7641,9,90.0,IT_software
"AWS DynamoDb, S3, SNS, SQS ,Beanstalk with Java",https://www.udemy.com/course/aws-dynamodb-s3-sns-sqs-recognitionbeanstalk-with-java/,Junaid Pasha,3.6,49,12323,35,180.0,IT_software
Amibroker AFL Programming,https://www.udemy.com/course/amibroker-afl-programming/,Bonikane Chanbonpin,4.1,49,142,15,150.0,IT_software
Visual Regression Testing with BackstopJS,https://www.udemy.com/course/visual-regression-testing-with-backstopjs/,Walmyr Filho,4.7,49,156,9,90.0,IT_software
IT Recruitment: How to Recruit a Data Analyst?,https://www.udemy.com/course/how-to-recruit-a-data-analyst/,7 Lives,3.8,49,1271,15,60.0,IT_software
Mastering Revit Schedules 2021 (+ Dynamo),https://www.udemy.com/course/revit-schedules-2021-dynamo/,Mark Thompson,4.3,49,408,33,240.0,IT_software
The Complete ServiceNow Integration Guide,https://www.udemy.com/course/the-complete-servicenow-integration-guide/,Arun Ram,4.2,49,341,15,120.0,IT_software
"Introduction to JavaScript, programming language of the Web",https://www.udemy.com/course/learn-javascript-from-zero/,Valerio Viale,4.1,49,10056,30,210.0,IT_software
An Introduction to Digital Platform Governance,https://www.udemy.com/course/digital-platform-governance/,Mikael Gebre-Mariam,4.3,49,1149,39,90.0,IT_software
Master System Center Operations Manager 2019,https://www.udemy.com/course/master-system-center-operations-manager-2019/,MK S,3.7,49,262,70,750.0,IT_software
Android Kotlin Masterclass Using MVVM - Jetpack,https://www.udemy.com/course/android-kotlin-masterclass-using-mvvm-jetpack/,Martin Baraya,2.5,49,5640,38,240.0,IT_software
23 x Ways your IT Support Company Can Make More Profit,https://www.udemy.com/course/23-x-ways-your-it-support-company-can-make-more-profit/,Jonathan Edwards,4.5,48,352,27,120.0,IT_software
SQL to NoSQL Database & Handson with MongoDB,https://www.udemy.com/course/sql-to-nosql-database-handson-with-mongodb/,Amit Arora,4.0,48,173,28,150.0,IT_software
Bitcoin & Ethereum Masterclass: People Friendly Language,https://www.udemy.com/course/cryptocurrency-masterclass-bitcoin-ethereum-blockchain/,Adelka Skotak,4.3,48,4179,26,210.0,IT_software
Zero to Agile Data Science,https://www.udemy.com/course/agile-data-science/,Shreesha Jagadeesh,4.6,48,603,58,240.0,IT_software
Getting Started in Qlik Sense - Beginner to Master,https://www.udemy.com/course/getting-started-in-qlik-sense-online-course/,Simon Sez IT,4.5,48,228,37,390.0,IT_software
Arrays for C Programming MCQ Practice Questions,https://www.udemy.com/course/arrays-for-c-programming-mcq-practice-questions/,Manu Mitra,4.8,48,3650,0,,IT_software
Geospatial data analysis with python,https://www.udemy.com/course/geospatial-data-analysis-with-python/,Tek Bahadur Kshetri,4.1,48,234,30,180.0,IT_software
BIM Dynamo Analysis Autodesk Revit,https://www.udemy.com/course/dynamo-analysis/,Enrique Galicia,3.6,48,537,23,90.0,IT_software
Automate WebApp Testing with Selenium WebDriver API (Java),https://www.udemy.com/course/automate-web-app-testing-with-selenium-webdriver/,UTeachOn Inc.,3.4,48,4150,5,37.0,IT_software
Fundaments of Digital Forensics,https://www.udemy.com/course/fundaments-of-digital-forensics/,Vinod Senthil,4.3,48,8242,15,180.0,IT_software
Web Development on Azure Cloud,https://www.udemy.com/course/azure-cloud-computing-for-busy-net-developers-foundation/,Manzoor Ahmed,4.2,48,12067,7,360.0,IT_software
Mastering Coding Interviews & Competitions,https://www.udemy.com/course/mastering-coding-interviews-and-competitions/,AlgoSTEM Inc.,4.2,48,12755,27,120.0,IT_software
Create a Store Inventory GUI Application with C++ and Qt,https://www.udemy.com/course/create-a-store-inventory-gui-application-with-cpp-and-qt/,Codestars by Rob Percival,4.3,48,360,14,210.0,IT_software
SharePoint Document Libraries - Advanced Use & Customization,https://www.udemy.com/course/sharepoint-document-libraries-advanced-use-customization/,Russell Mangum,4.4,48,283,52,180.0,IT_software
Introduction to Virtual Aviation,https://www.udemy.com/course/intro-virtual-aviation/,Cevdet Acarsoy,4.7,48,166,8,330.0,IT_software
LEARNING THE CONCEPT OF PCB DESIGNING WITH A PROJECT,https://www.udemy.com/course/learning-the-concept-of-pcb-engineering-with-a-live-project/,hostmybro,4.1,48,7922,15,360.0,IT_software
"Open Source A-Z for Strategists, Managers, & Analysts",https://www.udemy.com/course/open-source-az-digital-strategists/,Wole Lawani,4.3,48,195,8,60.0,IT_software
HubSpot CRM & Email intensive course,https://www.udemy.com/course/hubspot-crm-email-marketing-everything-you-need-to-know/,Thalita Milan,4.8,48,351,47,210.0,IT_software
Oracle Private Database Cloud using Cloud Control 13c,https://www.udemy.com/course/oracle-private-database-cloud/,Porus Homi Havewala,4.2,47,466,13,150.0,IT_software
Excel VBA: Hyper-disambiguated Excel VBA Programming Part 2,https://www.udemy.com/course/excel-vba-event-programming/,Grant Gamble,4.7,47,1111,58,390.0,IT_software
