강의명,url,강사명,별점,별점 수,수강생 수,강의 수,강의 총 시간,category
Spring Boot and React with Test Driven Development,https://www.udemy.com/course/test-driven-web-application-development-with-spring-react/,Basar Buyukkahraman,4.4,192,2080,192,1230.0,software_engineering
Creating A Chip-8 Emulator In C,https://www.udemy.com/course/creating-a-chip-8-emulator-in-c/,Daniel McCarthy,4.8,188,7230,17,300.0,software_engineering
Object-Oriented Software Engineering with Java,https://www.udemy.com/course/oo-se-java/,Anis Koubaa,4.9,188,873,26,390.0,software_engineering
Refactoring Pyramid explained in simple steps (Java),https://www.udemy.com/course/pyramid-of-refactoring-java-interpreter-factories/,Włodek Krakowski,4.6,186,1318,19,120.0,software_engineering
Master CI/CD for React Native,https://www.udemy.com/course/continuous-integration-and-continuous-delivery-for-react-native/,Tim Buchalka's Learn Programming Academy,4.6,184,1816,50,480.0,software_engineering
The Software Development Process - The Complete Course,https://www.udemy.com/course/the-software-development-process-the-complete-course/,Daniele Protti,4.2,181,1598,281,1380.0,software_engineering
Visual C# and ADO.NET Programming,https://www.udemy.com/course/visual-c-and-adonet-programming/,Everest Nwosu,4.1,178,16352,51,570.0,software_engineering
Code organization and readability for the self-taught coder,https://www.udemy.com/course/self-taught-coder-learns-code-organization-and-readability/,Benjamin Melki,4.4,177,1696,46,210.0,software_engineering
Spring Boot 2  & React FullStack Development,https://www.udemy.com/course/fullstack-development-springboot/,Nelson Jamal,4.3,176,743,93,510.0,software_engineering
Mastering Apache Airflow! Deploy to Kubernetes in AWS,https://www.udemy.com/course/mastering-apache-airflow/,Mihail Petkov,4.0,173,738,85,300.0,software_engineering
Apache Kylin : Implementing OLAP on the Hadoop platform,https://www.udemy.com/course/apache-kylin-implementing-olap-on-the-hadoop-platform/,Michael Enudi,3.9,171,844,43,360.0,software_engineering
RabbitMQ: Learn all MessageQueue concepts and administration,https://www.udemy.com/course/rabbitmq-from-start-to-finish/,Timo | C# Development | .NET  | DevOps,3.7,170,1296,69,270.0,software_engineering
Flume and Sqoop for Ingesting Big Data,https://www.udemy.com/course/flume-and-sqoop/,Loony Corn,3.7,169,3424,17,150.0,software_engineering
"Introduction to Web Development [HTML, CSS, JAVASCRIPT]",https://www.udemy.com/course/introduction-to-web-development-h/,Academy of Computing & Artificial Intelligence,4.3,167,15507,31,330.0,software_engineering
DevOps Interview Questions Preparation Course,https://www.udemy.com/course/devops-interview-questions-preparation-course/,KnowledgePowerhouse !,4.4,166,1201,48,150.0,software_engineering
Data Structures and Algorithms | Coding Interview Q&A,https://www.udemy.com/course/data-structures-algorithms-coding-interview/,Darío Leegstra,3.0,166,9741,126,750.0,software_engineering
.NET CORE API development,https://www.udemy.com/course/net-core-api-development/,Taurius Litvinavicius,3.5,163,18332,33,750.0,software_engineering
Data Structures and Algorithms,https://www.udemy.com/course/data-structures-and-algorithms-z/,VENKATACHALAM MAHESWARI,4.6,163,1017,27,330.0,software_engineering
Mastering critical SKILLS in Algorithms using C++: Part 1,https://www.udemy.com/course/skills-algorithms-cpp/,Dr. Moustafa Saad Ibrahim,4.9,162,644,146,1140.0,software_engineering
Node js with Test Driven Development,https://www.udemy.com/course/test-driven-development-with-nodejs/,Basar Buyukkahraman,4.5,160,1583,105,1320.0,software_engineering
Data Structures and Algorithms in Java,https://www.udemy.com/course/algorithms-data-structures-in-java-engineering-interview/,Luke's Programming School,4.3,159,7996,39,150.0,software_engineering
Build Interactive Plotly & Dash Dashboards with Data Science,https://www.udemy.com/course/plotly-dash/,Profesor Pip,4.1,158,837,24,510.0,software_engineering
Zynq Training - Learn Zynq 7000 SOC device on Microzed FPGA,https://www.udemy.com/course/zynq-training-learn-zynq-7000-soc-device-on-microzed-fpga/,Augmented Startups,3.4,157,4525,21,150.0,software_engineering
Ethereum Tutorial: Ethereum & Smart Contracts from Scratch,https://www.udemy.com/course/build-ethereum-from-scratch/,David Joseph Katz,4.2,157,1577,62,630.0,software_engineering
The Complete Beginner's guide to LabView Programming,https://www.udemy.com/course/the-complete-labview-course/,Janos Gulacsy,3.6,156,1106,21,150.0,software_engineering
Projects in Hadoop and Big Data - Learn by Building Apps,https://www.udemy.com/course/projects-in-hadoop-and-big-data-learn-by-building-apps/,Eduonix Learning Solutions,2.6,154,4120,44,600.0,software_engineering
Technical Writing: How to Write API Software Documentation,https://www.udemy.com/course/technical-writing-how-to-write-api-software-documentation/,JPDocu School of Technical Writing,4.4,151,10458,40,90.0,software_engineering
50 popular coding interview problems,https://www.udemy.com/course/50-problems/,Inside Code,4.7,150,1897,101,510.0,software_engineering
Mask R-CNN - Practical Deep Learning Segmentation in 1 hour,https://www.udemy.com/course/mask-r-cnn-robust-deep-learning-segmentation-in-1-hour/,Augmented Startups,3.9,149,658,19,150.0,software_engineering
#2 Scrum Product Owner -A Practical Guide For Product Owners,https://www.udemy.com/course/product-owner-a-practical-way-to-scrum-product-ownership/,"Malay Biswal PMP, SAFe PO/PM, Math and Telecom Enthusiast",4.6,148,1331,37,150.0,software_engineering
Build and Deploy Lambda Functions: AWS with Python and Boto3,https://www.udemy.com/course/build-and-deploy-lambda-functions-aws-with-python-and-boto3/,Niyazi Erdogan,4.8,148,971,46,210.0,software_engineering
Advanced Data Structures and Algorithms in Java ( DSA ),https://www.udemy.com/course/data-structures-and-algorithms-in-java-2/,Deepali Srivastava,4.4,147,1771,67,450.0,software_engineering
QC201 : Advanced Math for Quantum Computing,https://www.udemy.com/course/qc201-advanced-math-for-quantum-computing-mathematics-physics/,Kumaresan Ramanathan,4.5,145,1236,36,240.0,software_engineering
System Design Bootcamp : Crack Interviews and Build Systems,https://www.udemy.com/course/system-design-bootcamp/,Diwakar Singh,4.4,145,1401,27,270.0,software_engineering
Quantum Computing with Qiskit Ultimate Masterclass,https://www.udemy.com/course/quantum-computing-with-ibm-qiskit-ultimate-masterclass/,Srinjoy Ganguly,4.4,143,13288,268,1020.0,software_engineering
WireMock for Java Developers,https://www.udemy.com/course/wiremock-for-java-developers/,Pragmatic Code School,4.9,142,951,53,270.0,software_engineering
Master CI/CD for iOS Developers,https://www.udemy.com/course/continuous-integration-and-continuous-delivery-for-ios-developers/,Tim Buchalka's Learn Programming Academy,4.6,140,1175,43,420.0,software_engineering
DevOps For Beginners: Saving Your Code From The Apocalypse,https://www.udemy.com/course/devops-saving-your-code-from-the-apocalypse/,Patrick God,3.8,140,7495,15,60.0,software_engineering
Node Program: From 0 to Hero with Nodejs and MongoDB,https://www.udemy.com/course/nodeprogram/,Azat Mardan,4.1,139,7640,79,570.0,software_engineering
SoftwareAG webMethods 10.x Development Practice Demo Videos,https://www.udemy.com/course/webmethodsdemo/,Arul ChristhuRaj Alphonse,4.7,139,798,34,330.0,software_engineering
Object Process Methodology (OPM) for MBSE,https://www.udemy.com/course/opm-for-mbse/,Joshua Sutherland,4.1,139,6540,9,90.0,software_engineering
"Functional Programming + Lambdas, Method References, Streams",https://www.udemy.com/course/functional-programming-learnit/,Andrii Piatakha,4.8,137,81364,10,120.0,software_engineering
Office365 and AzureAD for Developers,https://www.udemy.com/course/office365dev/,Sahil Malik,4.3,137,2348,129,450.0,software_engineering
Intro Robotics Developer Course - Using ROS in Python,https://www.udemy.com/course/intro-robotics-developer-course-using-ros-in-python/,Raymond Andrade,4.3,136,904,33,270.0,software_engineering
Apache Airflow using Google Cloud Composer: Introduction,https://www.udemy.com/course/apache-airflow-using-google-cloud-composer-introduction/,"Guha Rajan M., B.Engg, MBA, PMP",3.5,135,612,38,240.0,software_engineering
GoF Design Patterns - Complete Course with Java Examples,https://www.udemy.com/course/gof-design-patterns-learnit/,Andrii Piatakha,4.4,134,48899,11,210.0,software_engineering
Fluent API Design - A Crash Course,https://www.udemy.com/course/fluent-api-design/,Riaan Nel,3.3,133,1317,17,90.0,software_engineering
Advanced Data Structures and Algorithms in C# ( DSA ),https://www.udemy.com/course/data-structures-and-algorithms-in-csharp-2/,Deepali Srivastava,4.6,130,2059,67,420.0,software_engineering
Create your own cryptocurrency with ERC-20 tokens on ETH !,https://www.udemy.com/course/create-your-own-cryptocurrency-with-erc-20-tokens/,Guillaume TEILLET,4.2,129,675,30,180.0,software_engineering
UDP Socket Programming For Distributed Computing in C#.Net,https://www.udemy.com/course/udpsocketprogramming/,Naeem Akram,4.4,129,892,50,180.0,software_engineering
Learn Computer Vision with OpenCV and Python,https://www.udemy.com/course/learn-computer-vision-with-opencv-and-python/,Ibrahim Delibasoglu,4.5,127,899,54,510.0,software_engineering
Develop Opencv based Facial recognition system using c#,https://www.udemy.com/course/develop-opencv-based-facial-recognition-system-using-c/,Maria Khalid,3.3,127,630,21,90.0,software_engineering
Python Automation Course : Automate Mundane tasks in Python,https://www.udemy.com/course/manipulate-excel-file-from-python-openpyxl/,Ankit Mistry,4.2,126,5134,186,1260.0,software_engineering
Introduction to Concurrency in C# - Async and Paralellism,https://www.udemy.com/course/introduction-to-concurrency-in-c-async-and-paralellism/,Felipe Gavilán,4.6,126,816,77,300.0,software_engineering
Learn Entity Framework Core 2.0 (EFC2) using ASP.Net Core,https://www.udemy.com/course/learn-entity-framework-core-2-efc2-using-aspnet-core/,Nilay Mehta,3.6,123,2291,33,240.0,software_engineering
SwiftUI Covid19 Statistics tracking with REST API & Swift 5,https://www.udemy.com/course/swiftui-covid19-statistics-tracking-with-rest-api-swift-5/,David Kababyan,5.0,122,756,33,390.0,software_engineering
Build A Drawing App With TKinter and Python GUI Apps,https://www.udemy.com/course/build-a-paint-program-with-tkinter-and-python/,John Elder,4.7,120,13795,26,120.0,software_engineering
Learn the Agile Methodology,https://www.udemy.com/course/introduction-to-agile/,Natalie Disque,4.2,119,497,9,41.0,software_engineering
AutoCAD Electrical for Electrical and Automation Engineers,https://www.udemy.com/course/autocad_electrical/,Hossein Tootoonchy,3.7,118,608,80,330.0,software_engineering
"Siemens WinCC SCADA Programming, SCADA1 ( Basic )",https://www.udemy.com/course/siemens-wincc-scada/,Serkan Büyüktopçu,4.2,117,372,17,150.0,software_engineering
Kubernetes: Deploy Your First App in Kubernetes in 1 Hour,https://www.udemy.com/course/kubernetes-docker/,Satyajit Das,4.2,116,2300,19,60.0,software_engineering
Apache Spark With Examples for Big Data Analytics,https://www.udemy.com/course/spark-with-scala/,Code Peekers,2.6,116,2216,42,240.0,software_engineering
Encryption and Cryptography for Professionals,https://www.udemy.com/course/encryption-and-cryptography-for-professionals/,Eduonix Learning Solutions,3.6,116,844,22,240.0,software_engineering
Testing React and Redux Applications - Unit and Integration,https://www.udemy.com/course/testing-react-and-redux-applications-unit-and-integration/,Learning District,3.9,115,576,23,210.0,software_engineering
Data Structures and Algorithms in Java For Coding Interview,https://www.udemy.com/course/data-structures-and-algorithms-in-java-for-coding-interview/,El Farouk Yasser,4.4,112,737,55,360.0,software_engineering
Game Theory Algorithms in Competitive Programming (2022),https://www.udemy.com/course/game-theory-algorithms-in-competitive-programming-course/,Apaar Kamal,4.2,112,4665,41,480.0,software_engineering
Blockchain Programming with Hyperledger Composer and Fabric,https://www.udemy.com/course/blockchain-programming-with-hyperledger-composer-over-fabric/,We2Blocks - Blockchain,4.7,111,961,74,360.0,software_engineering
Ultimate Tkinter Python GUI Masterclass,https://www.udemy.com/course/ultimate-tkinter-python-gui-masterclass/,John Elder,4.4,110,15475,115,540.0,software_engineering
Django with Data Science,https://www.udemy.com/course/django-with-data-science/,Django Ninjas,3.5,109,14892,62,420.0,software_engineering
NinjaTrader 8 Strategy Design Essentials,https://www.udemy.com/course/ninjatraderessentials/,Yuri Zolotarev,3.6,109,574,14,150.0,software_engineering
Akka Serialization with Scala | Rock the JVM,https://www.udemy.com/course/akka-serialization/,Daniel Ciocîrlan,4.8,109,1634,11,210.0,software_engineering
Learn Structural Design Patterns in Java,https://www.udemy.com/course/learn-structural-design-patterns-in-java/,Chiranjivee Thakur,3.8,108,8544,8,90.0,software_engineering
Data Structures using Javascript,https://www.udemy.com/course/data-structures-using-javascript/,eduCode Forum,3.6,107,24277,66,480.0,software_engineering
Working with SQS and SNS: AWS with Python and Boto3 Series,https://www.udemy.com/course/working-with-sqs-and-sns-aws-with-python-and-boto3-series/,Niyazi Erdogan,3.7,106,732,49,180.0,software_engineering
Work with RDS and DynamoDB: AWS with Python and Boto3 Series,https://www.udemy.com/course/aws-with-python-and-boto3-working-with-rds-and-dynamodb/,Niyazi Erdogan,4.0,106,1173,47,210.0,software_engineering
Master CI/CD for Android Developers,https://www.udemy.com/course/continuous-integration-and-continuous-delivery-for-android-developers/,Tim Buchalka's Learn Programming Academy,4.3,104,803,43,420.0,software_engineering
Part 1 Enterprise Architect 9.2 in Arabic توجاف الجزء الأول,https://www.udemy.com/course/togaf-part1-arabic/,Scott Duffy  • 700.000+ Students,4.5,100,310,42,270.0,software_engineering
Computer Vision Fundamentals with OpenCV and C#,https://www.udemy.com/course/image-processing-fundamentals-with-opencv-and-csharp/,F. Frank Ozz,4.4,100,455,55,300.0,software_engineering
CakePHP for Beginner to Advance with Complete Project,https://www.udemy.com/course/cakephp-complete-project/,Kazi Ariyan,4.2,100,709,51,360.0,software_engineering
Making Sense of Use Cases,https://www.udemy.com/course/making-sense-of-use-cases/,Luminescence Training,3.9,99,464,24,90.0,software_engineering
Learn Flowchart and Pseudocode Programming from Scratch,https://www.udemy.com/course/learn-flowcharts-and-pseudocode-from-scratch/,Obaid Kazi,4.2,95,6792,14,90.0,software_engineering
Data Structures And Algorithms In The C Programming Language,https://www.udemy.com/course/data-structures-and-algorithms-in-the-c-programming-language/,Daniel McCarthy,4.0,95,11146,15,150.0,software_engineering
Smart Contract Development: CryptoDoggies Token Game,https://www.udemy.com/course/cryptodoggies/,Nathan Glover,3.1,95,888,39,210.0,software_engineering
SOLID Principles in PHP : Learn how to write better code,https://www.udemy.com/course/solid-principles-decoded/,Ali Shah,4.6,94,477,18,210.0,software_engineering
Learn Blockchain Programming with Hyperledger Fabric,https://www.udemy.com/course/learn-blockchain-programming-with-hyperledger-fabric/,We2Blocks - Blockchain,4.3,94,494,87,540.0,software_engineering
Python For Network Engineers for Network Automation - 2022,https://www.udemy.com/course/python-for-network-engineers-with-12-networking-scripts/,Tolga Koca,4.1,91,5125,69,510.0,software_engineering
Understand asynchronous programming with .NET and C#,https://www.udemy.com/course/master-asynchronous-programming-with-dotnet/,Timo | C# Development | .NET  | DevOps,4.2,90,1085,50,210.0,software_engineering
Building Desktop Applications with Python and Kivy,https://www.udemy.com/course/desktop-guis-with-python-and-kivy/,Samuel Mthembo,4.1,88,543,84,420.0,software_engineering
ROS Tutorials for Beginners,https://www.udemy.com/course/ros-tutorials/,Milan Yadav,4.7,88,340,61,300.0,software_engineering
Vmware and Microsoft Hyper V Fundamentals For Begginners,https://www.udemy.com/course/vmware-fundamentals-virtualization-for-beginners/,Tariq Khan,4.5,88,4047,57,300.0,software_engineering
C# .NET tutorial for complete beginners - Masterclass in 3h,https://www.udemy.com/course/c-net-tutorial-for-complete-beginners-masterclass-in-3h/,Jordan Smith,4.3,87,18866,6,180.0,software_engineering
Requirements Engineering: Software Engineering,https://www.udemy.com/course/requirements-software-engineering/,Maged Koshty,4.5,87,3383,68,270.0,software_engineering
Software Developer - C#/OOP/ASP.NET MVC/MS SQL/SQL Server,https://www.udemy.com/course/software-developer-coopaspnet-mvcms-sqlsql-server/,Bluelime Learning Solutions,4.5,85,14601,132,720.0,software_engineering
Hacking with tvOS 12 - Build Apple TV  Apps,https://www.udemy.com/course/hackingwithtvos/,Stephen DeStefano,4.3,85,772,63,660.0,software_engineering
Design Patterns Simplified,https://www.udemy.com/course/software-design-patterns-simplified/,Seema Pradhan,4.0,84,729,49,360.0,software_engineering
Introduction to Java Programming,https://www.udemy.com/course/introduction-to-java-programming-n/,Academy of Computing & Artificial Intelligence,3.9,84,23269,76,390.0,software_engineering
ROS Actions,https://www.udemy.com/course/ros-actions/,Edouard Renard,4.9,84,939,48,390.0,software_engineering
Getting Started with .NET Core SignalR,https://www.udemy.com/course/getting-started-with-net-core-signalr/,Manish Narayan,4.3,82,307,32,120.0,software_engineering
Design Patterns in TypeScript,https://www.udemy.com/course/design-patterns-typescript/,Sean Bradley,4.1,81,895,69,300.0,software_engineering
"Dynamic Programming Java, Coding Interviews and Applications",https://www.udemy.com/course/dynamic-programming-java/,James Cutajar,4.5,81,560,41,300.0,software_engineering
SOLID Simplified - Software Design Fundamentals,https://www.udemy.com/course/solid-software-design-fundamentals/,Seema Pradhan,4.6,81,367,27,90.0,software_engineering
Master The Basics Of Arduino | Learn Arduino Step by Step,https://www.udemy.com/course/master-the-basics-of-arduino-learn-arduino-step-by-step/,Programming Knowledge,3.8,80,6131,23,330.0,software_engineering
Python: Object Oriented Programming,https://www.udemy.com/course/python-object-oriented-programming/,Frank Anemaet,4.2,79,7454,37,60.0,software_engineering
Apache Kafka Guru - Zero to Hero in Minutes (Mac/Windows),https://www.udemy.com/course/kafka-tutorial/,DataShark Academy,3.9,78,468,39,150.0,software_engineering
AC Motor Drivers G120 & G120C VFD Control,https://www.udemy.com/course/ac-motor-drivers-g120-g120c/,Serkan Büyüktopçu,3.7,78,292,15,150.0,software_engineering
Solidity Smart Contracts - Create and Deploy Your First One,https://www.udemy.com/course/create-and-deploy-your-first-solidity-smart-contract/,Jason King,4.6,77,1389,13,90.0,software_engineering
Twilio - Make a complete Call Centre in React and Node,https://www.udemy.com/course/twilio-react/,Icaro Lavrador,4.0,77,792,63,300.0,software_engineering
Cracking Coding Interviews Masterclass: C++ Data Structures,https://www.udemy.com/course/cracking-faang-coding-interviews-masterclass-learn-data-structures/,Arnav Rupde,3.8,77,10135,8,60.0,software_engineering
Design Patterns in Python (2nd Edition),https://www.udemy.com/course/design-patterns-in-python/,Sean Bradley,4.7,76,624,78,300.0,software_engineering
Autonomous Robots: Path Planning,https://www.udemy.com/course/autonomous-robots-path-planning/,"Daniel Stang, MSc",4.6,75,7636,20,210.0,software_engineering
Create the Best Discord Bot with Node.js,https://www.udemy.com/course/create-the-best-discord-bot/,ADAM JR,3.3,75,826,83,750.0,software_engineering
YOLO: Automatic License Plate Detection & Extract text App,https://www.udemy.com/course/deep-learning-web-app-project-number-plate-detection-ocr/,Data Science Anywhere,4.2,75,595,68,330.0,software_engineering
Autonomous Robots: Localization,https://www.udemy.com/course/autonomous-robots-localization/,"Daniel Stang, MSc",4.3,74,8725,43,420.0,software_engineering
Beat the Codility Coding Interview in JavaScript,https://www.udemy.com/course/beat-the-codility-coding-interview-in-javascript/,James Cutajar,4.6,74,358,94,390.0,software_engineering
TornadoFX - Build JavaFX Applications With Kotlin,https://www.udemy.com/course/tornadofx-javafx-kotlin/,"Paulo Dichone | Software Engineer, AWS Cloud Practitioner & Instructor",4.5,74,564,109,540.0,software_engineering
Start OpenCV with Python: Real-time Processing with Webcam,https://www.udemy.com/course/start-opencv-with-python-real-time-processing-with-webcam/,Rune Thomsen,4.8,74,655,115,540.0,software_engineering
Industrial Communication by Siemens S7 1200PLC-Real Hardware,https://www.udemy.com/course/industrial-communication-by-siemens-s7-1200plc-real-hardware/,Orhan Tarıkcı,3.9,73,396,48,510.0,software_engineering
C++ Robotics Developer Course - Using ROS in C++,https://www.udemy.com/course/c-plus-plus-robotics-developer-course-using-ros-in-c-plus-plus/,Raymond Andrade,4.7,73,428,35,270.0,software_engineering
Python Tool Development with PySide & PyQt,https://www.udemy.com/course/python-tool-development-with-pyside-pyqt4-pyqt5/,Trevor Payne,3.8,72,449,53,90.0,software_engineering
Face Recognition A-Z: Hands-On Build Train & Deploy,https://www.udemy.com/course/complete-face-recognition-app-machine-learning-django-heroku/,Srikanth Gusksra,4.3,72,2420,97,420.0,software_engineering
Algorithms and Data Structures in Javascript (2020),https://www.udemy.com/course/algorithms-and-data-structures-in-javascript/,Luke's Programming School,5.0,72,4574,44,300.0,software_engineering
Pose Estimation - Deep Learning using OpenPose,https://www.udemy.com/course/pose-estimation-deep-learning-using-openpose/,Augmented Startups,3.6,71,322,11,90.0,software_engineering
WebServices Fundamentals,https://www.udemy.com/course/webservices-fundamentals/,Jallal Elhazzat,4.0,71,292,16,60.0,software_engineering
Dynamic programming,https://www.udemy.com/course/dynamic-programming-x/,Inside Code,4.2,71,832,49,360.0,software_engineering
Master Spring Batch (based on Spring Boot),https://www.udemy.com/course/mastering-spring-batch/,Christian Oette,4.4,70,530,80,420.0,software_engineering
Become a Reservoir Engineer (Level-Beginner).,https://www.udemy.com/course/how-to-be-an-expert-in-reservoir-engineering-part-1/,Miroslav Budilin,4.0,70,270,17,240.0,software_engineering
Azure Functions Masterclass,https://www.udemy.com/course/azure-functions-masterclass/,Cloud Shikshak,4.5,69,648,80,330.0,software_engineering
Master Multithreading - Concurrency with Java Examples,https://www.udemy.com/course/multithreading-learnit/,Andrii Piatakha,4.8,69,38414,17,300.0,software_engineering
Amazon CloudWatch in 60 Minutes: Monitor your AWS resources,https://www.udemy.com/course/aws-monitoring/,Releaseworks Academy,3.6,68,383,28,60.0,software_engineering
DotNET Regular Expressions (regex) with Projects,https://www.udemy.com/course/learning-regular-expression-with-net/,Chandra Lingam,4.8,68,773,65,210.0,software_engineering
"Dynamic Programming Python, Coding Interviews & Applications",https://www.udemy.com/course/dynamic-programming-python/,James Cutajar,4.9,68,572,41,300.0,software_engineering
"Algorithms in C : Concepts, Examples, Code + Time Complexity",https://www.udemy.com/course/algorithms-c-concepts-examples-code/,Engineering Mentor,4.0,67,2171,34,210.0,software_engineering
Siemens S71200 Motion Control Training,https://www.udemy.com/course/siemens-s71200-motion-control-training/,Serkan Büyüktopçu,4.4,67,262,15,150.0,software_engineering
Spring RSocket,https://www.udemy.com/course/spring-rsocket/,Vinoth Selvaraj,4.7,67,697,138,570.0,software_engineering
C++ Programming In Ubuntu,https://www.udemy.com/course/learn-cpp-from-scratch/,Daniel McCarthy,3.8,67,10115,26,270.0,software_engineering
Java Developer Quick Start,https://www.udemy.com/course/java-developer-quick-start/,Matt Speake,4.6,67,4701,18,90.0,software_engineering
Node.js & Hapi.js: Building Enterprise Web Apps,https://www.udemy.com/course/nodejs-hapijs-building-enterprise-web-applications/,Jeff Taylor,3.4,67,3503,40,210.0,software_engineering
Master Data Structures for Optimal Solutions in Python,https://www.udemy.com/course/learn-linked-lists-stacks-and-queues-in-python/,Rune Thomsen,4.8,67,15940,38,270.0,software_engineering
Comprehensive Algorithms,https://www.udemy.com/course/comprehensive-algorithms/,Jordan Hudgens,4.1,66,2809,29,210.0,software_engineering
Quantum Computing for Beginners,https://www.udemy.com/course/quantum-computing-quantum-physics/,Kazi Nasrat Ali,4.6,66,316,33,120.0,software_engineering
"Websockets, tcp and udp in c# .NET CORE",https://www.udemy.com/course/websockets-tcp-and-udp-in-c-net-core-30/,Taurius Litvinavicius,3.1,66,9037,13,180.0,software_engineering
Build Your Own RealTime OS (RTOS) From Ground Up™ on ARM 2,https://www.udemy.com/course/build-your-own-realtime-os-rtos-from-ground-uptm-on-arm-2/,Israel Gbati,4.6,66,2512,62,660.0,software_engineering
Siemens S71200 PLC is the best start to learn programming,https://www.udemy.com/course/siemens-s71200-plc-programlam-ogrenmek-icin-en-iyi-baslangc/,Serkan Büyüktopçu,4.1,65,259,68,930.0,software_engineering
Competitive Programming,https://www.udemy.com/course/competitive-programming/,Blanca Huergo,3.5,65,7250,140,690.0,software_engineering
Algorithms and Software Engineering for Professionals,https://www.udemy.com/course/algorithms-and-software-engineering-for-professionals/,Eduonix Learning Solutions,3.6,64,1125,104,450.0,software_engineering
Engineering Interview: Improve Problem-Solving in Python!,https://www.udemy.com/course/engineering-interview-improve-problem-solving-in-python/,Luke's Programming School,4.3,64,13859,21,180.0,software_engineering
Let's develop a message-driven microservices application,https://www.udemy.com/course/fullstack-microservices-course/,Bernhard Wenzel,4.5,64,533,52,150.0,software_engineering
Recursion,https://www.udemy.com/course/learn-recursion/,Inside Code,4.7,64,647,44,300.0,software_engineering
Algorithms in Java :Live problem solving & Design Techniques,https://www.udemy.com/course/algorithm-design-techniques-live-problem-solving-in-java/,Basics Strong,4.9,63,773,167,1170.0,software_engineering
C# and .NET - Advanced topics,https://www.udemy.com/course/csharp-and-dotnet-advanced-topics/,Gergely Kalapos,4.3,63,374,14,90.0,software_engineering
AWS Serverless REST APIs for Java Developers. CI/CD included,https://www.udemy.com/course/aws-serverless-rest-apis-for-java-developers/,Sergey Kargopolov,4.8,63,996,237,870.0,software_engineering
"Managed Extensibility Framework, MEF, from Novice to Guru",https://www.udemy.com/course/managed-extensibility-framework-mef-from-novice-to-guru/,Eman Ali Mughal,4.4,62,761,34,330.0,software_engineering
Redis with Spring WebFlux,https://www.udemy.com/course/spring-webflux-redis/,Vinoth Selvaraj,4.2,62,930,145,720.0,software_engineering
Java Cryptography Architecture: Secure Password Hashing,https://www.udemy.com/course/java-cryptography-architecture-hashing-and-secure-password/,Frank Hissen,3.6,62,949,9,41.0,software_engineering
Docker for .Net and Angular Developers,https://www.udemy.com/course/docker-for-net-and-angular-developers/,Rahul Sahay,3.8,62,595,74,330.0,software_engineering
PyQt Desktop Apps with Python,https://www.udemy.com/course/pyqt-desktop-apps-with-python/,Frank Anemaet,4.3,62,3960,23,60.0,software_engineering
Jenkins 2 Introduction for Beginners on Mac OS,https://www.udemy.com/course/jenkins2-mac/,Jason Taylor,3.9,62,2311,82,210.0,software_engineering
AWS Certification Course,https://www.udemy.com/course/complete-aws-course-learn-hands-on-practically/,Pronoy Kumar,1.9,61,9312,5,40.0,software_engineering
Creating GraphQL APIs with ASP.Net Core for Beginners,https://www.udemy.com/course/creating-graphql-apis-with-aspnet-core-for-beginners/,Nilay Mehta,3.8,61,2362,43,210.0,software_engineering
Design Patterns In C++ OOP UML for Projects & Architecture,https://www.udemy.com/course/design-patterns-through-cpp/,Suresh Kumar Srivastava,3.3,61,534,90,330.0,software_engineering
Siemens WinCC SCADA Program SCADA2 ( Advanced ),https://www.udemy.com/course/siemens-wincc-scada-program-scada2/,Serkan Büyüktopçu,4.4,61,335,22,270.0,software_engineering
"The Complete 5 Volume Series: If You Can Cook, You Can Code",https://www.udemy.com/course/the-complete-series-if-you-can-cook-you-can-code/,Timothy Kenny,4.5,61,700,81,900.0,software_engineering
Dependency Injection for Java Developers,https://www.udemy.com/course/java-ee-fundamentals-contexts-and-dependency-injection-cdi-20-for-java/,Luqman Saeed,4.1,60,450,113,300.0,software_engineering
Hadoop and Big Data for Absolute Beginners,https://www.udemy.com/course/hadoop-and-big-data-for-absolute-beginners/,Eduonix Learning Solutions,3.5,60,320,21,210.0,software_engineering
An RTOS Based Software Development for Embedded Systems,https://www.udemy.com/course/an-rtos-based-software-development-for-embedded-systems/,Embedded Industry,3.3,60,2534,20,60.0,software_engineering
Microservices Architecture on AWS,https://www.udemy.com/course/microservices-architecture-on-aws/,Packt Publishing,3.6,59,480,54,390.0,software_engineering
Hyperledger Fabric 2.x Basic & Advanced Network Operations,https://www.udemy.com/course/hyperledger-fabric-version-2x-advanced-network-operations/,Pavan Adhav,4.4,59,1532,44,300.0,software_engineering
Byte-Sized-Chunks: Graph Algorithms and Problems in Java,https://www.udemy.com/course/byte-sized-chunks-graph-algorithms-and-problems-in-java/,Loony Corn,4.6,59,2844,28,300.0,software_engineering
Python programming Bible - From Beginner to Advanced,https://www.udemy.com/course/python-programming-bible-from-beginner-to-advanced/,Prashant Shekhar,4.7,59,10233,131,1080.0,software_engineering
Practical Project in QML: The Toda App,https://www.udemy.com/course/design-a-todo-list-app-with-qml/,Daniel IT,3.4,58,8113,46,120.0,software_engineering
Coding Interview Preparation - The Softer Skills,https://www.udemy.com/course/software-engineer-interview-preparation/,Katelyn Kasperowicz,4.7,58,480,28,90.0,software_engineering
Learn Python Face Detection,https://www.udemy.com/course/learn-python-face-detection/,Jason Cromer,3.9,58,2675,15,150.0,software_engineering
