강의명,url,강사명,별점,별점 수,수강생 수,강의 수,강의 총 시간,category
SQL Bootcamp - Hands-On Exercises - SQLite - Part I - 2022,https://www.udemy.com/course/sql-bootcamp-hands-on-exercises-sqlite-part-i/,Paweł Krakowiak,4.6,98,34607,198,120.0,DataBase
Mastering Qlik Sense,https://www.udemy.com/course/mastering-qlik-sense/,Packt Publishing,4.2,98,410,39,210.0,DataBase
Learning MongoDB - A Training Video From Infinite Skills,https://www.udemy.com/course/mongodb-training/,Infinite Skills,4.0,97,3975,72,450.0,DataBase
Oracle Cloud: Oracle cloud database administration,https://www.udemy.com/course/oracle-cloud-and-oracle-12c-database-release-2-new-features/,Zulqarnain Hayat,4.0,96,15355,24,90.0,DataBase
How to create  data apps with SQL Server and visual studio,https://www.udemy.com/course/how-to-create-data-apps-with-sql-server-and-visual-studio/,Bluelime Learning Solutions,3.8,96,2254,38,210.0,DataBase
Kibana Visualization Beginner To Pro (ELK & ElasticSearch),https://www.udemy.com/course/kibana-elk-stack-for-beginners/,The Startup Central Co.,3.7,96,452,36,150.0,DataBase
"MS SQL Server Full course with Backup, Recovery and Cluster",https://www.udemy.com/course/full-ms-sql-server-with-backup-recovery-and-cluster/,Oak Academy,4.1,96,464,70,360.0,DataBase
SharePoint for Developers: Building Hosted Add-Ins,https://www.udemy.com/course/sharepoint-for-developers-building-hosted-add-ins/,Packt Publishing,3.8,95,664,18,240.0,DataBase
Full Oracle Database Administration With High Availability,https://www.udemy.com/course/full-oracle-database-administration-with-high-availability/,Oak Academy,4.4,95,1552,156,1320.0,DataBase
Backup and Restore Fundamentals in PostgreSQL DB - Level 1,https://www.udemy.com/course/backup-and-restore-fundamentals-in-postgresql-db-level-1/,Rajkumar V,4.1,95,577,38,120.0,DataBase
Database Analysis and Design Using SQL 2014 - for Beginners,https://www.udemy.com/course/database-analysis-and-design-using-sql-2014-for-beginners/,Mohammed Wuhaidi,4.1,94,5812,16,90.0,DataBase
Building Reports with SQL Server Reporting Services (SSRS),https://www.udemy.com/course/building-reports-with-sql-server-reporting-services-ssrs/,Henning Lange,4.2,94,4124,33,240.0,DataBase
Create a Python Application to connect to multiple databases,https://www.udemy.com/course/create-a-python-application-to-connect-to-multiple-databases/,Bluelime Learning Solutions,4.0,92,2887,67,360.0,DataBase
Java JDBC with Oracle: Build a CRUD Application,https://www.udemy.com/course/java-jdbc-with-oracle/,Abhay Redkar,4.4,91,2402,37,120.0,DataBase
Installing and Manipulating Oracle Database Using SQL,https://www.udemy.com/course/installing-and-manipulating-oracle-database-using-sql/,Skill Tree,4.3,90,3221,16,90.0,DataBase
AJAX connection to MySQL PHP API,https://www.udemy.com/course/ajax-api/,Laurence Svekis,4.8,90,1403,32,150.0,DataBase
Introduction to SQL Window Functions,https://www.udemy.com/course/introduction-to-sql-window-functions/,Bluelime Learning Solutions,3.7,88,1396,32,210.0,DataBase
Introduction To Big Data,https://www.udemy.com/course/introduction-to-big-data/,Bluelime Learning Solutions,3.3,88,1133,13,32.0,DataBase
Microsoft SQL Server Failover Cluster,https://www.udemy.com/course/microsoft-sql-server-failover-cluster/,Oak Academy,4.3,87,3875,37,180.0,DataBase
GraphQL: Introduction to GraphQL for beginners,https://www.udemy.com/course/graphql-introduction-to-graphql-for-beginners/,Bluelime Learning Solutions,3.9,87,999,30,150.0,DataBase
Learn AutoCAD Programming using VB.NET - Hands On!,https://www.udemy.com/course/learn-autocad-programming-using-vbnet-hands-on/,Arnold Higuit,4.2,87,352,104,720.0,DataBase
SQL Queries 101,https://www.udemy.com/course/sql-queries-101/,A. Morelan,4.3,87,678,31,210.0,DataBase
SQL Queries 101,https://www.udemy.com/course/sql-queries-101/,A. Morelan,4.3,87,678,31,210.0,DataBase
"Oracle 11g | 18c : Database Administration,Data Analysis",https://www.udemy.com/course/oracle-11g-18c-database-administrationdata-analysis/,Bluelime Learning Solutions,4.5,87,18824,130,750.0,DataBase
PostgreSQL For Beginners,https://www.udemy.com/course/postgresql-for-beginners/,Bluelime Learning Solutions,4.1,86,1066,78,450.0,DataBase
Foundation for Oracle Database Administrator (DBA),https://www.udemy.com/course/hands-on-linux-7-setup-for-oracle-12c-database-zero-to-hero/,Zulqarnain Hayat,3.7,86,16871,19,300.0,DataBase
SQL - A 3-step Process to Master MySQL With Examples,https://www.udemy.com/course/introduction-to-sql-with-examples-for-mysql-mssql-plsql/,"Dr. Chris Mall • 30,000+ Students Worldwide",4.7,86,5023,42,270.0,DataBase
Making Predictions with Data and Python,https://www.udemy.com/course/making-predictions-with-data-and-python/,Packt Publishing,4.7,86,697,29,240.0,DataBase
"ETL for beginners : ( SSIS, SSDT ,ETL, MS-SQL Server )",https://www.udemy.com/course/etl-for-beginners-learn-to-integrate-data/,Bluelime Learning Solutions,4.0,85,1832,39,180.0,DataBase
Learn NoSQL Databases - Complete MongoDB Bootcamp 2022,https://www.udemy.com/course/learn-nosql-databases-complete-mongodb-bootcamp-2019/,Mark Nielsen,3.6,84,16032,28,90.0,DataBase
Modern Data Architecture using Microsoft Azure,https://www.udemy.com/course/modern-data-architecture-using-microsoft-azure/,Vimal Vachhani,3.6,84,4109,16,90.0,DataBase
Learning MongoDB,https://www.udemy.com/course/learning-mongodb2/,Packt Publishing,4.0,83,1048,40,210.0,DataBase
Getting Started with Teradata,https://www.udemy.com/course/getting-started-with-teradata/,Launch Programmers,4.1,83,357,49,180.0,DataBase
SQL Code Challenges: Use SQL to answer Business questions,https://www.udemy.com/course/sql-code-challenges-use-sql-to-answer-business-questions/,Bluelime Learning Solutions,4.2,83,16118,35,180.0,DataBase
MySQL Bootcamp: Go from SQL Beginner to Expert (2022),https://www.udemy.com/course/mysql-bootcamp-go-from-sql-beginner-to-expert-2021/,Jayanta Sarkar,4.3,82,2557,52,330.0,DataBase
The Complete MongoDB Course 2022,https://www.udemy.com/course/the-complete-mongodb-course/,Malvik Vaghadia,4.5,82,10357,93,480.0,DataBase
Mastering  Apache Cassandra Developer and Admin from Scratch,https://www.udemy.com/course/mastering-apache-cassandra-developer-and-admin-from-scratch/,Easylearning guru,3.7,82,641,100,390.0,DataBase
Database Testing Using SQL Queries/MS Access,https://www.udemy.com/course/database-testing-using-sql-queriesms-access/,QAEversity .,3.6,81,586,9,90.0,DataBase
Azure IaaS & Azure PaaS Architecture and Solutions,https://www.udemy.com/course/azure-iaas-azure-paas-architecture-and-solutions/,Packt Publishing,4.5,81,699,104,1200.0,DataBase
Managing Mobile Devices with Microsoft SCCM Current Branch,https://www.udemy.com/course/managing-mobile-devices-with-microsoft-sccm-current-branch/,Packt Publishing,4.1,81,658,15,120.0,DataBase
PHP connections to MySQL,https://www.udemy.com/course/php-mysql/,Laurence Svekis,4.4,81,7413,17,60.0,DataBase
Oracle 12 Cloud: Advanced SQL/PLSQL Hands-On,https://www.udemy.com/course/oracle-database-12c-cloud-advanced-sql-hands-on/,Zulqarnain Hayat,4.5,81,25531,37,180.0,DataBase
Unity: MySQL Database Management,https://www.udemy.com/course/unity-mysql-database-management/,Armin Sarajlic,4.0,81,988,10,90.0,DataBase
Business Analyst - SQL Survival Guide,https://www.udemy.com/course/business-analyst-sql-survival-guide/,Daniel Gater,4.2,80,249,19,150.0,DataBase
The Complete SQL Bootcamp 2022 - Data Querying Essentials,https://www.udemy.com/course/mysql-bootcamp/,Dean Taylor,4.8,80,394,118,690.0,DataBase
SQL with PostgreSQL for Beginners: Analyze | Manipulate Data,https://www.udemy.com/course/sql-with-postgresql-for-beginners-analyze-manipulate-data/,Bluelime Learning Solutions,4.1,80,20233,63,420.0,DataBase
Learn MySQL and Solve 42 Practical Problems,https://www.udemy.com/course/learn-mysql-and-solve-42-practical-problems/,Le Deng,4.8,79,591,42,270.0,DataBase
Oracle SQL for Beginners - The fundamentals,https://www.udemy.com/course/effective-sql-the-fundamentals/,Sultana Iulian,4.5,79,1353,84,330.0,DataBase
Learning Path: VMware vSphere Unlocked,https://www.udemy.com/course/learning-path-vmware-vsphere-unlocked/,Packt Publishing,4.0,78,720,88,1410.0,DataBase
Hands-on with AWS RDS,https://www.udemy.com/course/hands-on-with-aws-rds/,Liya Peng,3.6,78,3811,30,150.0,DataBase
PHP MySQL database connections,https://www.udemy.com/course/php-mysql-database-connections/,Laurence Svekis,3.8,77,6688,38,120.0,DataBase
Learn Data Warehouse and ODI 11g - Step by Step Guide,https://www.udemy.com/course/learn-data-warehouse-and-odi-11g-step-by-step-guide/,Yusuf Arslan,2.9,77,554,37,240.0,DataBase
Learn Partitioning in PostgreSQL from Scratch,https://www.udemy.com/course/learn-partitioning-in-postgresql-from-scratch/,Rajkumar V,3.6,77,541,42,90.0,DataBase
Hyperledger Fabric 2.x on Kubernetes/AWS Complete w/Org Add,https://www.udemy.com/course/hyperledger-fabric-on-kubernetes-beginner-to-expert/,Nick Kotenberg,4.0,77,610,162,1590.0,DataBase
"Oracle APEX 19 : SQL, PL/SQL to Web Application Development",https://www.udemy.com/course/oracle-apex-19-sql-plsql-to-web-application-development/,"Guha Rajan M., B.Engg, MBA, PMP",3.9,77,248,49,300.0,DataBase
MySQL PHP Database Essentials add a Database to your site,https://www.udemy.com/course/mysql-php-database-essentials-add-a-database-to-your-site/,Laurence Svekis,4.0,77,10133,34,120.0,DataBase
Step By Step SQL ( MySQL ) *Best for Newbies* 100+Practice Q,https://www.udemy.com/course/sql-mysql-database/,Testing World,4.3,76,651,81,450.0,DataBase
Tableau and Football/Soccer: A beginners guide,https://www.udemy.com/course/tableau-and-footballsoccer-a-beginners-guide/,Stuart Reid,4.6,76,201,16,60.0,DataBase
Going beyond Dashboards with IBM Cognos Analytics,https://www.udemy.com/course/going-beyond-dashboards-with-ibm-cognos-analytics/,Packt Publishing,4.3,76,460,26,180.0,DataBase
"Real Time Spark Project for Beginners: Hadoop, Spark, Docker",https://www.udemy.com/course/real-time-spark-project-for-beginners-hadoop-spark-docker/,PARI MARGU,4.1,75,17116,24,390.0,DataBase
Oracle Cloud Security Data Protection and Encryption,https://www.udemy.com/course/oracle-database-12c-securitydata-protection-and-encryption/,Zulqarnain Hayat,4.1,75,12175,43,270.0,DataBase
Beginner Data Analysis Using SQL and Microsoft SQL Server,https://www.udemy.com/course/beginner-data-analysis-using-sql-and-microsoft-sql-server/,Bluelime Learning Solutions,4.0,76,5955,40,180.0,DataBase
Learning Path: Build Your Own Recommendation Engines,https://www.udemy.com/course/learning-path-build-your-own-recommendation-engines/,Packt Publishing,3.2,75,367,56,300.0,DataBase
ArcGIS : Learn Deep Learning in ArcGIS to advance GIS skills,https://www.udemy.com/course/getting-started-with-deep-learning-in-gis-and-arcgis-pro/,Kate Alison,4.4,74,2230,22,120.0,DataBase
AWS MasterClass: Data Warehousing With AWS Redshift,https://www.udemy.com/course/aws-masterclass-data-warehousing-with-aws-redshift/,TetraNoodle Team,3.4,74,1393,52,360.0,DataBase
AWS DynamoDB - Complete Guide 2020 (incl Schema Designing),https://www.udemy.com/course/dynamodb-the-complete-guide/,Sashrika Waidyarathna,4.1,74,468,54,360.0,DataBase
The Philosophy of FileMaker - Part 3,https://www.udemy.com/course/the-philosophy-of-filemaker-part-3/,John Mark Osborne,4.8,73,474,75,540.0,DataBase
SQL Server 2016 Administration SQL Security with Hands-On,https://www.udemy.com/course/securing-microsoft-sql-server/,Zulqarnain Hayat,3.5,73,9705,25,210.0,DataBase
SQL Interview | +150 SQL Interview Questions in 2020,https://www.udemy.com/course/sql-interview-questions-course/,Luke's Programming School,3.5,72,2625,16,90.0,DataBase
Advanced Oracle SQL,https://www.udemy.com/course/advanced-oracle-sql/,Ben Brumm,4.5,72,368,37,270.0,DataBase
Create Database Applications Using MS Access 2013,https://www.udemy.com/course/create-db-apps-using-ms-access-2013/,Kelvin M,4.2,71,384,29,150.0,DataBase
Oracle Fusion Financials Cloud Online Training Course,https://www.udemy.com/course/oracle-r13-fusion-financials/,koduru sridevi,4.0,72,259,50,1530.0,DataBase
Fundamentals of Data Mining,https://www.udemy.com/course/fundamentals-of-data-mining/,Dave Andre,4.1,71,1672,20,90.0,DataBase
Advanced Cloud Native Go,https://www.udemy.com/course/advanced-cloud-native-go/,Packt Publishing,3.9,70,504,16,120.0,DataBase
ORDBMS With PostgreSQL Essential Administration Training,https://www.udemy.com/course/ordbms-with-postgresql-essential-administration-training/,TetraNoodle Team,4.4,70,1292,25,360.0,DataBase
SQL Server 2016 Database Reporting,https://www.udemy.com/course/sql-server-2016-database-reporting/,Packt Publishing,4.4,69,672,56,240.0,DataBase
Building a Search Server with Elasticsearch,https://www.udemy.com/course/building-a-search-server-with-elasticsearch/,Packt Publishing,3.3,69,712,21,120.0,DataBase
SQL Server Reporting Services (SSRS) 101,https://www.udemy.com/course/sql-server-reporting-services-101/,Andy Swinford,4.4,69,354,24,90.0,DataBase
"SSAS Azure, Tabular SSAS, Data Migration, and Administration",https://www.udemy.com/course/ssas-azure-sql-azure-fast-track-data-analytics-on-azure/,Siddharth Mehta,3.8,69,549,15,60.0,DataBase
Backup and Restore Fundamentals in PostgreSQL DB - Level 2,https://www.udemy.com/course/backup-and-restore-fundamentals-in-postgresql-db-level-2/,Rajkumar V,3.6,68,509,19,120.0,DataBase
SQLite Fundamentals - Comprehensive SQL course on SQLite,https://www.udemy.com/course/sqlite-sql-beginners/,Saad Qureshi,4.5,68,3472,57,300.0,DataBase
FileMaker Document Management Solution,https://www.udemy.com/course/filemaker-document-management-solution/,John Mark Osborne,4.5,67,243,75,480.0,DataBase
How to create CRUD Application with Python and PostgreSQL,https://www.udemy.com/course/how-to-create-crud-application-with-python-and-postgresql/,Bluelime Learning Solutions,4.3,67,19995,26,120.0,DataBase
Cosmos DB,https://www.udemy.com/course/cosmos-db/,SkillBakery Studio,3.7,67,335,30,90.0,DataBase
Building Apache HBase Applications,https://www.udemy.com/course/building-apache-hbase-applications/,Infinite Skills,4.0,66,335,38,150.0,DataBase
Introduction to Data Warehouse and Teradata Basics,https://www.udemy.com/course/introduction-to-data-warehouse-and-teradata-basics/,Rajesh Venkat,4.3,66,887,8,31.0,DataBase
Learning Path: OpenCV: Real-Time Computer Vision with OpenCV,https://www.udemy.com/course/learning-path-opencv-real-time-computer-vision-with-opencv/,Packt Publishing,4.1,66,597,62,330.0,DataBase
Point of Sale (POS) System ,https://www.udemy.com/course/create-a-database-point-of-salepos-step-by-step/,Hemn Barzan Abdalla,3.4,66,383,26,270.0,DataBase
MongoDB: Learn Administration and Security in MongoDB,https://www.udemy.com/course/mongodb-learn-administration-sharding-and-security-in-mongodb/,Insculpt Technologies,3.2,65,387,26,60.0,DataBase
Learn Microsoft SSIS (SQL Server Integration Services),https://www.udemy.com/course/learn-microsoft-ssis-sql-server-integration-services/,Skill Tree,3.9,65,854,38,210.0,DataBase
"Microsoft SQL Server 2017: Linux, Docker and macOS Hands-On",https://www.udemy.com/course/microsoft-sql-server-2017-linux-docker-and-macos-hands-on/,Zulqarnain Hayat,4.7,65,14094,32,180.0,DataBase
SQL: Master SQL With PhpMyAdmin and MYSQL Engine,https://www.udemy.com/course/sql-master-sql-with-phpmyadmin-and-mysql-engine/,Daniel McCarthy,4.2,65,6588,13,90.0,DataBase
Advanced Guide for MySQL Database,https://www.udemy.com/course/advanced-guide-for-mysql-database/,Inflame Tech,3.6,65,557,48,450.0,DataBase
SQL DBA For Beginners,https://www.udemy.com/course/sql-dba-for-beginners/,Skill Tree,4.3,64,279,49,270.0,DataBase
Writing Advanced SQL Queries on Microsoft SQL Server,https://www.udemy.com/course/writing-advanced-sql-queries-on-microsoft-sql-server/,Bluelime Learning Solutions,4.1,64,2208,30,150.0,DataBase
Extreme SQL Course From Beginners to Master,https://www.udemy.com/course/extreme-mysql-course-from-beginners-to-master/,Taichi Takahashi,4.7,64,21800,258,750.0,DataBase
DevOps: Automate your Infrastructure using Ansible in 9Hours,https://www.udemy.com/course/devops-automate-your-infrastructure-using-ansible-in-9hours/,Packt Publishing,4.5,63,993,67,570.0,DataBase
Beginners Guide to Real Life Applications of Blockchain,https://www.udemy.com/course/beginners-guide-to-real-life-applications-of-blockchain/,Siim Õunap,4.5,61,1921,19,60.0,DataBase
Learn SQL Skills  Using PostgreSQL and MS SQL Server,https://www.udemy.com/course/learn-sql-skills-using-postgresql-and-ms-sql-server/,Bluelime Learning Solutions,4.2,61,15040,128,720.0,DataBase
Getting started with Redis,https://www.udemy.com/course/getting-started-with-redis/,Ethan Ballinger,3.4,60,964,10,90.0,DataBase
Data Loss Prevention,https://www.udemy.com/course/data-loss-prevention/,The Art Of Service,3.6,60,309,57,120.0,DataBase
Real World MYSQL Database Design & Management Projects 2022,https://www.udemy.com/course/real-world-mysql-database-design-management-projects/,TheMachineLearning.Org .,4.6,59,7244,73,480.0,DataBase
SQL: Reporting and Analysis for beginners,https://www.udemy.com/course/sql-reporting-and-analysis-for-beginners/,Bluelime Learning Solutions,4.3,58,3943,35,210.0,DataBase
Microsoft SQL Queries - Hands-on training for Business Users,https://www.udemy.com/course/sql-training/,Kent Stern,4.6,57,285,16,660.0,DataBase
Automating ETL - Complete Code Challenges and ETL Projects,https://www.udemy.com/course/automatingetl/,Tim Smith,3.7,57,391,80,1020.0,DataBase
Comprehensive Course on MongoDB and Data Modeling,https://www.udemy.com/course/comprehensive-course-on-mongodb-and-data-modelling/,Insculpt Technologies,3.2,56,401,101,270.0,DataBase
Learning SQL For Oracle,https://www.udemy.com/course/learning-sql-for-oracle/,Infinite Skills,4.0,56,562,111,540.0,DataBase
Metadata Repositories,https://www.udemy.com/course/metadata-repositories/,The Art Of Service,3.5,55,427,59,120.0,DataBase
MySQl complete guide,https://www.udemy.com/course/mysql-complete-guide/,Rajan Singh,4.3,55,4435,52,270.0,DataBase
Oracle Database Administration,https://www.udemy.com/course/dbatechshoot/,Ankush Thavali,3.4,55,259,42,480.0,DataBase
Complete MongoDB and Mongoose Course,https://www.udemy.com/course/mongodb-4-complete-course/,OnlyKiosk Tech,4.7,55,582,219,960.0,DataBase
Introduction to SQL Server Integration Services -SSIS,https://www.udemy.com/course/introduction-to-sql-server-integration-services-ssis/,Bluelime Learning Solutions,3.8,55,1411,39,210.0,DataBase
Modeling with ArchiMate and Sparx Enterprise Architect,https://www.udemy.com/course/modeling-with-archimate-and-sparx-enterprise-architect/,Bert Dingemans,4.1,55,525,46,330.0,DataBase
Microsoft SQL Database Fundamentals,https://www.udemy.com/course/sql-fundamentals/,Boolean Logical Ltd,3.8,54,774,9,90.0,DataBase
Build Windows Forms App with Visual Studio - Land a job! - 1,https://www.udemy.com/course/build-windows-forms-app-with-visual-studio-land-a-job/,Dove - Virtual Teacher,4.0,54,284,31,330.0,DataBase
Azure Data Lake Storage Gen2 : Hands on Practical Demos,https://www.udemy.com/course/azure-data-lake-storage-gen2/,Amit Navgire,3.5,54,241,9,60.0,DataBase
SQL Server Fundamentals - SQL Database for Beginners 2022,https://www.udemy.com/course/sql-server-fundamentals/,Artemakis Artemiou,3.9,54,282,64,390.0,DataBase
Apache Spark Interview Questions Preparation Course,https://www.udemy.com/course/apache-spark-interview-questions-preparation-course/,KnowledgePowerhouse !,3.8,54,482,43,120.0,DataBase
Learning VMware App Volumes,https://www.udemy.com/course/learning-vmware-app-volumes/,Packt Publishing,4.2,53,415,71,330.0,DataBase
Learn Advanced SQL For Oracle Databases,https://www.udemy.com/course/learn-advanced-sql-for-oracle-databases/,Bluelime Learning Solutions,4.7,52,10109,43,240.0,DataBase
Data modeling and Relational database design,https://www.udemy.com/course/data-modelling-and-relational-database-design/,"Guha Rajan M., B.Engg, MBA, PMP",3.2,52,252,27,180.0,DataBase
Querying Data with Transact-SQL,https://www.udemy.com/course/querying-microsoft-sql-server-data-with-transact-sql/,Bluelime Learning Solutions,4.1,52,16184,24,120.0,DataBase
Learning Path: AWS: AWS Environments with AWS Lambda,https://www.udemy.com/course/learning-path-aws-aws-environments-with-aws-lambda/,Packt Publishing,3.6,52,474,42,300.0,DataBase
Oracle Cloud: Basic Oracle SQL with hands on Experience,https://www.udemy.com/course/oracle-database-12c-basic-sql-hand-on-step-by-step/,Zulqarnain Hayat,4.7,51,10787,76,240.0,DataBase
SQL Server Integration Services(SSIS),https://www.udemy.com/course/sql-srver-integration-servicesssis/,VenkatM M,4.2,51,795,18,180.0,DataBase
Full Oracle Database Administration with RAC,https://www.udemy.com/course/full-oracle-database-administration-with-rac/,Oak Academy,4.2,50,469,137,1230.0,DataBase
Learn The Basics of PostgreSQL For Beginners,https://www.udemy.com/course/learn-postgresql-for-beginners/,Ahmad Mohey,4.0,50,1245,35,180.0,DataBase
Introducing System Center Configuration Manager,https://www.udemy.com/course/introducing-system-center-configuration-manager/,Packt Publishing,4.0,50,272,18,180.0,DataBase
Learn SQL by Writing Queries,https://www.udemy.com/course/learn-sql-by-writing-queries/,Shay Tavor,4.4,50,225,32,210.0,DataBase
SQL CRUD Operations with PostgreSQL,https://www.udemy.com/course/sql-crud-operations-with-postgresql/,Bluelime Learning Solutions,4.4,50,15528,26,180.0,DataBase
Master Tips & Tricks of FileMaker Experts,https://www.udemy.com/course/filemaker-tips-tricks/,John Mark Osborne,4.5,50,314,38,360.0,DataBase
"Master Redis - From Beginner to Advanced, 20+ hours",https://www.udemy.com/course/masterredis/,Adnan Waheed,4.4,49,683,312,1320.0,DataBase
Complete Oracle SQL Masterclass: Go from zero to Hero,https://www.udemy.com/course/the-ultimate-oracle-sql-masterclass/,"Ashwin Pajankar • 80,000+ Students Worldwide",4.4,49,1707,183,1200.0,DataBase
Mongo DB : All About MongoDB,https://www.udemy.com/course/mongo-db/,SkillBakery Studio,4.3,48,369,71,180.0,DataBase
"SQL Learn SQL 101, 202 and 303 all in 1 Course. 10X Learning",https://www.udemy.com/course/learn-sql-maximize-productivty-and-make-more-money/,Rico Rodriguez,4.6,48,2602,24,120.0,DataBase
Advanced T-SQL: Window Functions for Advanced Querying,https://www.udemy.com/course/sql-window-functions-for-advanced-querying/,Rwynn Christian,4.8,48,200,17,90.0,DataBase
Hands-On Kubernetes Networking,https://www.udemy.com/course/hands-on-kubernetes-networking/,Packt Publishing,3.6,47,241,22,90.0,DataBase
SAP Hana Express 2.0 Installation for Beginners,https://www.udemy.com/course/sap-hana-express-20-installation-for-beginners/,Anton Bobrovnikov,4.4,47,4690,16,120.0,DataBase
Learn Basic SQL with SQL Server 2019 Express,https://www.udemy.com/course/learn-basic-sql-with-sql-server-2019-express/,T O,4.4,47,155,24,120.0,DataBase
MongoDB 4.0 : MongoDB Developer & Admin Course,https://www.udemy.com/course/mongodb-developer-admin-course/,Edionik Solutions,2.8,46,372,149,900.0,DataBase
Learning FileMaker Pro 15 - Volume 2,https://www.udemy.com/course/learning-filemaker-pro-15-volume-2/,Richard Carlton,4.4,46,170,143,1500.0,DataBase
Redis Database Tutorial,https://www.udemy.com/course/redis-database-tutorial/,Frank Anemaet,4.0,46,2690,9,35.0,DataBase
MongoDB - The Beginners Bootcamp,https://www.udemy.com/course/mongodb-the-beginners-bootcamp/,Mark Stephenson,3.4,45,2658,51,420.0,DataBase
Master Redis: A Complete Course on Redis,https://www.udemy.com/course/master-redis-a-complete-course-on-redis-database/,Techno Crats,3.8,45,298,33,180.0,DataBase
Learn MongoDB from scratch: Absolute beginner's introduction,https://www.udemy.com/course/learn-mongodb-from-scratch-absolute-beginners-introduction/,Bluelime Learning Solutions,3.9,45,2472,41,210.0,DataBase
Microsoft Access SQL: SQL from Absolute Beginners To Expert,https://www.udemy.com/course/microsoft-access-sql-beginners-expert/,Sandeep Kumar,4.4,45,199,95,360.0,DataBase
Learning AWS Lambda,https://www.udemy.com/course/learning-aws-lambda/,Packt Publishing,3.4,44,320,23,180.0,DataBase
"Build Database  Driven Apps with : SQL Server ,  C# , Python",https://www.udemy.com/course/build-database-driven-apps-with-sql-server-c-python/,Bluelime Learning Solutions,4.8,44,22450,52,330.0,DataBase
Complete SQL from Scratch: Bootcamp,https://www.udemy.com/course/complete-sql-from-scratch-bootcamp/,Metla Sudha Sekhar,4.6,43,1823,54,360.0,DataBase
SQL & PostgreSQL: From Beginner to Pro in 2020,https://www.udemy.com/course/sql-postgresql-from-beginner-to-pro/,Luke's Programming School,3.8,43,3874,27,120.0,DataBase
Complete beginners introduction to SQL,https://www.udemy.com/course/complete-beginners-introduction-to-sql/,Bluelime Learning Solutions,4.3,42,1962,41,270.0,DataBase
MCSA 70-762 Developing Databases,https://www.udemy.com/course/mcsa-70-762-developing-databases/,TechNet Consultancy,3.3,42,216,77,240.0,DataBase
Essential SQL Server Administration Tips (Hands-On Guides),https://www.udemy.com/course/essential-sql-server-administration-tips/,Artemakis Artemiou,4.1,42,308,87,420.0,DataBase
Elasticsearch 6 and Elastic Stack - In Depth and Hands On!,https://www.udemy.com/course/elasticsearch-6-and-elastic-stack-in-depth-and-hands-on-r/,Packt Publishing,4.6,42,314,100,720.0,DataBase
Writing Advanced SQL Queries on PostgreSQL,https://www.udemy.com/course/writing-advanced-sql-queries-on-postgresql/,Bluelime Learning Solutions,4.1,42,8830,32,210.0,DataBase
Introduction to Data Warehouse and SSIS for Beginners,https://www.udemy.com/course/introduction-to-data-warehouse-and-ssis-for-beginners/,247 Learning,3.5,42,1895,60,390.0,DataBase
MSSQL | Azure SQL :  SQL Management Studio : Transact SQL,https://www.udemy.com/course/mssql-azure-sql-sql-management-studio-transact-sql/,Bluelime Learning Solutions,4.8,42,11165,52,270.0,DataBase
SQL For Beginners,https://www.udemy.com/course/sql-for-beginners-t/,Sujithkumar MA,4.5,41,3777,29,180.0,DataBase
"Database Design & Management: MySQL, Oracle & PostgreSQL",https://www.udemy.com/course/database-design-management-mysql-oracle-postgresql/,True Investment,3.4,41,2411,29,360.0,DataBase
Learn Complete Database Design With MySQL Database Project.,https://www.udemy.com/course/learn-complete-database-design-with-mysql-database-project/,Sanjay Sathe,3.6,41,200,40,300.0,DataBase
Data Analysis with  Oracle Analytic Functions,https://www.udemy.com/course/data-analysis-with-oracle-analytic-functions/,Bluelime Learning Solutions,4.4,41,1155,27,150.0,DataBase
Database programming for beginners,https://www.udemy.com/course/database-programming-for-beginners/,Shota Fukuda,4.1,41,1474,7,60.0,DataBase
Cassandra for Beginners,https://www.udemy.com/course/cassandra-for-beginners/,Bluelime Learning Solutions,3.9,40,1352,40,180.0,DataBase
Learn SQL using PostgreSQL  Server  - Beginner to Expert,https://www.udemy.com/course/learn-sql-using-postgresql-server-beginner-to-expert/,Bluelime Learning Solutions,4.3,40,2635,85,570.0,DataBase
Database Management System,https://www.udemy.com/course/database-management-system/,ATI - Analytics Training Institute,4.0,40,561,8,90.0,DataBase
Kubernetes on AWS: Step-By-Step Tutorial for Deployment,https://www.udemy.com/course/kubernetes-on-aws-step-by-step-tutorial-for-deployment/,Packt Publishing,3.9,40,285,43,210.0,DataBase
SQL Server Administration On Linux Operating System,https://www.udemy.com/course/sql-server-administration-on-linux-operating-system/,Raphael Asghar,4.8,40,581,39,510.0,DataBase
"CRUD application using C#, SQLite, and Windows Forms",https://www.udemy.com/course/crud-application-using-c-sharp-and-sqlite/,Peder Thornstrom,3.9,39,151,32,240.0,DataBase
"Collect, Extract and Use Online Data Quickly and More Easily",https://www.udemy.com/course/data-extraction-tips-and-tricks/,Kathleen Farley,4.2,39,2478,12,90.0,DataBase
Learn MySQL Basics for Data Science,https://www.udemy.com/course/learn-mysql-basics-for-data-science/,Goh Ming Hui,3.5,39,573,28,90.0,DataBase
Indexes and the Microsoft SQL Server,https://www.udemy.com/course/indexes-and-the-microsoft-sql-server/,Harald Dobner,4.3,39,231,21,90.0,DataBase
Automating Your Systems with PowerShell 6.x,https://www.udemy.com/course/automating-your-systems-with-powershell-6x/,Packt Publishing,4.4,38,364,24,210.0,DataBase
