강의명,url,강사명,별점,별점 수,수강생 수,강의 수,강의 총 시간,category
【글로벌 Best】 마이크로소프트 AZ-204 Azure : 개발자 시험을 위한 완벽 준비 (한글자막),https://www.udemy.com/course/best-az-204-azure/,Scott Duffy  • 700.000+ Students,4.5,5,24,127,600.0,IT_certified
【글로벌 Best】 AZ-900: Microsoft Azure Fundamentals 실전 테스트 (한글),https://www.udemy.com/course/best-az-900-azure-practice-test/,Scott Duffy  • 700.000+ Students,5.0,4,26,0,,IT_certified
【글로벌 Best】 SC-300 Microsoft ID 및 액세스 관리자 시험 대비 과정 (한글자막),https://www.udemy.com/course/best-sc-300-microsoft-id/,Scott Duffy  • 700.000+ Students,5.0,4,24,48,240.0,IT_certified
【글로벌 Best】 SC-900: Microsoft Security Fundamental 시험 완벽 준비,https://www.udemy.com/course/best-sc-900-microsoft-security-fundamental/,Scott Duffy  • 700.000+ Students,5.0,4,22,68,300.0,IT_certified
Cisco CCNA 200-301 완전 정복 (한글자막),https://www.udemy.com/course/cisco-ccna-complete-guide-korean/,Neil Anderson,5.0,3,16,310,2310.0,IT_certified
【글로벌 Best】 AI-102 Microsoft Azure AI 솔루션 시험 완벽 준비,https://www.udemy.com/course/best-ai-102-microsoft-azure-ai/,Scott Duffy  • 700.000+ Students,5.0,3,18,85,390.0,IT_certified
【글로벌 Best】 DP-900 Azure Data Fundamentals 시험 준비 하루 만에 끝내기,https://www.udemy.com/course/best-dp-900-azure-data-fundamentals/,Scott Duffy  • 700.000+ Students,5.0,3,23,36,150.0,IT_certified
【글로벌 Best】 2021년 AZ-700 설계 및 구현 Azure 네트워킹 시험 (한글자막),https://www.udemy.com/course/best-az-700/,Scott Duffy  • 700.000+ Students,5.0,3,28,69,360.0,IT_certified
【글로벌 Best】 DP-100 마이크로소프트 Azure 데이터 과학자 자격시험 완전 대비 (한글자막),https://www.udemy.com/course/best-dp-100-azure/,Scott Duffy  • 700.000+ Students,5.0,2,18,36,150.0,IT_certified
【글로벌 Best】 CISCO CCNA 랩 : 실제 및 가상 옵션들 (한글자막),https://www.udemy.com/course/best-cisco-ccna/,Neil Anderson,5.0,2,30,11,60.0,IT_certified
【글로벌 Best】 AI-900 Fundamentals 시험 준비 : 하루 만에 완벽히 끝내기 (한글자막),https://www.udemy.com/course/best-ai-900-fundamentals/,Scott Duffy  • 700.000+ Students,5.0,2,19,36,180.0,IT_certified
자바(javafx) 실전 데스크탑앱 프로젝트 (2020) - 유튜브관리앱,https://www.udemy.com/course/javafx-2020-youtubeapp-kor/,Rae Ok Kim,2.7,2,10,79,360.0,IT_certified
【글로벌 Best】 ITIL 4 Foundation 자격증 대비 실전 테스트 (한글 버전),https://www.udemy.com/course/best-itil-4-foundation/,"Jason Dion • 700,000+ Enrollments Worldwide",5.0,1,21,0,,IT_certified
Ultimate AWS Certified Solutions Architect Associate 2022,https://www.udemy.com/course/aws-certified-solutions-architect-associate-saa-c02/,"Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer",4.7,125350,536153,368,1620.0,IT_certified
[NEW] Ultimate AWS Certified Cloud Practitioner - 2022,https://www.udemy.com/course/aws-certified-cloud-practitioner-new/,"Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer",4.7,88343,410854,264,870.0,IT_certified
TOTAL: CompTIA A+ Certification (220-1001).,https://www.udemy.com/course/new-comptia-a-2019-certification-1001-the-total-course/,"Total Seminars • 900,000+ Enrollments",4.7,59166,145377,131,1050.0,IT_certified
Ultimate AWS Certified Developer Associate 2022 - NEW!,https://www.udemy.com/course/aws-certified-developer-associate-dva-c01/,"Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer",4.7,58946,316058,428,1920.0,IT_certified
AZ-900: Microsoft Azure Fundamentals Exam Prep - APR 2022,https://www.udemy.com/course/az900-azure/,Scott Duffy  • 700.000+ Students,4.5,54493,213830,116,540.0,IT_certified
Microsoft Azure - Beginner's Guide + AZ-900 -  2022,https://www.udemy.com/course/microsoft-azure-beginners-guide/,Alan Rodrigues,4.5,43377,169447,206,900.0,IT_certified
Cisco CCNA 200-301 – The Complete Guide to Getting Certified,https://www.udemy.com/course/ccna-complete/,Neil Anderson,4.8,42568,136339,311,2310.0,IT_certified
Certified Kubernetes Administrator (CKA) with Practice Tests,https://www.udemy.com/course/certified-kubernetes-administrator-with-practice-tests/,Mumshad Mannambeth,4.7,39282,170308,260,1110.0,IT_certified
The Complete Networking Fundamentals Course. Your CCNA start,https://www.udemy.com/course/complete-networking-fundamentals-course-ccna-start/,David Bombal,4.6,34520,160233,682,4770.0,IT_certified
The Complete Oracle SQL Certification Course,https://www.udemy.com/course/the-complete-oracle-sql-certification-course/,Imtiaz Ahmad,4.6,34045,130397,71,990.0,IT_certified
CompTIA Security+ (SY0-601) Complete Course & Exam,https://www.udemy.com/course/securityplus/,"Jason Dion • 700,000+ Enrollments Worldwide",4.7,32818,123612,274,1290.0,IT_certified
AZ-104 Microsoft Azure Administrator Exam Certification 2021,https://www.udemy.com/course/70533-azure/,Scott Duffy  • 700.000+ Students,4.5,30065,142892,161,750.0,IT_certified
AZ-303 Azure Architecture Technologies Exam Prep 2021,https://www.udemy.com/course/70534-azure/,Scott Duffy  • 700.000+ Students,4.6,26627,130754,152,750.0,IT_certified
TOTAL: CompTIA Network+ Certification (N10-007),https://www.udemy.com/course/comptia-network-cert-n10-007-the-total-course/,"Total Seminars • 900,000+ Enrollments",4.7,26613,103257,172,1380.0,IT_certified
2022 Complete Salesforce Administrator Certification Course,https://www.udemy.com/course/salesforce-administrator/,Mike Wheeler,4.6,26358,101033,386,1950.0,IT_certified
Information Security Awareness-ISO 27001:2013,https://www.udemy.com/course/isms-awareness/,infySEC Global,4.5,25861,40193,39,60.0,IT_certified
CCNA 2020 200-125 Video Boot Camp With Chris Bryant,https://www.udemy.com/course/ccna-on-demand-video-boot-camp/,Chris Bryant,4.6,24855,103871,467,3750.0,IT_certified
AWS Certified Solutions Architect Associate Practice Exams,https://www.udemy.com/course/aws-certified-solutions-architect-associate-amazon-practice-exams-saa-c03/,Jon Bonso | AWS Certified Solutions Architect Professional,4.6,24365,129154,0,,IT_certified
AWS Certified Cloud Practitioner: 6 Full Practice Exams 2022,https://www.udemy.com/course/aws-certified-cloud-practitioner-practice-test/,Mozdora Education,4.6,23706,111256,0,,IT_certified
Cisco CCNA 200-301 Exam: Complete Course with practical labs,https://www.udemy.com/course/cisco-ccent-icnd1-100-105-complete-course-sims-and-gns3/,David Bombal,4.7,22240,170717,684,4740.0,IT_certified
AWS Certified Cloud Practitioner Exam Training [New] 2022,https://www.udemy.com/course/aws-certified-cloud-practitioner-training-course/,Neal Davis | AWS Certified Solutions Architect & Developer,4.7,22161,83690,202,720.0,IT_certified
Certified Tester ISTQB® Foundation Level (CTFL) Updated 2021,https://www.udemy.com/course/certified-tester-foundation-level-ctfl/,Maged Koshty,4.3,21860,67769,87,510.0,IT_certified
Amazon Web Services (AWS) Certified 2022 - 4 Certifications!,https://www.udemy.com/course/aws-certified-associate-architect-developer-sysops-admin/,BackSpace Academy,4.5,20332,128199,200,2760.0,IT_certified
Introduction to Service Management with ITIL 4,https://www.udemy.com/course/service-management-itil-4/,"Jason Dion • 700,000+ Enrollments Worldwide",4.4,20099,63699,24,120.0,IT_certified
AZ-900: Microsoft Azure Fundamentals Original Practice Tests,https://www.udemy.com/course/az900-azure-tests/,Scott Duffy  • 700.000+ Students,4.4,19908,82369,0,,IT_certified
AZ-900 Bootcamp: Microsoft Azure Fundamentals (MAR 2022),https://www.udemy.com/course/az-900-azure-exam-prep-understanding-cloud-concepts/,Thomas Mitchell,4.5,19350,72025,74,300.0,IT_certified
AWS Certified Cloud Practitioner 2022,https://www.udemy.com/course/aws-certified-cloud-practitioner/,Zeal Vora,4.6,19003,109875,140,1080.0,IT_certified
AZ-204 Developing Solutions for Microsoft Azure Exam Prep,https://www.udemy.com/course/70532-azure/,Scott Duffy  • 700.000+ Students,4.5,18700,97790,128,600.0,IT_certified
CompTIA Network+ (N10-007) Full Course & Practice Exam,https://www.udemy.com/course/networkplus/,"Jason Dion • 700,000+ Enrollments Worldwide",4.7,17137,61365,103,870.0,IT_certified
TOTAL: CompTIA A+ Certification (220-1002).,https://www.udemy.com/course/new-comptia-a-2019-certification-1002-the-total-course/,"Total Seminars • 900,000+ Enrollments",4.7,16870,101268,106,900.0,IT_certified
The Complete Agile Scrum Fundamentals Course + Certification,https://www.udemy.com/course/scrum-course-udemy/,Mauricio Rubio - Agile Guru & Founder of AgileKB | AgileLee & Ureducation,4.4,13856,79248,85,780.0,IT_certified
Scrum for Beginners + Scrum Master Certification Preparation,https://www.udemy.com/course/agile-scrum-for-beginners-scrum-master-certification-preparation/,Valentin Despa,4.7,13592,55108,123,390.0,IT_certified
AZ-104 Microsoft Azure Administrator Certification 2022,https://www.udemy.com/course/microsoft-certified-azure-administrator/,Alan Rodrigues,4.6,12996,61410,369,1500.0,IT_certified
Certified Lean Six Sigma White Belt Training [2022],https://www.udemy.com/course/six-sigma-white-belt/,Sandeep Kumar ­- Quality Gurus Inc.,4.4,12803,62258,18,120.0,IT_certified
AWS Certified Cloud Practitioner 500 Practice Exam Questions,https://www.udemy.com/course/aws-certified-cloud-practitioner-practice-exams-c/,Neal Davis | AWS Certified Solutions Architect & Developer,4.6,12565,60734,0,,IT_certified
Salesforce Certified Administrator Training (Apr 2022),https://www.udemy.com/course/salesforce-certified-administrator-201-2017/,Francis Pindar | Salesforce Certified Architect & 7x Salesforce MVP,4.6,11919,56224,135,1290.0,IT_certified
Six Sigma: Certified Lean Six Sigma Green Belt | Accredited,https://www.udemy.com/course/six-sigma-green-belt-including-microsoft-excel-application/,Six Sigma Academy Amsterdam,4.5,11871,38392,69,390.0,IT_certified
Ultimate AWS Certified SysOps Administrator Associate 2022,https://www.udemy.com/course/ultimate-aws-certified-sysops-administrator-associate/,"Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer",4.7,11401,75313,354,1500.0,IT_certified
"70-461, 761: Querying Microsoft SQL Server with Transact-SQL",https://www.udemy.com/course/70-461-session-2-querying-microsoft-sql-server-2012/,Phillip Burton,4.6,10547,54678,281,1800.0,IT_certified
CompTIA CySA+ (CS0-002) Complete Course & Practice Exam,https://www.udemy.com/course/comptiacsaplus/,"Jason Dion • 700,000+ Enrollments Worldwide",4.7,10437,50231,302,1950.0,IT_certified
CISSP Certification: CISSP Domain 1 & 2 Boot Camp UPDATED 22,https://www.udemy.com/course/cissp-domain-1-2/,"Thor Pedersen | 290,000+ Enrollments Worldwide",4.6,10106,43811,49,360.0,IT_certified
ITIL 4 Foundation Practice Certification Exams (6 Exams),https://www.udemy.com/course/itil-4-foundation-practice-certification-exams-6-exams-q/,"Jason Dion • 700,000+ Enrollments Worldwide",4.5,10037,52706,0,,IT_certified
"CompTIA A+ (220-1001) Test Prep, Exams and Simulations",https://www.udemy.com/course/comptia-220-1001-exam/,"Jason Dion • 700,000+ Enrollments Worldwide",4.7,9977,40181,20,180.0,IT_certified
AWS Certified Data Analytics Specialty 2022 - Hands On!,https://www.udemy.com/course/aws-data-analytics/,Sundog Education by Frank Kane,4.6,9884,67896,179,960.0,IT_certified
AWS Certified Solutions Architect Associate SAA-C02 [2022],https://www.udemy.com/course/aws-certified-solutions-architect-associate-hands-on/,Neal Davis | AWS Certified Solutions Architect & Developer,4.7,9825,51816,293,1320.0,IT_certified
6 Practice Exams | AWS Certified Cloud Practitioner CLF-C01,https://www.udemy.com/course/practice-exams-aws-certified-cloud-practitioner/,"Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer",4.6,9776,61836,0,,IT_certified
Azure Architect Technologies,https://www.udemy.com/course/az-102-azure-administrator-certification-transition/,Alan Rodrigues,4.6,9633,51519,319,1650.0,IT_certified
Ultimate AWS Certified Solutions Architect Professional 2022,https://www.udemy.com/course/aws-solutions-architect-professional/,"Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer",4.6,9254,81311,157,870.0,IT_certified
Tableau Data Analyst/Specialist Desktop Certification,https://www.udemy.com/course/tableau-2018-tableau-10-qualified-associate-certification/,Phillip Burton,4.6,9069,39213,172,900.0,IT_certified
Azure Fundamentals: AZ-900 Certification +Practice Questions,https://www.udemy.com/course/azure-fundamentals-az-900-certification/,Kevin Brown,4.5,8978,30467,131,420.0,IT_certified
AWS Certified Solutions Architect Associate Practice Exams,https://www.udemy.com/course/aws-certified-solutions-architect-associate-practice-tests-k/,Neal Davis | AWS Certified Solutions Architect & Developer,4.5,8955,71715,0,,IT_certified
"DA-100, PL-300 certification Analyzing Data with MS Power BI",https://www.udemy.com/course/70-778-analyzing-and-visualizing-data-with-power-bi/,Phillip Burton,4.6,8708,41493,293,1680.0,IT_certified
AZ-900: Microsoft Azure Fundamentals in a Weekend,https://www.udemy.com/course/azure-certification-az-900-azure-fundamentals/,in28Minutes Official,4.6,8550,37361,134,450.0,IT_certified
Snowflake Decoded - Fundamentals and hands on Training,https://www.udemy.com/course/snowflake-essentials/,Hamid Qureshi,4.5,8349,30397,65,270.0,IT_certified
Six Sigma: Certified Lean Six Sigma White Belt (Accredited),https://www.udemy.com/course/lean-six-sigma-white-belt-certification/,Advanced Innovation Group Pro Excellence (AIGPE),4.6,8285,23138,34,150.0,IT_certified
CCNP All-in-1 Video Boot Camp With Chris Bryant,https://www.udemy.com/course/ccnpallinone/,Chris Bryant,4.4,7930,44030,438,3720.0,IT_certified
AWS Certified DevOps Engineer Professional 2022 - Hands On!,https://www.udemy.com/course/aws-certified-devops-engineer-professional-hands-on/,"Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer",4.7,7881,68158,225,1230.0,IT_certified
TOTAL: CompTIA IT Fundamentals ITF+ (FCO-U61).,https://www.udemy.com/course/it-fundamentals-fc0-u61-the-total-course/,"Total Seminars • 900,000+ Enrollments",4.6,7823,19268,64,300.0,IT_certified
GCP Associate Cloud Engineer - Google Cloud Certification,https://www.udemy.com/course/google-cloud-certification-associate-cloud-engineer/,in28Minutes Official,4.6,7818,42467,261,1020.0,IT_certified
Google Cloud Associate Cloud Engineer: Get Certified 2022,https://www.udemy.com/course/google-certified-associate-cloud-engineer-2019-prep-course/,Dan Sullivan,4.5,7297,75448,111,330.0,IT_certified
Practice Exams | AWS Certified Solutions Architect Associate,https://www.udemy.com/course/practice-exams-aws-certified-solutions-architect-associate/,"Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer",4.6,7130,75285,0,,IT_certified
Practice Exams | AWS Certified Developer Associate 2022,https://www.udemy.com/course/aws-certified-developer-associate-practice-tests-dva-c01/,"Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer",4.6,6980,64915,0,,IT_certified
New CCNAx 200-125 Routing and Switching,https://www.udemy.com/course/newccnax-200-120/,sikandar Shaik,4.6,6955,94083,158,1890.0,IT_certified
AWS Certified Machine Learning Specialty 2022 - Hands On!,https://www.udemy.com/course/aws-machine-learning/,Sundog Education by Frank Kane,4.5,6784,45272,127,660.0,IT_certified
Oracle Database 12c SQL Certified Associate 1Z0-071,https://www.udemy.com/course/oracle-database-12c-sql-certified-associate-1z0-071/,Khaled Alkhudari,4.6,6488,25695,183,1200.0,IT_certified
Certified Lean Six Sigma White/Lean Six Sigma Yellow Belt,https://www.udemy.com/course/certified-six-sigma-white-belt/,Six Sigma Academy Amsterdam,4.6,6201,17924,35,180.0,IT_certified
CompTIA Network+ (N10-007) 6 Practice Exams and Simulations,https://www.udemy.com/course/network_plus_exam/,"Jason Dion • 700,000+ Enrollments Worldwide",4.6,6146,36610,0,,IT_certified
Salesforce Admin Certification Practice Tests [UPDATED],https://www.udemy.com/course/salesforce-administrator-practice-tests/,Mike Wheeler,4.4,6086,28066,0,,IT_certified
Certified Lean Six Sigma Yellow Belt Training,https://www.udemy.com/course/six-sigma-yellow-belt/,Sandeep Kumar ­- Quality Gurus Inc.,4.4,6062,21754,125,360.0,IT_certified
Cisco CCNA Packet Tracer Ultimate labs: CCNA 200-301 labs,https://www.udemy.com/course/cisco-ccna-packet-tracer-ultimate-labs-ccna-exam-prep-labs/,David Bombal,4.6,5754,55037,193,1260.0,IT_certified
"CompTIA A+ (220-1002) Test Prep, Exams and Simulations",https://www.udemy.com/course/comptia-220-1002-exam/,"Jason Dion • 700,000+ Enrollments Worldwide",4.7,5713,35314,24,210.0,IT_certified
Six Sigma: Certified Lean Six Sigma Yellow Belt (Accredited),https://www.udemy.com/course/six-sigma-yellow-belt-the-ultimate-six-sigma-certification/,Advanced Innovation Group Pro Excellence (AIGPE),4.5,5518,19448,216,480.0,IT_certified
DP-203: Data Engineering on Microsoft Azure + Practice Tests,https://www.udemy.com/course/dp200exam/,"Eshant Garg | AWS Certified Cloud Practitioner | LearnCloud.Info | 100,000+ Enrollments",4.5,5476,23723,186,1440.0,IT_certified
Complete Agile Scrum Master Certification Training,https://www.udemy.com/course/complete-professional-scrum-master-training-exam-simulator/,"Omni Academy 200,000+ students",4.7,5471,28287,119,360.0,IT_certified
Azure Data Engineer Technologies for Beginners [Bundle],https://www.udemy.com/course/microsoft-azure-database-and-analytics/,"Eshant Garg | AWS Certified Cloud Practitioner | LearnCloud.Info | 100,000+ Enrollments",4.6,5357,29068,318,2010.0,IT_certified
Microsoft AZ-104:Azure Administrator Exam Certification 2020,https://www.udemy.com/course/az-100-skylines-academy/,Skylines Academy,4.4,5240,20595,132,630.0,IT_certified
Microsoft 365 Administration (Exam 70-346),https://www.udemy.com/course/office-365-administration-exam-70-346/,Intellezy Trainers,4.4,5173,17725,89,390.0,IT_certified
Microsoft AZ-900 Certification: Azure Fundamentals,https://www.udemy.com/course/az-900-azurefundamentals/,Skylines Academy,4.5,5145,19640,63,300.0,IT_certified
AWS Certified Security Specialty 2022,https://www.udemy.com/course/aws-certified-security-specialty/,Zeal Vora,4.5,4943,29191,242,1620.0,IT_certified
Ultimate Google Certified Professional Cloud Architect 2022,https://www.udemy.com/course/google-cloud-architect-certifications/,Google Cloud Platform Gurus !,3.9,4934,69298,243,1440.0,IT_certified
The Ultimate Agile Scrum Master Certification Training,https://www.udemy.com/course/the-ultimate-agile-scrum-master-certification-training/,Vladimir Raykov,4.8,4898,17861,59,300.0,IT_certified
AZ-400 Designing and Implementing DevOps Certification 2021,https://www.udemy.com/course/azure100/,Alan Rodrigues,4.5,4882,30118,258,1200.0,IT_certified
AZ-500 Microsoft Azure Security Exam Certification 2022,https://www.udemy.com/course/exam-azure-2/,Alan Rodrigues,4.6,4878,28184,281,1230.0,IT_certified
CompTIA Pentest+ (Ethical Hacking) Course & Practice Exam,https://www.udemy.com/course/pentestplus/,"Jason Dion • 700,000+ Enrollments Worldwide",4.7,4823,28622,230,1860.0,IT_certified
IP Addressing and Subnetting ,https://www.udemy.com/course/ip-adressing-and-subnetting/,sikandar Shaik,4.6,4744,95410,18,210.0,IT_certified
Agile Scrum Mastery: Full Project Simulation + Certification,https://www.udemy.com/course/agile-scrum-mastery/,Raj Elakkara,4.7,4649,20676,89,390.0,IT_certified
Advanced SQL : SQL Expert Certification Preparation Course,https://www.udemy.com/course/sql-advanced/,"Oracle Master Training • 150,000+ Students Worldwide",4.4,4602,32458,144,810.0,IT_certified
Salesforce Platform App Builder Certification Updating 2022,https://www.udemy.com/course/salesforce-platform-app-builder/,Mike Wheeler,4.4,4594,27954,181,1110.0,IT_certified
Cisco CCNA 200-301 : Full Course For Networking Basics,https://www.udemy.com/course/new-ccna-full-course/,Networkel Inc.,4.5,4591,23970,83,1110.0,IT_certified
SQL & PostgreSQL for Beginners: Become an SQL Expert,https://www.udemy.com/course/sql-and-postgresql-for-beginners/,Jon Avis - SQL Instructor,4.6,4560,21892,125,540.0,IT_certified
Microsoft SCCM Training,https://www.udemy.com/course/microsoft-sccm-training/,Kashif Akhter,4.5,4449,21065,97,660.0,IT_certified
Lean Six Sigma Green Belt Online Course (2022),https://www.udemy.com/course/lean-six-sigma-green-belt-online/,Nilakantasrinivasan Janakiraman,4.4,4388,17732,174,960.0,IT_certified
SAS Programming BASE certification course for SAS Beginners,https://www.udemy.com/course/sas-programming-for-beginners/,Sharon Cheng,4.4,4334,21092,118,750.0,IT_certified
Certified ISTQB® Agile Tester Foundation Level Exam,https://www.udemy.com/course/istqb-agile-testing/,Maged Koshty,4.2,4314,18150,44,210.0,IT_certified
Six Sigma: Certified Lean Six Sigma Green Belt (Accredited),https://www.udemy.com/course/six-sigma-green-belt-training-certification-with-expertise-on-minitab/,Advanced Innovation Group Pro Excellence (AIGPE),4.6,4325,20035,504,1050.0,IT_certified
Oracle Java Certification - Pass the Associate 1Z0-808 Exam.,https://www.udemy.com/course/oracle-java-associate-certification-exam-course-1z0-808/,Tim Buchalka's Learn Programming Academy,4.4,4247,20306,134,1200.0,IT_certified
TOTAL: CompTIA A+ Certification (220-1001) Practice Tests.,https://www.udemy.com/course/comptia-a-certification-1001-practice-test/,"Total Seminars • 900,000+ Enrollments",4.5,4229,21174,0,,IT_certified
Cisco NEW CCNA R/S (200-125): The Complete Course,https://www.udemy.com/course/cisco-ccna-200-125-the-complete-course/,Lazaro Diaz,4.8,4201,20104,157,1410.0,IT_certified
CISSP Certification: CISSP Domain 3 & 4 Boot Camp UPDATED 22,https://www.udemy.com/course/cissp-domain-3-4/,"Thor Pedersen | 290,000+ Enrollments Worldwide",4.7,4151,26784,95,780.0,IT_certified
Identity and Access Management (IAM),https://www.udemy.com/course/identity-and-access-management-iam/,Rassoul Zadeh,4.5,3901,10768,72,300.0,IT_certified
PL-900: Microsoft Power Platform Fundamentals,https://www.udemy.com/course/pl-900-microsoft-power-platform-fundamentals-r/,Phillip Burton,4.5,3900,23290,95,450.0,IT_certified
Microsoft AZ-500 Certification: Azure Security Technologies,https://www.udemy.com/course/az-500-course/,Nick Colyer,4.5,3838,18414,108,660.0,IT_certified
Exam AZ-305 - Designing Azure Infrastructure Solutions 2022,https://www.udemy.com/course/exam-az-microsoft-azure-exam-role1/,Alan Rodrigues,4.6,3843,28374,239,1050.0,IT_certified
Project Based Salesforce Admin & Adv Admin Hands-On Training,https://www.udemy.com/course/project-based-salesforce-admin-adv-admin-hands-on-training/,Archana Rajendran,4.4,3833,17296,104,900.0,IT_certified
MD-100 Windows 10 Microsoft Instructor Led Training Course,https://www.udemy.com/course/md-100windows10course/,John Christopher,4.6,3714,10986,61,480.0,IT_certified
ServiceNow Certified Administration For Beginners,https://www.udemy.com/course/servicenow/,Syed Ali,4.4,3687,16130,18,120.0,IT_certified
Snowflake – The Complete Masterclass (2022 Edition),https://www.udemy.com/course/snowflake-masterclass/,Nikolai Schuler,4.6,3677,21800,163,810.0,IT_certified
Complete Salesforce Certified Platform Developer I Course,https://www.udemy.com/course/complete-salesforce-certified-platform-developer-i-course/,Walid El Horr,4.4,3661,19601,91,990.0,IT_certified
GCP Professional Cloud Architect: Google Cloud Certification,https://www.udemy.com/course/google-cloud-professional-cloud-architect-certification/,in28Minutes Official,4.6,3631,26074,315,1200.0,IT_certified
TOTAL: CompTIA CySA+ Cybersecurity Analyst (CS0-002),https://www.udemy.com/course/comptia-cybersecurity-analyst-csa-cs0-001-the-total-course/,"Total Seminars • 900,000+ Enrollments",4.5,3621,20098,96,690.0,IT_certified
Deploying Your First Resources in Azure,https://www.udemy.com/course/getting-started-with-microsoft-azure/,Thomas Mitchell,4.5,3475,14050,20,120.0,IT_certified
LPI Linux Essentials (010-160) Complete Course and Exams,https://www.udemy.com/course/linux-essentials-010/,"Jason Dion • 700,000+ Enrollments Worldwide",4.6,3467,13788,82,450.0,IT_certified
Clear and Simple VMware vSphere 6.5 Foundations VCP - Part 1,https://www.udemy.com/course/vsphere-65-foundations/,Rick Crisci,4.7,3427,15123,45,300.0,IT_certified
CCNA Security 2019 210-260 Video Boot Camp With Chris Bryant,https://www.udemy.com/course/ccnasecurityvideobootcamp/,Chris Bryant,4.0,3392,29789,464,3720.0,IT_certified
Salesforce Certified Platform Developer I,https://www.udemy.com/course/salesforce-platform-developer-certification/,Deepika Khanna,4.3,3389,18852,107,900.0,IT_certified
Microsoft AZ-303 Certification: Azure Architect Technologies,https://www.udemy.com/course/microsoft-az-300-azure-architect-technologies/,Skylines Academy,4.3,3348,19178,257,1500.0,IT_certified
CISM Certification: CISM Domain 1 Video Boot Camp 2022,https://www.udemy.com/course/cism-domain1-2/,"Thor Pedersen | 290,000+ Enrollments Worldwide",4.6,3331,12835,45,300.0,IT_certified
DP-203 - Data Engineering on Microsoft Azure 2021,https://www.udemy.com/course/data-engineering-on-microsoft-azure/,Alan Rodrigues,4.6,3253,21019,273,1410.0,IT_certified
AWS Certified Solutions Architect Professional Practice Exam,https://www.udemy.com/course/aws-solutions-architect-professional-practice-exams-amazon/,Jon Bonso | AWS Certified Solutions Architect Professional,4.6,3187,27539,0,,IT_certified
Cisco CCNP Enterprise ( ENARSI + ENCOR ) Training,https://www.udemy.com/course/ccnp-all-in-one/,Networkel Inc.,4.5,3166,16475,129,1080.0,IT_certified
