강의명,url,강사명,별점,별점 수,수강생 수,강의 수,강의 총 시간,category
Xamarin: Build Native Cross Platform Apps with C# Codes,https://www.udemy.com/course/xamarin-build-native-cross-platform-apps-with-c-codes/,Oak Academy,4.4,96,6060,76,420.0,devel_mobile
Firebase Firestore for Android,https://www.udemy.com/course/devslopes-firestore-for-android/,Devslopes by Mark Wahlbeck,4.9,96,628,27,330.0,devel_mobile
How To Build Mobile App Without IT Skills & Make First App!,https://www.udemy.com/course/how-to-build-mobile-app-without-it-skills-and-make-first-app/,Jason Low,3.1,95,6554,23,60.0,devel_mobile
Test Driven Development in iOS Using Swift,https://www.udemy.com/course/test-driven-development-in-ios-using-swift/,Mohammad Azam,4.7,95,1053,55,330.0,devel_mobile
Launch Your Startup Without Code – Build an App in 1 Day,https://www.udemy.com/course/launch-an-app-without-code/,Sebastian Hoffmann,3.8,95,515,48,120.0,devel_mobile
Advanced Artificial Intelligence in App Creation (2022),https://www.udemy.com/course/advanced-artificial-intelligence-in-app-creation/,Srinidhi Ranganathan,3.8,94,31325,7,60.0,devel_mobile
The Complete iOS 11 Development Course: Swift 4 and Xcode 9,https://www.udemy.com/course/ios11dev/,Avinash Jain,4.3,94,410,89,480.0,devel_mobile
Mobile App Design in Sencha Touch From Scratch,https://www.udemy.com/course/sencha-touch/,Fettah Ben,4.4,94,531,87,540.0,devel_mobile
Creating Your First iPhone App,https://www.udemy.com/course/creating-your-first-iphone-app/,Nick Walter,3.9,94,1023,15,120.0,devel_mobile
Android development tutorial for Beginners,https://www.udemy.com/course/complete-android-development-course/,Deepika Khanna,3.7,94,4732,61,180.0,devel_mobile
Apps without coding,https://www.udemy.com/course/apps-without-coding/,Linus E,3.7,93,4783,26,150.0,devel_mobile
Master React Native by Developing a Full Cross-Platform App,https://www.udemy.com/course/reactnativefoodapp/,Jasmin Skamo,3.6,92,6251,35,390.0,devel_mobile
Swift 4 and iOS 11: Building a Store Front App,https://www.udemy.com/course/pirate-bay-ios-swift-3-development-complete/,Andi Setiyadi,4.6,91,711,99,1500.0,devel_mobile
Develop your first App in Android Studio using Firebase,https://www.udemy.com/course/develop-your-first-app-in-android-studio-using-firebase/,Utsav Soi,3.6,91,15548,8,60.0,devel_mobile
Xamarin Forms MVVM With Prism,https://www.udemy.com/course/xamarin-prism/,Amr Swalha,4.0,91,405,18,120.0,devel_mobile
Create Fitbit Ionic Clock Faces using JavaScript,https://www.udemy.com/course/fitbit-ionic/,Barry Michael Doyle,4.5,90,355,24,120.0,devel_mobile
Learn iOS & Swift from Scratch,https://www.udemy.com/course/ios-developer-course/,Fahd Sheraz,4.5,90,9369,85,720.0,devel_mobile
Music Streaming Application in Xamarin Forms,https://www.udemy.com/course/music-streaming-in-xamarin-forms/,Asfend Yar Hamid,4.4,90,522,31,120.0,devel_mobile
How to make an E-commerce Application with android,https://www.udemy.com/course/how-to-make-an-e-commerce-application-with-android/,Kunchok Tashi,4.7,90,383,52,570.0,devel_mobile
The Complete Hands-On SwiftUI Apps Using Firebase,https://www.udemy.com/course/the-complete-hands-on-swiftui-apps-using-firebase/,Mohammad Azam,4.5,90,636,70,390.0,devel_mobile
A Complete Guide to Lean Controllers in iOS,https://www.udemy.com/course/a-complete-guide-to-lean-controllers-in-ios/,Mohammad Azam,4.6,90,1559,42,270.0,devel_mobile
Intermediate iOS 10 - Advance Your Skills,https://www.udemy.com/course/intermediate-ios-10-advance-your-skills-xcode-8-swift-3/,Nick Walter,4.3,90,1055,103,870.0,devel_mobile
Android Marshmallow: Reskin 10-Million Downloads Android App,https://www.udemy.com/course/reskin-android-app-by-using-android-studio/,Jason Low,4.4,89,4829,26,90.0,devel_mobile
How To Become An App Developer in 3 hours,https://www.udemy.com/course/how-to-become-an-professional-app-developer-for-beginners/,Johan Nordin,4.0,89,349,9,180.0,devel_mobile
Build UICollectionView Apps with Swift & Xcode.,https://www.udemy.com/course/pinterest/,Max Nelson,4.2,89,893,31,210.0,devel_mobile
Build a Beautiful CryptoCurrency App using Ionic,https://www.udemy.com/course/cryptocurrency-app/,Gary Simon,4.5,89,554,20,150.0,devel_mobile
Learn Flutter from scratch,https://www.udemy.com/course/learn-flutter-from-scratch/,Raja yogan,3.7,89,373,37,240.0,devel_mobile
SwiftUI Cookbook - Over 100 Recipes for Building iOS Apps,https://www.udemy.com/course/swiftui-cookbook-over-100-recipes-for-building-ios-apps/,Mohammad Azam,4.8,89,1252,113,660.0,devel_mobile
Beast Android Development:Integrating A Node.Js Server,https://www.udemy.com/course/beast-android-developmentintegrating-a-nodejs-server/,Carlos Valentin,4.4,88,637,60,750.0,devel_mobile
Android App Development Course,https://www.udemy.com/course/android-app-development-course/,Zeeshan Mehdi,4.2,88,9869,49,930.0,devel_mobile
Mobile App Marketing: Learn App Monetization From Scratch,https://www.udemy.com/course/mobile-app-marketing-learn-app-monetization-from-scratch/,Oak Academy,4.1,88,568,19,120.0,devel_mobile
SwiftUI Animations iOS 15 - Animate anything with SwiftUI,https://www.udemy.com/course/swiftui_animations/,Stephen DeStefano,4.5,87,922,70,510.0,devel_mobile
Flutter Web: Create A Responsive Sleek Developer Portfolio,https://www.udemy.com/course/flutter-web-create-a-responsive-sleek-developer-portfolio/,Haris Samingan,3.9,86,466,105,480.0,devel_mobile
Create a Full Ionic App with Material Design - Full Stack,https://www.udemy.com/course/ionic-material-design/,Gary Simon,4.2,86,855,25,210.0,devel_mobile
Android App Developer Course: Code 11 Apps in Android Studio,https://www.udemy.com/course/android-app-developer-course-code-ten-apps-in-android-studio/,James Brooks,2.2,86,10990,79,2040.0,devel_mobile
Intro to SwiftUI,https://www.udemy.com/course/intro-to-swiftui/,Devslopes by Mark Wahlbeck,4.7,85,401,26,210.0,devel_mobile
Flutter Build a Complex Android and ios Apps Using Firestore,https://www.udemy.com/course/flutter-build-a-complex-android-and-ios-apps-using-firestore/,Yazdani Chowdhury,3.7,85,10611,15,180.0,devel_mobile
Flutter Music Player App with State Management from Scratch,https://www.udemy.com/course/flutter-music-player-app-with-state-management-from-scratch/,Harsh Kumar Khatri,4.0,84,22929,6,60.0,devel_mobile
iOS 14 & Swift 5: Financial App with Stock APIs & Unit Tests,https://www.udemy.com/course/ios-14-swift-5-financial-app-with-stock-apis-unit-tests/,Kelvin Fok,4.6,84,573,64,480.0,devel_mobile
Flutter Android & iOS Instagram Clone App with Firebase,https://www.udemy.com/course/flutter-android-ios-instagram-clone-app-with-firebase-2020/,Coding Cafe,3.8,84,644,27,540.0,devel_mobile
Job ready Flutter complete course with Firebase and Dart,https://www.udemy.com/course/job-ready-flutter-crash-course-with-firebase/,Rahul Agarwal,4.5,83,10258,85,1020.0,devel_mobile
Create Instagram Like App For Android,https://www.udemy.com/course/instagram-like-app-for-android/,Mustafa Alawi,4.5,82,520,184,1350.0,devel_mobile
Flutter & Dart: A Complete Showcase Mobile App™,https://www.udemy.com/course/flutter-dart-a-complete-showcase-course-for-mobile-development/,"Dr. Chris Mall • 30,000+ Students Worldwide",4.5,82,1558,29,270.0,devel_mobile
"6 Ways To Make An Android, iPhone App With No Coding Skills",https://www.udemy.com/course/how-to-create-a-mobile-app-if-you-dont-know-how-to-code/,Alex Genadinik,4.3,82,3634,16,60.0,devel_mobile
Android App Development with Dependencies,https://www.udemy.com/course/android-dependencies-bootcamp/,The Apps Firm,4.7,82,31573,32,90.0,devel_mobile
Build Realtime Social iOS Apps With Firebase and Swift iOS 9,https://www.udemy.com/course/firebases/,Stefan DeClerck,4.3,81,2452,18,120.0,devel_mobile
Learn Fresh MVVM with Xamarin Forms,https://www.udemy.com/course/learn-fresh-mvvm-with-xamarin-forms/,Asfend Yar Hamid,4.5,81,395,40,180.0,devel_mobile
Flutter Artificial Intelligence Course - Build 15+ AI Apps,https://www.udemy.com/course/flutter-artificial-intelligence-course-build-15-ai-apps/,Coding Cafe,4.0,81,1018,107,570.0,devel_mobile
Dart and Flutter From Zero to Hero - Practical Dev Bootcamp,https://www.udemy.com/course/dart-and-flutter-from-zero-to-hero-practical-dev-bootcamp/,Filip Jerga,4.0,80,670,211,1680.0,devel_mobile
React Native: Create an Unbeatable & Multiplayer Tic-Tac-Toe,https://www.udemy.com/course/react-native-tic-tac-toe/,Ali Alaa,4.7,80,652,140,1380.0,devel_mobile
"Ionic 4 Angular- Build Web App, Native Android, IOS App",https://www.udemy.com/course/ionic-angular/,RapidDev Pro,4.1,80,353,34,210.0,devel_mobile
Android app development for beginners (with Kotlin),https://www.udemy.com/course/android-q-app-development-with-kotlin-beginner-to-advanced/,Beh Kh.,4.1,79,6214,71,780.0,devel_mobile
Professional iOS App Development with Swift,https://www.udemy.com/course/real-world-ios-app-in-10-days/,Brian Advent,4.7,79,722,37,240.0,devel_mobile
Build Apps with SwiftUI,https://www.udemy.com/course/build-apps-with-swiftui/,Brian Advent,4.4,78,321,24,90.0,devel_mobile
Android App Development with Android Studio | Android,https://www.udemy.com/course/android-mobile-app-development-for-everyone/,Oak Academy,4.4,78,400,213,1860.0,devel_mobile
Learn Mobile App Development with Ionic Framework,https://www.udemy.com/course/learn-mobile-app-deveopment-with-ionic-framework/,Eduonix Learning Solutions,4.3,78,462,31,210.0,devel_mobile
Build Cinema Ticket Reservation App with Xamarin Forms,https://www.udemy.com/course/build-cinema-ticket-reservation-app-with-xamarin-forms/,Asfend Yar Hamid,4.2,78,558,79,240.0,devel_mobile
Swift 3 and iOS 10 The Final course learn to code like a pro,https://www.udemy.com/course/swift3-ios10/,Icaro Lavrador,4.0,77,586,62,720.0,devel_mobile
Make a Chat App! (Firebase : Swift in Xcode),https://www.udemy.com/course/make-a-chat-app-archetapp/,Jared Davidson,3.8,77,275,18,120.0,devel_mobile
OAuth 2: Web Security & Application Authentication,https://www.udemy.com/course/oauth-2-web-security-application-authentication/,James Brooks,3.1,77,10004,11,90.0,devel_mobile
Create Amazing  Native Apps  For Both IOS & Android,https://www.udemy.com/course/create-amazing-native-apps-for-both-ios-android-by-appypie/,Nader Hantash,3.9,76,3201,20,90.0,devel_mobile
PowerApps for Beginners,https://www.udemy.com/course/powerapps-for-beginners/,Byron Dittberner,4.4,76,366,213,2190.0,devel_mobile
iOS 9 App Development For Beginners,https://www.udemy.com/course/ios-9-app-development-for-beginners/,Stone River eLearning,4.6,76,11424,61,420.0,devel_mobile
Machine Learning for Flutter The Complete Guide - Flutter ML,https://www.udemy.com/course/machine-learning-use-in-flutter-the-complete-guide/,Hamza Asif,3.1,76,740,86,390.0,devel_mobile
Building a Chat App for Android from Scratch,https://www.udemy.com/course/building-a-chat-app-for-android-from-scratch/,QScutter Tutorials,3.1,76,814,42,240.0,devel_mobile
Machine Learning for Flutter The Complete Guide - Flutter ML,https://www.udemy.com/course/machine-learning-use-in-flutter-the-complete-guide/,Hamza Asif,3.1,76,740,86,390.0,devel_mobile
Android App Development using Android Studio - Advance,https://www.udemy.com/course/sisoft-android-app-development-advance/,Sisoft Learning,4.1,74,499,102,1050.0,devel_mobile
React Native for Absolute Beginners,https://www.udemy.com/course/react-native-for-absolute-beginners/,EDUmobile Academy,2.8,74,2137,10,60.0,devel_mobile
Xamarin Quest: Build Maintainable Apps with Xamarin and MVVM,https://www.udemy.com/course/mvvm-xamarin/,Kristijan Kralj,4.7,74,507,54,210.0,devel_mobile
Rebeloper Messages - the Ultimate iMessage App Template,https://www.udemy.com/course/rebeloper-messages-the-ultimate-imessage-app-template/,Alex Nagy,2.9,73,6732,31,180.0,devel_mobile
Full Stack Xamarin with C# for Beginners to Build Apps,https://www.udemy.com/course/full-stack-xamarin-with-c-for-beginners-to-build-apps/,Oak Academy,4.5,73,410,116,720.0,devel_mobile
SwiftUI WhatsApp Clone | MVVM | Cloud Firestore | iOS 15,https://www.udemy.com/course/swiftui-chat-app-mvvm-cloud-firestore-ios-14-swift-5/,Stephan Dowless,4.1,72,500,51,600.0,devel_mobile
Android Continuous Integration (CI/CD)with GitLab and Kotlin,https://www.udemy.com/course/android-devops-master-continuous-integration-and-delivery/,Mahmoud Ramadan,3.5,72,1616,49,120.0,devel_mobile
Beast Android Development: Parsing Json Data,https://www.udemy.com/course/become-a-beast-android-developer-parsing-json-data/,Carlos Valentin,3.7,72,3447,16,180.0,devel_mobile
Introduction to Mobile Application Development - Certificate,https://www.udemy.com/course/introduction-to-mobile-application-development/,Startup Saturdays,3.7,71,12391,10,240.0,devel_mobile
Create a 3D Game using SceneKit and Swift,https://www.udemy.com/course/create-a-3d-game-using-scenekit-and-swift/,Valsamis Elmaliotis,3.9,71,437,42,210.0,devel_mobile
"iOS 11, Swift 4 become professional iOS developer",https://www.udemy.com/course/ios-11-swift-4-become-professional-ios-developer/,David Kababyan,4.3,71,8807,167,1560.0,devel_mobile
SwiftUI & iOS 15 App Development - Build Instagram & TikTok,https://www.udemy.com/course/swiftui-ios-14-app-development/,Cem Salta,4.1,70,618,114,1050.0,devel_mobile
Learn Dart & Flutter for Mobile Apps | Create a Shopping App,https://www.udemy.com/course/master-the-basics-of-flutter-learn-dart-flutter/,Programming Knowledge,4.2,70,6486,83,870.0,devel_mobile
Android development - from zero to mastery. Complete course,https://www.udemy.com/course/how-to-become-an-android-rock-star/,YouRa Allakhverdov,4.5,70,3642,422,3330.0,devel_mobile
Swift Weather (Meteorology) Application with REST API,https://www.udemy.com/course/swift-weather-meteorology-application-with-rest-api/,David Kababyan,4.9,69,8127,74,600.0,devel_mobile
Learn to Build Mobile Apps from Scratch,https://www.udemy.com/course/learn-to-build-mobile-apps-from-scratch/,Eduonix Learning Solutions,4.1,69,6542,34,450.0,devel_mobile
Android Studio Masterclass - APP DEVELOPMENT COURSE,https://www.udemy.com/course/android-app-development-course-with-android-studio/,Sagar Kundu,4.6,69,2300,52,630.0,devel_mobile
SwiftUI - Build Tinder Clone - SwiftUI Best Practices,https://www.udemy.com/course/swiftui-tinder/,Nikita Thomas,4.6,69,468,28,570.0,devel_mobile
Swift for Absolute Beginners,https://www.udemy.com/course/swift-for-absolute-beginners/,Skip Wilson,4.1,69,427,55,180.0,devel_mobile
iOS app development for absolute beginners!,https://www.udemy.com/course/for-kids-creating-iphone-apps/,Yehuda Oren Cohen,4.5,69,1443,12,90.0,devel_mobile
MapKit & CoreLocation in Swift & Xcode - Build Map Features.,https://www.udemy.com/course/mkmapkit/,Max Nelson,4.0,69,1337,30,150.0,devel_mobile
Mobile GIS and Mapping Applications with Leaflet,https://www.udemy.com/course/mobile-gis-and-mapping-applications-with-leaflet/,Michael Miller,4.8,68,702,21,240.0,devel_mobile
Ionic 3 - Tips & Tricks for Developing Ionic Apps,https://www.udemy.com/course/ionic-3-tips-tricks/,Tinashe Munyaka,4.5,68,1982,12,90.0,devel_mobile
Hands-On Mobile Development with Kivy: Create A Task Manager,https://www.udemy.com/course/hands-on-mobile-development-with-kivy/,Samuel Mthembo,4.5,68,333,61,540.0,devel_mobile
GraphQL & Apollo with Android - From Novice to Expert,https://www.udemy.com/course/graphql-with-android-from-novice-to-expert/,"Paulo Dichone | Software Engineer, AWS Cloud Practitioner & Instructor",4.0,67,630,83,690.0,devel_mobile
Intermediate and Advanced iOS - Build Real World Apps,https://www.udemy.com/course/building-real-world-ios-apps-using-swift/,Mohammad Azam,4.8,67,611,73,510.0,devel_mobile
Prototyping with Sketch,https://www.udemy.com/course/sketch-prototyping/,Matthew Cameron,4.4,67,474,64,360.0,devel_mobile
Flutter Tutorials - Latest Packages and Components - Flutter,https://www.udemy.com/course/flutter-tutorials-latest-packages-and-components/,Code Studio,4.7,67,12537,68,600.0,devel_mobile
iOS 11 & Swift 4 - From Beginner to Paid Professional,https://www.udemy.com/course/ios-11-swift-4-from-beginner-to-paid-professional-s/,Arash Ahadzadeh,4.2,67,3445,96,300.0,devel_mobile
Intro to Flutter For iOS & Android,https://www.udemy.com/course/devslopes-flutter/,Devslopes by Mark Wahlbeck,4.4,67,515,24,300.0,devel_mobile
Build 20 SpriteKit Games for iPad using Xcode and Swift.,https://www.udemy.com/course/build-20-spritekit-games-for-ipad-using-xcode-and-swift/,John Bura,4.4,67,1561,287,1680.0,devel_mobile
Xamarin Android in C# and Firebase,https://www.udemy.com/course/xamarin-android-in-c-and-firebase/,Amir J,4.2,66,16590,63,360.0,devel_mobile
React Native Tutorial for Beginners,https://www.udemy.com/course/react-native-tutorial-for-beginners/,Programming Knowledge,4.4,66,5504,73,750.0,devel_mobile
I Want to Create an App But Don't Know Where to Start!,https://www.udemy.com/course/i-want-to-create-an-app-but-dont-know-where-to-start/,Gary Kind,4.5,66,5537,11,60.0,devel_mobile
Develop professional apps for Android and iOS using Livecode,https://www.udemy.com/course/livecodemobile/,Fulvio Massini,4.1,66,660,71,540.0,devel_mobile
Android App Development with Kotlin | Beginner to Advanced,https://www.udemy.com/course/android-app-development-with-kotlin-beginner-to-advanced/,Oak Academy,4.8,66,363,119,1380.0,devel_mobile
Android Development with App Inventor : Build 6 Apps & Games,https://www.udemy.com/course/create-android-apps-in-minutes/,Raja Biswas,4.5,65,1306,49,150.0,devel_mobile
Build Cross Platform Apps with Xamarin Forms and Azure,https://www.udemy.com/course/build-cross-platform-apps-with-xamarin-forms-and-azure/,Asfend Yar Hamid,4.4,65,367,32,120.0,devel_mobile
Flutter - Grocery App - WordPress - WooCommerce Series,https://www.udemy.com/course/flutter-grocery-app-wordpress-woocommerce-series/,Ramanpreet Singh,4.5,65,370,12,420.0,devel_mobile
Ionic with NodeJS: Build a Full Mobile Business Rating App,https://www.udemy.com/course/ionic-3-with-nodejs-build-a-full-mobile-business-rating-app/,Uzochukwu Eddie Odozi,4.2,65,377,153,1110.0,devel_mobile
The App Developer Bootcamp,https://www.udemy.com/course/the-app-developer-bootcamp/,Online Training Plus,4.4,65,39113,27,360.0,devel_mobile
Mobile App Dev with Ionic and React: Idea to App Store,https://www.udemy.com/course/building-mobile-apps-with-ionic-and-react-zero-to-app-store/,Michael D. Callaghan,4.1,64,12631,26,120.0,devel_mobile
Learning Path: ArcGIS: Get Started with ArcGIS,https://www.udemy.com/course/learning-path-arcgis-get-started-with-arcgis/,Packt Publishing,3.9,64,371,34,390.0,devel_mobile
Wordpress to App - Turn Your Website Into an Android App,https://www.udemy.com/course/wordpress-to-app-turn-your-website-into-an-android-app/,Maya Bielik,3.6,63,1798,25,90.0,devel_mobile
Projects in React Native: Learn By Building Real World Apps,https://www.udemy.com/course/projects-in-react-native-learn-by-building-real-world-apps/,Eduonix Learning Solutions,3.5,63,610,42,330.0,devel_mobile
"How to Put Ads Into Your Apps - AdMob - Xcode, Swift, iOS",https://www.udemy.com/course/how-to-make-money-with-apps-admob-xcode-swift-ios/,Alex Nagy,3.8,63,5318,12,60.0,devel_mobile
Writing Clean Code,https://www.udemy.com/course/writing-clean-code-swift/,Mohammad Azam,4.6,63,424,42,270.0,devel_mobile
Kivy | Create Cross-Platform Applications,https://www.udemy.com/course/kivy-mobile-app/,Mustafa Alawi,3.3,62,383,41,270.0,devel_mobile
Hybrid Mobile App Development with Ionic,https://www.udemy.com/course/hybrid-mobile-app-development-with-ionic/,Infinite Skills,3.5,62,354,52,180.0,devel_mobile
Develop Android Apps using Python: Kivy,https://www.udemy.com/course/develop-android-apps-using-python-kivy/,Easylearning guru,2.2,62,269,23,120.0,devel_mobile
Hilt Dependency Injection in Android with Kotlin,https://www.udemy.com/course/hiltandroid/,Catalin Stefan,4.2,62,255,28,150.0,devel_mobile
"Flutter 2.2 & Firebase, build a complete app from scratch",https://www.udemy.com/course/flutter-22-firebase-build-a-complete-app-from-scratch/,Hadi Kachmar,4.7,62,5081,69,540.0,devel_mobile
PhoneGap Development for Absolute Beginners,https://www.udemy.com/course/phonegap-development-for-absolute-beginners/,EDUmobile Academy,4.4,61,3595,10,150.0,devel_mobile
Full Stack Web & Mobile App Development | Mern Stack Project,https://www.udemy.com/course/full-stack-web-mobile-app-development-mern-stack-project/,Oak Academy,4.5,61,403,292,1980.0,devel_mobile
"Android Cars App using Kotlin, PHP and Google Maps",https://www.udemy.com/course/android-cars-app-using-kotlin-php-and-google-maps/,Dhoyazan Adbo Othman,4.3,60,974,93,480.0,devel_mobile
Flutter - Firebase - CRUD - Build 2 Apps super easy!,https://www.udemy.com/course/flutter-firebase-crud-build-2-apps-super-easy/,Tim Schütz,4.2,60,3642,21,90.0,devel_mobile
Android + Firebase Cloud Messaging - Complete Course,https://www.udemy.com/course/android-firebase-cloud-messaging-complete-course/,Stefan Jovanovic,4.6,60,282,15,90.0,devel_mobile
"iOS 10 Swift 3 hands on features - Siri Kit , Messages , ...",https://www.udemy.com/course/ios-10-swift-3-hands-on-features-siri-kit-messages/,Yohann Taieb,2.7,60,10817,36,150.0,devel_mobile
Learn Mobile App Development with .NET MAUI,https://www.udemy.com/course/learn-net-maui/,Asfend Yar Hamid,4.2,60,467,55,180.0,devel_mobile
Android Q App Development Mastery Course - Build 20+ Apps,https://www.udemy.com/course/android-app-development-masterclass/,Kapil Bhattarai,4.9,59,3601,190,1230.0,devel_mobile
Android 11 App Development with Real Android Apps and Java,https://www.udemy.com/course/build-real-android-apps-android-app-development-with-java/,Oak Academy,4.8,59,371,207,1620.0,devel_mobile
Swift 4.0 Programming & Certification,https://www.udemy.com/course/swift-4-programming-certification-ios-mobile-app-development/,Vivian Aranha,3.6,59,2901,58,270.0,devel_mobile
Create App Like Instagram using Parse Server: iOS 11 Swift 4,https://www.udemy.com/course/parse-server-development/,Dee Aliyu Odumosu,4.3,59,3074,78,330.0,devel_mobile
Learn iOS8 and Swift App Programming,https://www.udemy.com/course/ios8-and-swift-app-programming-crash-course/,EDUmobile Academy,4.2,58,4248,115,900.0,devel_mobile
Learn programming in Swift Step by Step,https://www.udemy.com/course/learn-programming-in-swift-step-by-step/,John Bura,4.2,58,5491,34,120.0,devel_mobile
Build Your First iOS App with Apple's Swift and Xcode,https://www.udemy.com/course/build-your-first-ios-app-with-apples-swift-and-xcode/,Online Training Plus,4.2,58,13537,35,450.0,devel_mobile
Getting Started with PHP and MySQL Development,https://www.udemy.com/course/getting-started-with-php-and-mysql-development/,EDUmobile Academy,4.5,58,2670,40,240.0,devel_mobile
Develop Ionic 4 Angular iOS Android Apps for WooCommerce,https://www.udemy.com/course/develop-ionic-4-angular-ios-android-apps-for-woocommerce/,M A Hasan,4.4,58,307,110,570.0,devel_mobile
Step-by-Step Guide to Creating & Marketing Apps - No Coding,https://www.udemy.com/course/step-by-step-guide-to-creating-marketing-apps-no-coding/,Mubarak Shah,3.8,58,10514,12,90.0,devel_mobile
Flutter Bloc Essential Course (English),https://www.udemy.com/course/flutter-bloc-essential-course-english/,Sangwook Cho,4.7,58,286,84,480.0,devel_mobile
300+ Q&As - Ace your Android Developer Test or Interview,https://www.udemy.com/course/androidinterview/,Catalin Stefan,4.5,58,2530,53,90.0,devel_mobile
Learn how to build a Chess game in iOS 10.,https://www.udemy.com/course/learn-how-to-build-a-chess-game-in-ios-10/,Mammoth Interactive,4.1,58,1089,19,420.0,devel_mobile
Android App Development Course | Android 11 From Scratch,https://www.udemy.com/course/android-development-course-learn-android-oreo-from-scratch/,Oak Academy,4.7,57,6258,60,720.0,devel_mobile
How To Make An Android App Without Knowing Development,https://www.udemy.com/course/how-to-make-an-android-app-without-knowing-development/,Sorin Constantin,4.1,57,2900,14,180.0,devel_mobile
"Adobe XD to Android Studio XML - Design, Implement & Animate",https://www.udemy.com/course/adobe-xd-to-android-studio-xml-design-implement-animate/,Stefan Jovanovic,4.5,57,225,16,150.0,devel_mobile
Using Swift to Build an IMDb Search App,https://www.udemy.com/course/using-swift-to-build-an-imdb-search-app/,Jake Johnson,4.2,57,1075,29,180.0,devel_mobile
NativeScript - First Steps,https://www.udemy.com/course/learn-nativescript/,Mehul Mohan,4.3,57,299,68,180.0,devel_mobile
Advanced Table View iOS App Development with Swift & Xcode,https://www.udemy.com/course/tableviews/,Max Nelson,4.0,57,2233,60,360.0,devel_mobile
Flutter cross-platform course that will get you job.,https://www.udemy.com/course/flutter-cross-platform-course-that-will-get-you-job/,Kamil Piestrzynski,3.8,56,11957,18,60.0,devel_mobile
Android App Development Course with Android 11 | Android,https://www.udemy.com/course/android-development-android-app-developer-course-with-pie/,Oak Academy,4.7,56,3283,126,1050.0,devel_mobile
Android App Development with Kotlin and Mobile App Marketing,https://www.udemy.com/course/android-app-development-with-kotlin-and-mobile-app-marketing/,Oak Academy,4.7,56,337,113,1230.0,devel_mobile
Flutter 2.8 & Firebase Chat App with Push Notifications,https://www.udemy.com/course/flutter-25-firebase-chat-app-with-push-notifications/,Coding Cafe,3.8,56,316,38,330.0,devel_mobile
Complete Android Programming with KitKat 4.4 ,https://www.udemy.com/course/complete-android-programming-with-kitkat-44/,EDUmobile Academy,4.5,55,3257,86,660.0,devel_mobile
"Learn Flutter 2.0 & Firebase - Build Android, iOS & WEB Apps",https://www.udemy.com/course/learn-flutter-20-firebase-build-android-ios-web-apps/,Coding Cafe,3.7,55,417,41,300.0,devel_mobile
Build a Web Browser for Android : 2 hour Android Project,https://www.udemy.com/course/make-a-mobile-web-browser-in-1-hour-android-app-development/,Attreya Bhatt,3.5,55,1266,20,120.0,devel_mobile
Complete iOS 11 developer Bootcamp,https://www.udemy.com/course/complete-ios-11-developer-bootcamp/,Igneus Technologies,4.8,55,419,132,1320.0,devel_mobile
"Make Social Networking App like Instagram - Kotlin, Firebase",https://www.udemy.com/course/make-social-networking-app-like-instagram-kotlin-firebase/,Coding Cafe,3.9,55,329,34,900.0,devel_mobile
iOS 10 & Swift 3 - Complete Developer Course,https://www.udemy.com/course/swift-3-ios10/,Aaron Caines,4.8,55,390,140,1770.0,devel_mobile
Map Kit Mastery: iOS 12 & Swift 4,https://www.udemy.com/course/map-kit-mastery-ios-12-swift-4/,Stephan Dowless,4.7,55,353,20,330.0,devel_mobile
Android Developer Interview Preparation Guide,https://www.udemy.com/course/android-developer-interview-prep/,"Paulo Dichone | Software Engineer, AWS Cloud Practitioner & Instructor",4.8,54,582,59,180.0,devel_mobile
Android Mobile App - A Published RSS Reader App,https://www.udemy.com/course/creating-beautiful-android-apps-design-code-and-publish/,Grant Klimaytys,4.4,54,1914,41,330.0,devel_mobile
Android and Apple App Development: Beginner to Pro,https://www.udemy.com/course/android-and-apple-app-development-beginner-to-pro/,Stone River eLearning,4.8,55,602,503,2520.0,devel_mobile
Flutter REST Movie App: Master Flutter REST API Development,https://www.udemy.com/course/flutter-rest-api-development-course-build-a-movie-app/,Hussain Mustafa,4.0,54,542,33,210.0,devel_mobile
Android Retrofit 2 complete course in Kotlin,https://www.udemy.com/course/retrofit/,Catalin Stefan,4.8,54,373,56,360.0,devel_mobile
Build Real World ECommerce App with Xamarin Forms,https://www.udemy.com/course/build-furniture-store-application-with-xamarin-forms/,Asfend Yar Hamid,4.7,54,407,83,240.0,devel_mobile
Flutter Augmented Reality Course - Build 10+ Mobile AR Apps,https://www.udemy.com/course/flutter-augmented-reality-course-build-10-android-ar-apps/,Coding Cafe,2.6,53,390,66,240.0,devel_mobile
Hands-On Kotlin Web Development with Ktor,https://www.udemy.com/course/hands-on-kotlin-web-development-with-ktor/,Packt Publishing,4.4,53,367,55,420.0,devel_mobile
Create Android Application using Block Programming,https://www.udemy.com/course/create-android-application-for-kids-using-block-programming/,ABHIJIT GHOSH,3.4,53,14985,30,240.0,devel_mobile
Mobile Game Development With Corona SDK ( 2014 ),https://www.udemy.com/course/mobile-game-development-with-corona-sdk-2014/,Infinite Skills,4.8,53,420,69,420.0,devel_mobile
Swift programming - Build 20 apps for iPhone!,https://www.udemy.com/course/swift-2-programming-learn-how-to-create-20-apps-for-ios/,Educativo Courses,4.5,53,582,78,1170.0,devel_mobile
